ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-2.97,-3.589,-6.6783,-6.304,-1.77,-5.067,-5.234,-1.318,-4.858,-9.008,-2.147, -3.5518,-3.844, 1.73,-2.204,-0.9944,-3.46434,-2.954,-5.241,-4.5967,-4.227,-0.519,-0.340,-6.496, 5.6e+00,-13.746, 3.223,-5.36,-6.621,-8.700,-4.191,-1.2319,-1.027,-0.228, 0.224,-5.8419, 0.434,-0.5538,-2.71795,-4.6798,-4.116,-6.4747,-5.4210, -6.92,-0.537,-1.825,-1.527, 1.6983,-1.754,-2.6154,-10.011,-6.882,-4.40281, -7.412,-8.0548,-3.826,-7.913,-13.442,-6.8170,-7.005,-8.653,-4.441,-2.868,-4.8299,-5.9718,-5.260,-12.380, -9.984, -7.4583, 0.946,-3.0044,-5.095, -1.03,-8.818,-0.812, -4.87,-6.29587,-7.159,-4.729,-6.1536,-1.1422,-0.011,-3.763,-2.617,  1.549, 0.831,-3.9700, -4.089,-2.293,-4.5372,-4.9809,-14.937,-10.025,-8.496, -6.43,-1.261
-4.35,-0.695,-0.2544,-0.459,-0.62,-0.290,-1.404,-4.798,-5.409,-2.543,-9.357, -6.0431,-1.353,-4.65,-3.694,-5.0528,-1.03683,-0.650,-0.226,-1.5884,-0.790,-2.700,-4.088,-4.960,-5.7e+00, -0.437,-2.368,-1.85,-0.368, 0.281,-3.211,-4.7390,-1.551, 0.261,-1.292,-2.6373,-1.645,-3.4141,-6.37703,-3.5221,-0.633, 0.1266,-1.4683,-10.15,-5.577,-5.318,-5.036,-2.3203,-1.297,-0.1470,  3.688, 3.696, 0.51591,  4.055, 1.1499,-1.944,-2.450, -5.110, 2.9425,-1.543, 3.071,-3.343, 0.458, 0.2379, 1.6230, 0.377,  0.169,  1.620,  5.5474,-1.847,-3.0832,-3.532,-12.56, 0.558,-2.537,  0.91, 0.18599, 3.687,-1.943,-6.4124,-3.6961,-5.175, 1.948,-1.614, -9.138,-0.903,-3.5633, -5.091, 1.797,-4.9492,-3.4596,  0.994, -0.157, 2.538, -4.62,-0.121
-4.06,-1.111,-2.0178,-0.768,-1.62, 0.824,-1.538,-4.295,-5.127,-4.274,-9.260, -5.5503,-3.496,-4.25,-5.636,-5.5094,-1.37127,-1.237,-1.736,-2.3411,-1.588,-3.013,-6.352,-6.133, 3.7e-01,  0.323,-2.407, 0.42, 0.387, 0.336,-3.493,-3.6226,-1.701, 2.471,-1.565,-3.8182,-0.699,-3.7218,-6.88804,-3.8916,-1.601,-3.6990,-1.7224,-16.01,-6.653,-4.815,-5.215,-4.4860,-1.696, 0.3473,  2.359, 2.770,-1.76773,  2.683, 2.0958,-1.965,-2.083, -5.036, 2.4265,-0.545, 1.833,-5.703, 0.341,-0.4234, 2.6624, 0.953,  0.013,  1.739,  6.5286,-1.670,-2.5316,-3.779, -3.11,-1.555,-3.562,  2.88, 0.60467, 3.900,-2.278,-8.2124,-3.2017,-4.355, 2.364,-1.056,-12.954,-3.252,-3.1886, -4.653, 1.706,-3.6523,-0.9775,  2.202,  0.121, 1.349, -3.20,-1.501
 1.79, 1.320, 1.5110, 1.900, 0.50, 3.624, 0.847,-1.732,-0.610,-1.568,-3.990, -2.9218,-2.942,-2.38,-3.949,-2.6609,-0.84031,-0.739,-0.212,-1.0035,-0.906,-1.644,-5.478,-1.158, 4.0e+00,  2.667, 0.354, 4.15, 1.940,-0.359,-1.738,-2.5075, 0.319, 2.314,-0.875,-1.6185,-0.638,-1.6110,-3.48229,-3.6299, 1.539,-0.4514,-0.5676, -6.35,-0.650,-1.853,-0.979,-1.2672, 0.685, 2.3381,  3.572, 2.920,-1.02127,  2.144, 3.1467, 1.887, 1.896,  1.852, 2.5860, 0.787, 1.478,-1.284, 1.026, 0.0865, 3.0460, 1.387,  1.881,  0.460,  1.9911,-0.771,-1.5862, 0.786,  6.46, 0.986, 0.249,  3.79, 0.79724, 0.299,-1.839,-7.0876, 1.3376,-0.277, 2.094,-0.417, -6.727,-1.051,-0.5014, -2.443, 1.307, 0.7898,-1.4136,  6.137,  1.824, 0.096,  0.61,-0.347
 6.49, 3.639, 4.6421, 4.837, 2.87, 6.652, 3.184, 0.090, 2.512, 1.326,-0.073, -1.4500,-1.533,-0.55,-2.224, 0.6042, 0.30782, 0.789, 2.523, 0.9597, 0.471, 0.695,-2.973, 3.644, 5.1e+00,  3.800, 2.407, 6.38, 3.971, 0.019, 0.348,-0.9711, 1.567, 2.132,-0.961, 1.5087, 0.123,-0.4230,-0.57311,-2.1129, 5.202, 3.2664, 0.4574,  3.05, 4.196, 0.173, 3.095, 3.0877, 2.775, 3.7054,  4.757, 4.095, 0.27115,  2.680, 3.5485, 4.832, 4.539,  6.735, 3.2922, 1.252, 2.081, 3.688, 0.002, 2.6073, 2.7771, 1.776,  3.329,  0.305, -1.5349, 0.545,-0.2235, 5.012,  9.10, 2.987, 2.169,  4.70, 2.32828,-1.732,-0.570,-4.4107, 4.2147, 2.688, 2.263, 1.764, -1.323, 1.478, 3.0469,  0.823, 1.705, 3.6091,-2.6652,  7.924,  3.390,-0.279,  3.94, 2.594
 5.43, 3.710, 4.7625, 5.609, 1.99, 7.127, 3.438, 0.773, 2.301, 1.341,-0.032, -0.7580,-1.189, 1.45,-1.250, 3.5186, 1.18765, 1.778, 4.805, 1.7894, 1.030, 2.089,-0.847, 3.782, 1.8e+00,  2.031, 1.329, 5.41, 5.394, 1.411, 1.202,-0.3604, 0.496, 2.057,-0.108, 2.4154, 1.771,-0.3929,-2.03233, 0.0097, 6.150, 3.7243,-0.1119,  5.33, 3.792,-0.155, 3.032, 5.4096, 2.654, 2.2425,  4.688, 5.458,-0.00047,  3.479, 2.6517, 4.740, 3.068,  3.522, 1.1993, 1.105, 2.750, 3.643,-2.900, 6.6799, 1.8649, 1.061,  4.244,  1.177, -1.4441, 1.501, 0.3757, 4.745, -0.12, 1.520,-0.472,  5.22, 4.22723, 0.110, 1.019,-1.2059, 3.7137, 4.077, 2.988, 3.690, -1.347, 0.473, 4.6072,  3.325, 1.835, 3.0261,-2.9302,  5.658,  2.422,-0.154,  4.19, 4.893
 4.24, 2.366, 4.7456, 5.332, 1.15, 6.341, 2.854, 1.066, 2.470, 0.883,-0.425, -0.6549,-0.107, 2.67, 0.155, 5.0117, 1.35479, 1.526, 5.759, 1.9273, 1.802, 2.786, 0.450, 2.536,-1.2e-01,  0.244, 0.242, 4.79, 5.829, 3.232, 1.899,-0.6186,-0.107, 1.640, 2.099, 2.7792, 2.324, 0.3463,-3.79239, 1.1731, 5.766, 3.6519,-0.1825,  5.10, 2.035,-0.721, 1.861, 6.1299, 2.811, 0.2398,  4.623, 6.489, 0.59503,  4.317, 2.2089, 2.834, 0.451,  0.716,-0.8880, 0.743, 3.715, 1.524,-3.570, 9.0585, 1.4847, 0.500,  4.939,  2.531,  0.8631, 2.192, 0.6726, 3.343, -5.22, 0.907,-1.408,  5.63, 5.00759, 3.266, 2.639, 0.2123, 3.1522, 3.476, 2.218, 4.013, -2.670,-1.286, 3.7572,  4.375, 1.581, 1.9285,-2.2700,  1.873,  0.818, 0.216,  1.98, 5.140
 6.17, 0.843, 4.6874, 4.527, 3.54, 5.724, 2.154, 0.215, 4.369, 1.002,-0.695, -2.8261, 2.781, 1.04, 1.304, 3.3214, 1.02464, 0.352, 4.153, 1.8459, 3.245, 3.410, 1.311, 3.098, 4.8e+00, -0.236, 1.106, 5.74, 5.365, 4.380, 2.435,-0.0089, 1.210, 0.586, 2.208, 4.1719, 1.120, 0.9099,-2.44526, 1.2458, 5.865, 4.7391, 1.2542,  2.01, 0.916,-1.232, 1.850, 6.1452, 3.165,-0.4857,  3.479, 5.803, 3.18026,  4.884, 2.7465,-0.475,-2.158,  2.460, 0.0027,-0.507, 4.347,-0.055,-0.375, 8.5393, 1.7261, 0.685,  4.538,  4.372,  3.7923, 2.453, 1.7968, 3.299,  2.43, 2.682, 1.083,  5.56, 4.42409, 4.898, 3.008, 0.6531, 2.7433,-0.173,-2.147, 3.950, -3.764,-1.960, 1.9554,  4.563, 2.346, 1.5232,-1.2399, -3.291, -0.707, 0.689, -3.17, 4.160
 6.64,-0.637, 3.8133, 3.172, 5.16, 3.866, 1.043,-0.845, 5.607, 0.671,-2.372, -5.5105, 4.251,-1.25, 1.659, 1.0853, 0.49134,-0.419, 0.583, 1.0146, 3.858, 3.403, 1.290, 2.850, 8.4e+00, -0.701, 1.112, 5.29, 3.351, 4.395, 2.012, 0.4592, 1.121,-0.676, 0.139, 4.2900, 0.503, 0.0536,-0.97978, 1.0945, 5.648, 5.7038, 1.9303, -1.24,-0.279,-2.696, 0.777, 5.0204, 1.728,-0.3096,  1.767, 4.329, 3.44834,  3.523, 2.2971,-1.791,-3.466,  4.237, 1.0973,-0.367, 4.300, 0.035, 1.473, 6.8632, 1.2004, 0.573,  2.961,  4.679,  4.8416, 2.034, 2.9976, 2.990,  8.01, 2.743, 1.849,  4.38, 2.44019, 4.352, 1.873, 0.3675, 2.4580,-2.462,-4.668, 3.407, -4.121,-2.441, 0.5543,  3.979, 2.955, 0.4025,-1.1898, -5.333, -1.240, 0.489, -5.58, 2.508
 2.69,-3.047, 2.4294, 1.375, 3.35, 0.418,-1.194,-1.739, 5.836,-0.500,-6.758, -8.0313, 2.296,-2.65, 1.128,-1.1590,-0.89112,-0.817,-3.613,-1.2222, 3.072, 1.839,-0.785,-0.285, 2.0e+00, -2.832,-1.418, 1.58,-0.699, 3.167,-0.482,-0.6639,-2.834,-2.309,-1.284, 1.8770, 1.335,-2.8143,-1.89186, 0.3940, 4.158, 5.2165, 0.8268, -2.39,-2.818,-5.164,-2.414, 2.1477,-1.215,-0.1534,  0.929, 3.785, 0.28939,  0.634, 0.1124,-0.935,-2.913,  3.276,-0.6423, 2.714, 4.001, 0.786,-1.588, 4.3252,-0.7043,-0.545,  0.444,  2.320,  3.8194, 0.557, 3.6241, 0.975,  0.57, 0.263, 0.181,  2.30,-0.25516, 2.821,-0.105,-2.2718, 2.1543,-2.224,-2.398, 1.208, -3.454,-3.765,-1.5205,  2.166, 1.733,-3.5368,-2.7993, -2.388,  0.046, 1.079,  0.66,-0.196
