ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 0.050,-0.829, 0.782, 0.7313, 0.1082, 1.4648, 0.655,-0.3573,-2.101,-4.221,-0.302,-0.745,-3.458, -1.111, 0.9311, 1.627, 0.9956, 0.4272, 1.598, 0.470,-0.2076, 1.5470,-1.486,-0.491,-1.2224,-0.1897, 0.4821,-0.0898,-0.614, 0.23660,-0.62387,-2.1e+00, 1.893, 1.084, 0.286,-1.577,-1.639, 2.5460, 2.953,-0.231,-1.224,-1.965,-0.9629,-3.613, 0.888,-4.793, 0.617,-0.335, 0.030,-0.4998, 0.3864, 0.078, 1.481, 1.025, 1.9024, 0.678,-1.188,-1.9001, 0.2143,-0.3198,-0.6339, 1.827,-0.3410, 2.6519, 1.719, 0.510, 1.1853, 0.575,-0.020, 3.024, 1.391, -0.934,-0.4548, 0.0871, 0.429,-1.262,-1.0699,-1.456, 6.0e-01,-2.115, 1.3810, 0.17976, 2.8633, 0.067,-0.495, 3.331, 3.8900, 1.602, 0.045,-1.8425,-1.286,-3.235,-1.9515,-1.201, 0.6004,-0.289
 0.663,-1.692, 0.661, 0.7881,-0.4718,-0.7634, 0.872, 0.8888,-1.313,-0.868, 0.749, 1.097,-2.079,  0.880,-0.2696, 2.066, 1.2198, 0.7195,-0.272,-0.430,-0.2513, 2.2764, 0.827,-0.529, 1.0482, 0.7829, 1.0514, 0.5459, 0.603, 0.39473, 0.91229, 2.7e-01, 0.510, 1.811, 2.571, 0.782,-0.445, 2.2191, 4.256, 1.773,-1.697,-0.268,-1.6681, 0.125,-0.631,-1.272,-0.283, 1.023,-0.071,-0.0143, 0.4905,-0.238, 0.656, 0.421, 1.6400, 0.542,-0.828,-0.1798,-0.2793,-1.0228,-0.1398, 0.346,-0.0030, 2.3881, 1.837, 1.366, 0.5998,-0.339,-0.549, 2.558, 1.755, -0.616, 0.0515, 0.6783, 1.154,-1.779,-0.7941, 0.018, 1.2e+00, 0.357, 1.1016, 0.68293, 0.5173, 1.530,-0.857, 0.792, 2.4519, 1.611,-1.309,-0.6736,-0.398,-1.211,-1.0495, 1.021,-0.8842, 0.314
 1.050,-0.700, 0.641, 0.7916,-0.6011,-1.2095, 0.974, 1.1305,-0.400, 0.905, 0.712, 1.205,-0.894,  1.046,-0.5787, 1.339, 1.5494, 1.3284,-1.055,-0.642, 0.2634, 1.8319, 1.559,-0.263, 1.8383, 1.3455, 0.8889, 0.6863, 0.729, 0.59554, 1.64805, 1.6e+00, 0.112, 1.491, 2.875, 1.648,-0.532, 0.9083, 3.404, 2.078,-0.380, 1.263,-0.9148, 2.219,-0.235, 1.447,-0.387, 1.359,-0.091, 0.2450, 0.3052,-0.419, 0.310, 0.307, 1.4557, 0.991, 0.244, 1.6751,-0.1769,-0.7001, 0.3372,-0.123, 0.3363, 1.5495, 2.121, 1.634, 0.4650,-0.620,-0.479, 1.643, 1.855, -0.450, 0.3830, 1.9333, 0.849,-1.247,-0.3305, 0.478, 1.4e+00, 1.641, 0.6699, 0.16970,-0.4188, 1.779,-0.970,-0.651, 1.5988, 1.273,-0.928, 1.1532, 0.497, 0.011, 0.2314, 2.543,-0.9732, 0.526
 1.531, 1.683, 0.772, 0.9718, 0.1615, 0.4295, 1.010, 0.7834, 0.937, 1.585, 0.532, 0.332, 0.395,  0.039, 0.2032, 0.306, 1.8180, 1.8319,-0.316, 0.010, 1.4114, 0.2962, 1.119, 0.621, 1.1384, 1.2886, 0.1966, 0.6936, 0.015, 0.91742, 1.41456, 2.2e+00, 1.039, 0.698, 1.802, 1.308,-0.551,-0.5402, 0.650, 1.295, 2.406, 2.853, 1.5898, 3.005, 1.500, 3.658, 0.367, 1.044, 0.095, 0.3448, 0.1208,-0.244, 0.547, 0.858, 1.2840, 1.604, 2.257, 3.5661, 0.4734, 0.5228, 0.8624, 0.150, 0.8341, 0.4149, 2.355, 1.481, 1.1094,-0.141, 0.258, 0.345, 1.362, -0.167, 0.4957, 3.3533, 0.147,-0.072, 0.2322, 0.511, 1.2e+00, 1.815, 0.5719,-1.06312, 0.5360, 0.895,-0.675,-0.869, 0.0387, 0.510, 0.919, 3.1894, 1.612, 0.412, 1.7435, 3.423,-0.1378, 0.457
 1.432, 3.543, 0.596, 0.8118, 0.7363, 2.0446, 0.774, 0.1410, 1.932, 1.604, 0.444,-0.510, 1.323, -1.290, 0.6717,-0.646, 1.3754, 1.7060, 0.581, 0.663, 2.0494,-1.2330, 0.208, 1.627,-0.2466, 0.8864,-0.5307, 0.6437,-0.438, 1.02096, 0.76724, 2.2e+00, 1.505,-0.037, 0.250, 0.632,-0.079,-1.3583,-1.966, 0.347, 3.954, 3.535, 3.6416, 2.829, 2.407, 4.502, 1.009, 0.759, 0.356, 0.4122, 0.0100, 0.247, 0.788, 1.378, 0.8122, 1.517, 3.490, 4.2791, 1.0016, 1.6843, 1.2721, 0.470, 1.3539,-0.2433, 1.856, 1.120, 1.8355, 0.887, 1.257,-0.551, 0.442,  0.439, 0.3394, 3.7083,-0.512, 1.149, 0.8920, 0.752, 1.1e+00, 1.584, 0.4264,-1.86351, 2.0646,-0.237,-0.276,-0.237,-1.6344,-0.414, 2.447, 4.1103, 2.327, 0.786, 2.5245, 3.418, 0.7018, 0.552
-0.394, 3.239,-0.606,-0.4184,-0.2462, 1.3224,-0.186,-1.0566, 1.417, 0.860,-0.455,-0.865, 0.828, -2.949,-0.8846,-2.240,-0.4383, 0.6495,-0.406, 0.185, 0.4252,-2.0612,-1.101, 1.498,-2.0274, 0.3529,-0.9104, 0.1390, 0.190, 0.43137, 0.04465, 1.6e+00,-0.599,-0.563,-1.662, 0.023,-0.254,-1.6992,-2.563,-0.612, 1.416, 1.860, 2.2596, 1.234, 0.051, 1.990,-0.173, 0.802, 0.389, 0.1035,-0.3743, 0.813, 0.360, 1.040,-0.3303, 0.056, 1.723, 2.3037, 0.5148, 1.5895, 1.4206,-0.168, 1.1564, 0.0207,-0.069, 0.453, 1.4293, 2.169, 1.623,-0.498,-0.545,  0.945,-0.5036, 1.6282,-1.301, 2.110, 1.6211, 1.257, 1.3e+00, 0.764,-1.1531,-1.27320, 1.9365,-0.897,-0.342, 0.539,-1.3553,-1.107, 2.174, 2.5606, 1.577, 2.033, 0.8584, 1.507, 0.6396, 1.187
-2.395, 1.857,-1.904,-1.7746,-1.3509, 0.1182,-1.261,-1.9443, 0.160,-0.402,-1.487,-1.158,-0.090, -3.857,-2.4987,-3.464,-2.1984,-0.4917,-1.568,-0.536,-1.7492,-2.6328,-2.270, 0.344,-3.2990,-0.3731,-1.0514,-0.7286, 0.541,-0.76993,-1.09395, 8.5e-02,-2.647,-1.195,-3.222,-0.952,-1.001,-2.1066,-2.339,-1.713,-1.863,-0.404,-0.0261,-0.908,-2.646,-1.704,-2.082, 0.309, 0.170,-0.5338,-0.9050, 1.054,-0.326, 0.320,-1.4652,-1.441,-0.819,-0.7700,-0.1951, 0.6780, 1.0992,-1.199, 0.2293, 0.3181,-2.016,-0.430, 0.4687, 2.945, 1.191,-0.487,-1.324,  0.719,-1.5043,-0.9862,-1.781, 2.324, 1.7272, 0.895, 6.3e-01,-0.718,-2.6236,-0.54967, 1.1447,-1.449,-0.631, 0.699,-0.3447,-1.510, 1.197, 0.2098, 0.150, 2.086,-1.6091,-1.091,-0.0087, 1.287
-2.662,-0.426,-2.056,-2.1465,-1.1677,-0.6213,-1.644,-1.1045,-0.965,-1.624,-1.112,-1.213,-0.040, -2.004,-2.1408,-2.455,-2.5904,-1.0221,-0.759,-0.732,-2.3412,-2.5981,-1.991,-1.312,-2.4199,-1.1447,-0.8930,-1.3307,-0.307,-2.58733,-2.54846,-1.8e+00,-2.396,-1.925,-3.638,-2.333,-0.840,-1.8531,-2.089,-2.483,-3.041,-1.627,-0.8778,-2.350,-2.606,-3.734,-3.126,-1.312,-0.202,-0.8357,-0.8752, 0.777,-0.899,-0.299,-1.8462,-2.010,-2.433,-3.4443,-0.4131,-0.7023,-0.1183,-1.998,-0.7089, 0.1312,-2.642,-1.031,-0.2295, 2.457, 0.549,-1.084,-1.948, -0.484,-2.0429,-2.1853,-1.296, 0.981, 0.4685,-1.024,-1.7e+00,-1.867,-1.8277,-0.43653,-0.6485,-1.948,-0.834,-0.425,-0.4839,-1.624, 0.110,-1.7544,-1.018,-1.767,-2.6399,-3.283,-1.1991,-0.247
-2.043,-2.264,-1.499,-1.9461,-0.5390,-1.2896,-1.534, 0.2743,-1.389,-2.105,-0.314,-1.135, 0.281,  0.347,-1.0375,-0.517,-2.3518,-1.0031, 1.023,-0.465,-1.7151,-1.4254,-0.755,-1.881,-0.9707,-1.5718,-0.4057,-1.4252,-0.983,-3.51633,-2.88665,-2.6e+00,-1.195,-1.863,-3.086,-2.643, 0.418,-0.7614,-1.524,-2.478,-2.992,-2.245,-1.0165,-2.772,-1.540,-4.053,-2.692,-2.374,-0.339,-0.3687,-0.3549, 0.495,-1.096,-0.629,-1.8982,-1.780,-3.384,-4.8672,-0.6115,-1.8646,-1.1428,-2.258,-1.0253,-0.0069,-2.670,-1.084,-0.3981, 1.473, 0.342,-1.244,-2.144, -0.839,-1.8584,-2.7482,-0.337,-0.470,-0.9126,-2.267,-3.2e+00,-1.866,-0.0990,-0.16335,-2.6261,-1.653,-0.598,-1.481,-0.7429,-1.344,-0.523,-3.0530,-1.380,-4.707,-2.5939,-4.676,-1.5216,-1.600
-1.302,-1.469,-0.695,-1.5561,-0.0068,-1.1818,-0.904, 0.8283,-0.510,-1.034,-0.310,-1.119, 0.426,  0.773,-0.3164, 1.296,-1.6600,-0.2487, 2.419, 0.411,-0.3930, 1.0355, 0.953, 0.237,-0.1432,-1.2650, 0.3970,-1.0011,-0.390,-2.05406,-0.86077,-1.2e+00, 0.243,-0.156,-0.421,-0.016, 2.234, 0.5152, 0.072,-1.041,-1.846,-1.747,-0.3761,-1.467,-1.757,-2.328, 0.101,-0.960, 0.055, 0.9288, 0.1457, 0.476,-0.549,-0.487,-1.8424,-0.451,-2.775,-3.4203,-0.8405,-1.8251,-0.3975,-1.382,-0.4936, 0.1980,-2.360,-0.303, 0.1778, 0.303, 0.239,-0.155,-0.900,  1.527, 0.0347,-3.2118, 0.842,-0.609,-1.1918,-0.846,-1.1e+00,-0.358, 1.1837, 0.87809,-1.7442, 0.335, 0.994,-1.106,-0.3188,-0.385,-0.280,-2.2860,-0.236,-0.098,-1.6004,-3.247, 1.1150,-0.761
