ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-1.6797, 2.897,-0.1499,-1.2156,  1.808, 3.088, 0.63501, 2.447, 1.370, 0.192, 0.240, 0.626,-0.025, -2.343,-0.5026,-0.2203, 0.250,-0.690,-1.143,-1.5999,-0.297, 0.0867,-0.8559, 0.715, 1.436,-1.695, 1.634, 2.8455, 1.351, 0.127,-1.825, 7.031, 0.887, 3.6880, 0.981, 1.214,-0.618,-1.7e-01,-0.5604, 1.4120, 1.6105,-0.482, 0.600,  4.6702, 9.259, 3.873, 5.9666, 6.434, 0.147, 3.2219,-2.2950,-0.171, 1.8644,-0.1521,-1.6461, 4.157, 0.3908, 0.1815,-0.76,-2.383,-2.0237,-0.1722,-0.5694, 0.512,-0.550,-1.722,-2.6458,-1.492,-1.8905,-1.404, 6.4e-01,-1.093, 1.5819,-1.795, 4.0554, 1.018, 2.246, 1.1107,-0.7940, 2.500,-0.755, 3.060, 4.868, 1.5327,-2.3941, 0.725, 3.5755, 1.4052,  4.8356,  6.457, 4.114,10.420,  4.962, 2.238, 5.7732, 3.452
 3.2899, 1.082, 0.8176, 2.5528,  0.857, 2.390, 0.75138, 1.197, 0.022, 1.114, 1.485,-0.148, 0.309,  2.539, 0.4866, 0.9826,-0.005, 0.581,-0.041, 0.7913, 0.220, 0.4157,-1.1238, 0.520, 4.631,-1.188, 0.108, 1.9920, 2.053,-0.972, 0.930,-2.891, 3.637,-3.7972,-0.447, 0.170,-3.513,-1.0e-01,-0.3879, 0.2804, 1.6987, 0.793, 0.296,  4.0346, 1.857,-1.750,-2.7229,-2.675, 2.196, 3.8924, 0.5707, 1.537, 3.0556, 0.7113, 0.6654,-0.182, 0.5993,-0.7938,-3.30, 1.046,-0.6026,-2.1114, 0.6390,-0.688, 0.199,-0.538, 0.6878, 0.849, 0.5241,-0.851,-1.2e+00, 0.610, 3.8140, 0.866, 0.1045, 3.208, 1.624,-1.0395,-0.6869,-1.697, 5.125, 0.573, 0.096,-0.1646, 1.6441,-2.640,-2.3918, 0.0743,  0.1789,  0.701, 1.588, 4.816,  0.936, 3.094, 0.4729,-3.303
 4.4915, 1.149, 0.5760, 3.3746,  2.936, 3.140, 1.59470, 0.182,-0.822, 1.307, 0.113,-0.116, 1.927,  2.143, 0.0844, 2.0316, 1.049, 0.486, 1.450, 2.8487,-0.431, 1.0139,-0.4475, 1.235, 2.992,-0.664,-0.139, 0.7358,-0.111,-2.445,-0.258,-2.591, 4.212,-3.0496,-2.932, 0.698,-1.817,-4.4e-01,-0.2548, 0.9162, 1.6908,-0.454, 0.079,  2.6259,-0.602, 0.594,-2.2190,-1.622, 1.459, 2.8104, 0.1282,-0.394, 3.5700, 0.3852, 1.3664,-1.245,-0.8862, 0.0991,-4.47, 0.292,-0.0062,-1.9147, 0.5955,-0.777, 1.379,-0.562, 1.6939, 2.284,-0.3708,-0.859,-8.9e-01, 1.040, 3.0376, 1.587,-0.7719, 2.114, 0.621,-3.5213,-2.8054,-0.784, 4.009, 0.850,-1.490, 0.4888, 0.7381,-2.411,-2.7567, 0.3345,  2.1004,  0.761, 0.769, 3.601, -1.916, 0.519, 0.0051,-1.804
 1.1307, 0.262,-1.1614, 2.7316,  3.622, 0.244, 1.29268,-1.239, 0.109, 0.367,-2.986,-1.450, 2.770,  1.945, 0.1891, 3.5437, 0.496, 0.057, 1.836, 2.2782,-1.336, 0.5024, 0.4871, 0.744,-3.183, 0.025,-0.202,-2.4794,-4.250,-4.399,-1.774,-2.417,-2.942,-1.2067,-4.208, 0.315,-1.045,-3.7e-01, 0.1452, 1.3554,-0.3858,-0.784, 0.460, -1.1634,-2.992, 3.521,-0.7772,-3.214,-2.715,-1.7319,-1.9161,-3.363,-3.2394,-3.5739,-0.6264,-4.753,-3.0677, 0.1260,-4.04,-1.363,-0.1473,-3.5685, 0.0700,-0.383,-0.296,-0.206, 0.3838, 0.963,-1.8231,-1.829, 8.2e-02,-0.037,-2.6829, 0.266,-1.6447,-2.771,-2.320,-7.3551,-4.6995,-0.243,-3.345,-2.294,-1.714, 0.2155, 2.1497,-2.448,-1.9363, 0.7187,  0.0099, -4.451,-2.466,-0.889, -3.142,-2.422,-2.3452,-1.511
-2.9119, 0.032,-1.8148, 1.3606,  1.991,-1.430, 0.80759,-1.409, 1.105,-0.617,-4.252,-1.680, 2.089,  0.130, 0.4561, 3.1207, 0.291, 0.652, 2.021, 1.3497,-0.788, 0.1011, 0.9351, 0.507,-7.812, 1.584,-0.105,-3.6027,-6.076,-4.164,-1.776,-1.368,-7.569, 1.7117,-2.543,-0.163, 1.813, 5.0e-01, 0.6384, 1.4239,-1.9703,-0.932, 1.047, -3.4989,-3.984, 4.087, 0.3432,-3.713,-5.859,-6.0558,-3.1921,-5.101,-8.6199,-5.9814,-2.1078,-6.257,-3.7901,-0.0424,-2.26,-2.394,-0.0802,-2.4845,-0.5773, 0.305,-1.890, 0.078,-0.8441,-0.757,-2.4249,-1.843, 1.2e+00,-0.191,-7.4924,-1.071,-1.9639,-5.457,-4.121,-7.3269,-3.7648, 0.094,-9.239,-3.847,-0.415,-0.0091, 1.7777,-0.156,-0.2510, 1.1162, -0.8810, -6.085,-2.847,-4.417, -4.239,-3.891,-3.7241,-1.436
-2.3461, 0.894, 0.0092, 0.1262, -0.085, 0.902, 0.67232, 0.656, 0.217,-2.033,-2.585, 0.172, 0.072, -5.014, 0.6458,-0.5875, 1.460, 1.594, 2.703, 1.8237, 1.054, 0.1503,-0.0466,-0.030,-5.226, 3.239,-0.105,-0.4962,-2.300,-0.688,-0.828, 0.810,-2.569, 5.1511, 1.049,-0.484, 6.933, 1.5e+00,-0.6758, 1.0799,-1.1215,-2.003, 0.467, -1.5275,-0.861, 2.160,-0.0148,-0.655,-3.884,-6.7319,-2.2155,-3.667,-4.1966,-2.5108,-0.9652,-3.149,-2.7349, 0.2005, 0.73,-2.791, 0.2081, 2.6003,-0.7678, 1.439,-1.691,-0.749,-0.3858,-1.255,-1.1196,-0.052, 1.3e+00, 0.604,-5.7683,-1.420,-1.2461,-3.151,-1.968,-0.9447,-0.1785, 0.201,-9.098,-0.180, 1.174,-0.2079,-2.9855, 4.412, 1.6211, 0.4939,  3.4465,  0.855, 0.534,-3.363, -7.539,-5.480,-0.7352, 0.142
-0.9251, 0.663, 0.9049,-0.4553, -1.090, 2.526, 0.14079, 2.615,-1.223,-2.387,-1.161, 1.470,-0.685, -9.237, 1.1111,-2.8510, 1.422, 0.690, 2.238, 1.9114, 1.572,-0.0123,-0.7365,-0.344,-2.442, 3.063, 0.788, 1.3222,-0.085, 0.888,-0.428, 2.184, 2.780, 6.1725, 2.313,-0.596, 7.520, 1.5e+00,-2.2277, 0.5757,-0.4887,-3.933,-0.990,  0.8110, 1.700, 0.321,-0.3606, 1.530,-2.022,-5.5639,-1.2638,-2.257,-0.0052,-0.0290,-0.2860,-0.466,-2.1271,-0.3238, 2.38,-3.812,-0.7189, 4.3424,-0.9216, 0.973,-1.826,-1.804,-0.4311,-1.308,-0.7090, 0.870, 3.9e-01, 0.809,-3.1952,-2.119, 0.0528,-1.930,-0.565, 1.7781, 0.8094, 0.372,-7.157, 2.271, 0.472,-0.6282,-5.5383, 5.914, 1.9650,-0.5577,  5.9988,  5.150, 1.836,-2.198, -9.557,-7.559, 2.0057, 2.031
-2.3822,-0.569,-0.0782, 0.2171, -1.398, 2.038,-0.30489, 3.308,-1.684,-0.192,-0.412, 1.974, 0.546,-10.591, 2.1818,-1.4967,-0.076,-0.732, 0.277, 1.4351, 1.743, 0.4697, 0.1328, 0.347,-4.315, 1.940, 2.115,-0.1562,-3.299,-0.677, 0.270, 2.078, 3.301, 4.9425, 1.086,-0.130, 3.501, 1.6e+00,-2.0487, 0.2790,-1.8509,-5.996,-2.037,  0.9186, 1.048,-0.233, 0.5390, 1.559,-3.722,-4.5829,-1.0458,-2.600,-2.8393,-2.5225,-1.4677,-0.717,-2.4524,-1.6703, 2.11,-4.839,-2.6120, 1.3082,-1.4545,-1.504,-2.662,-1.320,-1.4515,-0.951,-2.1401, 0.260,-5.2e-01, 0.667,-4.0473,-3.742, 0.9342,-3.118,-2.253,-2.3298,-1.5023, 0.979,-5.833, 0.559,-1.592,-0.8962,-2.6451, 3.578, 0.4207,-0.5575,  2.2688,  2.298, 0.815,-3.856, -5.063,-7.186, 0.7875, 3.060
-3.5834,-0.663,-0.0391, 1.0376, -2.451, 1.635, 0.14017, 3.472,-0.917, 1.107, 1.203, 2.443, 0.901, -9.639, 2.6961,-0.5293,-0.451,-0.678,-1.089, 0.7982, 2.867, 1.3527, 0.9931, 1.018,-5.859, 1.868, 2.372,-0.7916,-5.080,-0.850, 1.077, 1.969, 2.961, 3.5757, 0.169, 0.616, 1.638, 1.9e+00,-1.3733, 0.5784,-3.0930,-5.555,-1.415,  0.9158, 1.639, 0.969, 2.2758, 2.405,-4.940,-3.7079,-0.6144,-2.566,-5.2392,-4.2626,-1.8531,-0.488,-1.2037,-1.6383, 2.13,-4.786,-3.5423,-0.4865,-1.6018,-2.828,-2.462,-0.686,-1.9286,-1.061,-3.3275,-0.357,-4.9e-01, 0.657,-5.0275,-4.225, 1.4754,-2.919,-3.040,-4.0222,-2.4647, 0.907,-4.408,-0.720,-1.731,-0.4516,-0.5513, 2.196,-0.7021, 0.2569, -1.0182,  1.408, 1.092,-4.192,  0.962,-4.928,-0.1714, 3.587
-3.2325, 0.213, 1.2856, 1.3358, -4.485, 0.887, 1.15225, 2.735, 0.938,-0.468, 2.810, 1.541,-0.354, -6.212, 1.9612,-1.1957, 0.528,-0.110,-0.863,-0.7178, 3.013, 1.5198, 0.9112, 1.181,-4.877, 2.650, 1.882, 0.4179,-2.653, 0.993, 1.053, 2.596, 1.874, 1.0346,-1.452, 1.180, 1.824, 8.7e-01,-0.7271, 1.2348,-2.7969,-1.534, 0.987,  1.6277, 4.202, 3.399, 3.9526, 3.915,-3.775,-2.4111,-0.2685,-1.526,-4.5993,-3.2519,-0.7501, 1.297, 2.0397, 0.0700, 2.17,-4.406,-3.2035,-0.2328,-0.7286,-1.899,-1.337,-1.589,-1.5298,-2.365,-3.3131,-0.512, 4.2e-01, 0.622,-4.9770,-2.550, 1.7521,-2.277,-2.065,-1.2174,-1.0928,-0.037,-2.523,-0.270,-0.793, 0.8145,-0.9622, 1.859,-0.4681, 1.1048,  0.8065,  4.483, 1.704,-1.947,  3.253,-2.959, 0.3763, 3.733
