ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-4.662,-4.5645,-2.1196,-1.207,-4.149,-5.309,-3.0198, 0.4995,-1.520,-0.7395, 0.6658, 2.065, 0.0382, 0.4051,-0.0122,-2.86,-2.1627,-1.448,-5.2501,-4.221, 0.284,-2.7019, 2.022, 1.6335,-5.1186,-1.093, 0.6918,-4.585,-2.146,-2.959,-1.216,-2.268,-3.728,-1.089,-0.6873,-0.404,-0.9824, 2.3968, 1.622, 2.8223,-7.237,-6.826,-4.370,-2.1501,-6.537,-3.441,-1.626, 0.846,-2.754,-2.5869,-2.7322,-0.465,-3.2512,-5.325,-3.2644, 1.7422, 0.078,-0.779, 0.7309,-0.1571,-0.7761,-1.509,-0.57607,-2.061,-0.955, 0.266,-2.766,-2.080, 0.298,-2.564,-1.467, 1.300,-2.2620,-3.118, 0.640,-2.914,-0.831,-4.2938,-1.124, -0.149,-2.003,-0.362, 1.3749, 0.132, 1.3477, 0.6379,-1.133,-1.754,-5.080,-3.299,-3.730,-3.231,-5.977,-5.436,  2.992, 0.667
 0.407,-0.4163,-0.1113,-1.213,-1.886,-0.096, 0.2429,-0.9378, 0.328,-0.6418,-0.7928,-1.094,-1.5306,-0.8562, 0.2216,-4.36, 0.1030,-0.111, 0.5352, 0.059,-1.809,-1.3585, 0.635, 0.4202, 0.2702,-1.054,-0.6297,-0.215,-2.385,-2.943,-0.991,-0.704,-1.616,-0.487,-0.1665,-0.157,-1.4473,-0.0606,-0.268, 0.5545, 1.861, 1.530, 0.901, 1.1018, 0.058, 0.178,-0.889, 0.420,-2.736,-0.7079,-2.1360,-2.902,-1.6154,-1.838,-0.2099,-1.5798,-0.189, 0.302,-0.4323,-0.8827,-1.3495,-0.677,-1.41859,-1.640,-0.635,-1.841,-0.127,-0.191,-4.803,-2.431, 0.882, 1.498,-0.1704, 0.353,-0.335,-1.809,-1.326,-3.8435,-2.784,  0.325,-1.865,-0.301,-0.8216, 0.044, 0.0043, 0.7814,-1.806, 1.407, 2.050, 3.276, 2.239,-1.062, 0.392, 1.270,  0.791,-0.510
-1.652,-0.8682,-0.8066,-1.489,-2.092, 0.470,-0.8679,-1.8803,-0.735, 0.0917,-0.7495,-1.369,-1.9903,-1.8330,-0.4527,-6.52, 0.0632, 0.088, 0.7001,-0.233,-2.056,-2.5732,-0.591,-1.3902,-1.3413,-1.481,-0.0721,-1.942,-3.265,-4.316,-3.046,-2.872,-0.884,-1.213,-1.9675,-3.466,-0.6443,-0.7855,-3.240,-2.3716, 1.189, 1.466, 0.655,-2.0211,-2.228,-1.260,-3.973,-2.118,-3.722,-2.4287,-1.9548,-2.988,-2.4035,-3.349,-1.0411,-3.3562,-1.094,-0.739,-1.1318,-1.9829,-2.1020, 0.077,-2.27932,-3.931,-1.381,-1.310,-0.982,-0.581,-5.279,-2.574,-0.213, 0.398,-1.4118,-1.600,-0.650,-2.035,-1.752,-4.4435,-3.437, -1.590,-4.042,-1.330,-2.4511,-2.118, 0.3700,-0.2679,-4.214,-1.654,-0.013, 1.676, 0.024,-3.759,-2.445,-0.825, -1.378,-2.156
-2.353,-0.4690,-1.1326,-1.947,-2.472,-1.401,-1.5869,-1.9241,-1.183, 0.1024,-1.4734,-2.781,-2.8486,-2.2235,-1.2523,-4.76,-0.5830,-0.485, 0.5494, 0.023,-1.770,-2.3287,-2.690,-2.0205,-2.7117,-3.160, 1.0305,-2.494,-2.962,-2.866,-3.622,-3.099,-0.992,-0.987,-2.7516,-4.843, 1.0476,-0.5334,-3.547,-3.1277,-1.100, 0.547, 0.941,-3.3022,-0.939,-0.637,-4.147,-4.290,-2.940,-2.3302,-2.5841,-2.029,-1.8376,-3.669,-1.3931,-1.9466,-1.411,-0.023,-1.1114,-2.5233,-1.7273,-1.779,-2.20121,-3.045,-1.233,-1.682,-1.498,-0.418,-5.342,-1.362,-1.160,-0.941,-1.5656,-1.270,-0.123,-2.316,-1.543,-2.6035,-3.226, -4.346,-4.400,-1.086,-2.3093,-3.095, 0.6939,-0.5292,-4.617,-5.584,-1.456, 0.041,-1.074,-4.424,-1.674,-1.264, -4.289,-4.004
-1.948, 0.5233,-1.1075,-2.378,-1.768,-3.146,-1.0602,-1.2019,-0.532, 0.3535,-1.3745,-2.657,-2.3838,-2.1759,-1.4338,-2.80,-0.2830,-0.493, 0.5433,-0.138,-0.730,-1.3200,-3.140,-0.8068,-1.9068,-2.895, 1.8872,-1.292,-1.603, 0.236,-1.876,-1.683,-1.174,-0.924,-2.2244,-3.533, 1.5201,-0.4134,-2.344,-2.9867,-1.539, 1.211, 2.150,-2.5079, 1.593, 0.924,-1.626,-4.083,-0.899,-0.6613,-1.7858,-0.925,-0.0051,-2.233,-0.8596,-0.2617,-0.517, 0.822,-0.5549,-1.5028,-0.4011,-2.373,-1.30783,-1.666,-0.491,-1.585,-0.654, 0.545,-3.104, 0.175,-1.023,-0.201,-0.6065, 0.073, 0.751,-1.569,-0.485, 0.7754,-1.259, -3.614,-2.689,-0.508,-1.0578,-2.088, 0.6602,-0.8180,-3.347,-6.724,-1.718,-0.545,-0.361,-2.914, 0.806, 0.724, -3.429,-4.429
-0.822, 0.9832,-0.9423,-2.418, 0.031,-2.649, 0.1659,-0.2226, 0.566, 1.2652, 0.4859, 0.037, 0.0861,-1.4894,-0.1053,-2.11, 1.1385, 0.635, 0.7859,-1.017, 0.758,-0.2577,-1.158, 0.7042, 1.2873,-0.168, 2.1407, 0.765, 0.430, 3.028, 0.953, 0.063,-1.049,-0.603,-1.2389, 0.069,-0.1500,-0.7961,-1.602,-2.7761, 0.049, 2.565, 3.070,-1.1170, 2.150, 2.102, 2.684,-1.651, 0.549, 0.6841, 1.0592,-0.193, 1.0541, 0.092, 0.0979,-0.1488, 0.688, 0.527,-0.2419, 0.5804, 1.2317,-0.079,-0.15120,-1.118, 0.177,-0.037, 1.048, 1.311, 0.970, 0.926, 0.404, 2.916, 0.8235,-0.179, 1.388, 0.525, 0.847, 4.1184, 1.090,  0.914,-0.736, 0.383, 0.4864, 0.749, 0.1089,-1.1860,-1.407,-2.562,-1.876,-0.699, 0.702, 0.169, 2.256, 3.974,  2.792,-2.155
-0.110, 1.3637,-1.0252,-1.522, 1.109,-1.148, 0.9571, 0.1765, 0.943, 1.9595, 1.5549, 1.601, 1.9307,-0.2395, 0.7669,-2.59, 1.9805, 1.782, 1.4968,-0.871, 1.816,-0.4819, 0.757, 0.2713, 3.3900, 2.176, 1.9365, 1.677, 1.699, 3.451, 1.436, 0.906,-0.319,-0.192,-1.0075, 2.043,-1.7180,-1.5902,-1.524,-1.3244, 0.967, 3.041, 3.998,-0.2085, 1.995, 2.699, 4.174, 0.199, 1.074, 1.2789, 2.9049, 0.361, 2.3831, 2.519, 0.7968,-0.4114, 1.112, 0.460,-0.5020, 1.7251, 2.0174, 1.737, 0.00097,-0.888, 0.330, 1.033, 2.157, 1.668, 4.113, 0.642, 1.853, 4.059, 1.3642,-0.245, 1.446, 1.897, 1.413, 5.0921, 1.273,  2.854, 0.474, 0.627, 1.2759, 2.550,-0.7876,-1.2896, 0.140, 0.659,-0.920,-0.206, 1.665, 2.793, 3.206, 5.515,  5.163,-0.028
-0.084, 2.8323,-0.8655, 1.054, 1.501, 0.390, 1.4644,-0.1891, 1.373, 2.5551, 0.7834, 0.427, 2.2982, 0.8978,-0.3913,-4.14, 1.8030, 2.513, 2.1740, 0.620, 2.505,-2.3505, 1.492,-1.7398, 2.9826, 3.559, 1.3370, 1.534, 1.342, 1.638,-0.957, 0.652, 1.993,-0.299,-1.9527, 0.549,-0.7142,-2.6778,-0.958, 1.8589, 1.677, 3.826, 5.868,-0.2267, 2.562, 2.232, 1.644,-0.082, 2.052, 1.4594, 2.8466, 1.128, 6.0062, 5.060, 1.6453,-0.0059, 2.412, 1.743, 0.0455, 2.3442, 2.3327, 2.438,-0.58929,-0.694, 0.488, 0.610, 2.301, 2.261, 5.711,-0.567, 3.077, 1.933, 0.7318, 2.661, 1.472, 2.613, 1.836, 3.3012,-0.541,  0.938, 1.447,-0.768, 1.1864, 1.699,-1.4513,-1.0097, 2.363, 0.951, 2.349, 1.921, 3.484, 4.776, 4.681, 5.347, -0.073,-0.120
-0.159, 2.9708,-0.0803, 2.778, 1.575, 0.578, 1.5322,-0.6062, 1.756, 2.9835, 0.4560,-0.444, 2.0771, 1.2735,-1.6915,-4.08, 1.4660, 2.227, 1.5865, 0.861, 2.616,-2.5575, 1.758,-2.0091, 2.1199, 4.119, 0.6651, 1.860, 1.110, 0.259,-1.752, 0.318, 3.298,-0.400,-2.4483,-0.443, 0.6092,-2.7241,-0.287, 3.2521, 1.968, 4.197, 5.604,-0.6248, 2.303, 1.346, 0.031,-0.105, 2.403, 0.9147, 2.3120, 1.620, 7.3935, 5.692, 2.1691,-0.1552, 3.461, 2.648, 0.5828, 2.5873, 2.3215, 2.473,-0.59985,-0.699, 0.840, 0.355, 2.037, 2.045, 4.984,-0.622, 3.268, 0.391, 0.3168, 4.239, 1.302, 2.796, 2.253, 1.5718,-0.489, -0.011, 1.119,-1.715, 0.6159, 1.049,-1.6545,-0.3438, 3.888, 2.071, 4.184, 2.916, 3.943, 4.469, 4.678, 4.442, -3.377, 0.181
-0.444, 0.6717, 0.6729, 1.851, 0.694,-1.135, 0.8621,-0.3588, 1.257, 2.5446, 1.2987, 0.354, 1.0386, 1.0761,-1.6889,-1.01, 1.2964, 0.790, 0.1223,-0.503, 1.576, 0.1925, 1.879, 0.8255, 1.2632, 3.123,-0.0056, 2.076, 1.768, 0.106, 0.699, 0.338, 1.785, 0.015,-0.5265, 1.490,-0.0822,-0.7110, 0.119, 1.0820, 0.733, 2.937, 2.163, 0.0819, 1.319, 1.665, 0.796, 1.433, 0.295,-0.0923, 1.2859, 1.128, 3.5616, 3.136, 1.7317,-1.3346, 2.115, 1.663,-0.2730, 1.3419, 1.2571, 0.559,-0.25447,-0.588, 0.929, 0.915, 1.530, 0.352, 1.371, 1.434, 1.683, 0.600, 0.6949, 2.232, 0.196, 1.445, 1.920, 1.1415, 2.840,  0.897,-0.923,-0.975, 0.3257, 2.594,-1.8710, 0.6780, 3.177, 4.636, 3.161, 1.548, 1.760, 1.442, 2.387, 2.494, -0.476, 2.223
