ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 8.1034,  2.35,  2.50,  3.152,  5.633, 10.500,  6.908, -2.021,  1.659,  4.18,  3.8049,  5.613, 11.19, -5.570, 2.365,  2.280,  8.876,  6.53,  9.479, 10.632,  7.142,  9.96,  4.0738, 12.46,  1.557,  2.189, 1.903,  5.518,  6.414,  4.429, 10.0489,  6.779, -3.384, -3.97,  4.377, 16.198, -4.831, 3.2791,  4.77,  5.60,  4.733,  4.27,  4.5307,  6.19,  2.506, -0.607, 13.58,  4.27,  6.69,  1.91,  3.462, 3.282, 5.6e+00,  8.21,  8.31, -2.512, -6.242, -5.572,  5.98, 11.969, 11.815,  2.208, 9.510,  3.845, 11.848,  9.905, 11.848,  9.899,  6.990, 10.843,  8.419, 21.730,  3.227,  8.899, 2.575,  8.264,  6.4555,  9.360, 13.011, 17.77,  3.119,  0.31,  6.35, 15.19, -3.4090, 3.442, 14.15, 15.07,  5.694, -8.258,  1.08,  6.5073,  4.3867,  9.876, 22.29,  9.57
-1.0071, -6.87,  3.79, -2.344, -3.950, -3.889,  8.820, -0.990,  2.159,  2.42, -0.3277, -2.411,-15.08, -0.027,-0.046,-10.370, 16.681,  7.53,  6.745, -4.147,-11.178,-12.00, -9.7126,-10.94, -1.726, 10.935,-0.419,  1.766, -0.269,-12.077,-12.7184,-29.609, -1.394, -9.81, -5.727,-15.775,  3.279,-3.4137,-14.24,-16.51, -5.680, -2.76,  1.6828, -5.84, -1.478, -5.038,-20.39, -7.94, -1.50, -7.82,  3.673,-0.895,-3.9e+00, -8.66,  8.11, -5.195, -4.065, -0.168,-12.90, -6.657, -9.961, -6.870, 1.695, -4.706, 13.380,  6.790, 10.627, -3.383,-11.094,-13.827, -5.070, -9.659, -3.537,  6.759, 1.573, -0.983, -1.6477,-11.757, -8.625,-16.34, -2.670, -6.15, -9.29,-16.01, -8.5158,-5.041,-16.09,-12.69,-11.538, -3.158, -1.37,-15.9434,-10.3242, -9.922, -6.75, -6.45
-4.1302,-10.96,  5.74,  1.453, -2.123, -7.353,  3.131, -3.298, -1.415, -3.88,  0.3793, -0.330,-14.89,  0.100, 0.539,-10.816,  9.515, -1.98,  1.859, -2.913, -7.454,-13.10, -7.6859,-19.70, -2.992,  9.952, 0.572,  0.162, -4.999,-17.421,-15.1643,-45.807, -3.002,-11.57, -3.323,-19.242,  1.141,-4.9296,-11.58,-21.32,-16.481,-12.86, -9.1561, -7.53, -5.508, -5.783,-35.26,-12.77, -3.45,-10.81,  4.989, 1.175,-6.5e+00,-10.18,  0.98, -8.762, -2.890, -2.294,-11.22, -2.950, -9.695, -8.606, 1.589, -4.077,  5.415, -2.844,  5.736, -1.979, -4.898,-17.953, -5.642,-18.104, -2.808,  0.960, 4.325, -0.740, -6.0429,-15.393,-12.664,-38.94, -4.510, -4.81, -5.58,-17.38, -8.3955,-6.962,-11.38,-15.55,-21.334,-10.304, -7.46,-15.9664, -6.5277,-10.790,-18.12,-15.02
 1.0164, -3.59, -0.94,  8.097,  8.999, -0.417, -3.292,  0.070,  4.131,  4.78, -0.7715,  9.353,  5.60,  1.598, 4.809,  2.299, -2.945,-13.85, -0.206,  9.643, 10.794, -2.91,  4.4529, -8.69, -8.638,  0.963, 3.965,  0.261, -1.563, -6.524, -5.2991,-27.625,  2.781, -5.75, -3.520,-12.266,  2.678,-2.7543, -4.14, -8.52,-11.157, -8.94, -5.4134,  2.10,  2.865,  2.131,-21.78, -5.34, -0.11, -4.51,  0.298, 3.134,-1.2e+00,  0.40, -6.68, -5.394,  3.503,  0.561,  4.44,  9.653,  2.873, -3.148,-0.805, -3.142, -5.612,-13.936, -1.982,  6.160, 15.436, -6.146,  0.254, -5.754,-10.513, -9.823, 4.599,  2.363, -2.7423, -4.518, -4.232,-25.86, -2.264, -3.09, -5.52, -6.22, -2.3118,-5.566, -5.66, -6.80,-12.262, -4.654,  2.63, -0.7106,  3.3584, -0.186,-15.19, -4.96
 6.7418,  2.03, -4.99, 10.971, 17.772,  6.345, -5.697,  1.897,  7.305, 11.79, -3.7834, 13.106, 17.93,  3.861, 7.715, 11.667,-11.023,-18.43, -2.613, 15.915, 19.306,  1.84, 10.8770,  1.16, -5.688, -4.791, 4.429,  3.156,  2.472, -0.897, -0.3428, -9.584,  4.408, -0.52, -6.631, -9.334,  1.774,-0.1213, -0.11,  2.42, -3.122, -2.45, -0.0496,  4.81,  8.757,  6.319, -8.84,  1.65,  3.01, -1.03, -2.616, 2.967, 4.0e+00,  8.07, -8.85, -2.169,  6.931,  2.081, 17.12, 14.605, 10.691,  3.501,-1.635, -0.535,-11.012,-19.338, -9.893,  8.508, 23.378,  1.066,  2.525,  0.727, -8.620,-13.216, 0.893,  6.090,  1.9094,  1.321, -0.314,-12.83, -3.108, -5.89, -7.64, -2.10,  0.8046,-2.406, -3.47, -1.59, -2.728,  1.781,  9.74,  8.5533,  8.3690,  8.010,-17.58,  4.38
 4.0575, -0.29, -0.22,  4.255, 13.372,  1.644, -2.954,  1.629,  4.433,  8.93,  3.1853,  8.087,  9.87,  6.158, 4.069,  6.932,-10.127, -8.49, -7.942,  6.894,  9.018, -4.31,  6.9857, -6.15, 10.058, -1.472, 0.815,  6.554,  2.710, -5.188, -7.7143,-12.169, -1.233, -2.23, -7.384,-12.972,  1.628,-0.6696, -0.19,  2.66, -2.463,  1.13, -4.8329,  2.89,  8.691,  4.434,-17.96,  1.85,  1.07, -1.72,  0.291,-0.024, 3.1e+00,  4.79, -5.74,  1.799,  7.916,  4.817,  8.48,  5.860,  6.926,  4.506, 0.809,  5.658, -8.723,-14.969,-13.901,  3.065, 10.356, -5.674, -1.857,-13.608,  7.212, -2.704,-4.164,  5.823,  3.0295, -3.637, -8.002,-26.67,  1.018, -8.54, -4.26,-11.87,  2.5509,-0.388, -3.66, -5.50, -1.430,  6.570,  1.97,  2.6778,  2.4996,  4.057,-32.92, -1.24
-3.2025, -2.63,  1.13, -4.893,  2.955, -7.775, -4.537,  2.334,  3.183,  5.49, 12.1587,  3.962,  1.96,  7.241, 0.027,  2.692,-11.177, -3.87,-12.973, -4.125, -1.775, -8.43,  5.5184,-14.87, 18.452,  0.064,-2.504,  4.422, -0.507, -9.522,-14.8317,-16.044, -4.771, -3.28, -3.606,-12.841,  3.406,-0.7827,  1.59,  2.84, -4.650,  3.98, -9.8614,  3.24,  8.448,  0.899,-25.97,  2.19, -4.49, -0.64,  0.299,-4.143,-1.7e+00, -1.99, -6.86,  4.986,  9.428,  7.444,  0.18, -0.022,  2.921,  4.140, 2.196, 10.157,-10.292,-11.825,-16.104, -2.384, -0.548,-10.242, -3.187,-25.215, 16.471,  1.932,-6.706,  1.855,  0.5576, -9.054,-14.672,-37.48,  6.857, -5.97,  1.75,-16.59,  5.4958, 0.894, -1.78, -7.70, -2.822, 10.843, -6.86,  0.2587, -1.5848, -0.414,-37.73, -5.92
-8.9062,  1.11, -5.55, -7.957, -4.128, -9.922,-11.583,  6.336,  6.026,  7.57, 11.4125,  4.309,  3.98,  6.522, 1.180,  7.796,-16.801,-13.11,-12.041, -6.996, -3.140, -4.91,  9.5468, -6.76,  9.916, -2.848,-3.999, -2.371, -4.930,-12.615,-13.3239, -3.449, -1.154,  4.01,  2.498, -4.150,  1.927, 3.2631,  4.76,  5.36, -2.276,  8.20, -1.9837,  2.81,  8.219, -2.259,-10.34,  5.52,-10.51,  2.73, -5.970,-7.355,-5.7e+00, -7.16,-12.84,  6.252, 10.540,  7.340, 11.52,  3.861,  4.329,  7.434, 0.182,  8.362,-17.750,-13.929,-17.810, -4.891,  0.110, -4.419,  1.782,-15.486, 12.427, -7.385,-7.029, -0.955, -3.0574,-10.934,-12.871,-16.53,  4.524,  2.18,  3.95, -6.85,  6.0470, 4.012,  1.54, -4.18, -0.540, 12.902, -4.45, 11.3513,  3.7375,  4.509,-14.32,  1.43
-8.8979,  2.97, -6.70, -4.401, -5.509, -6.582,-12.760,  8.601,  6.259,  6.65,  7.9767,  2.880,  5.03,  6.087, 2.577, 11.202,-16.802,-14.72, -6.117, -3.807, -0.780,  0.24,  9.2773,  6.91,  0.367, -2.585,-4.222, -4.422, -6.351,-10.533, -5.9874,  6.381,  1.819, 10.29,  6.748,  6.040,  1.305, 6.5828,  6.72,  6.72,  0.261,  7.73,  5.9941, -2.88,  2.164, -5.652,  8.46,  7.12,-10.51,  4.30, -6.425,-5.131,-6.0e+00, -8.73,-12.72,  5.787,  9.186,  6.414, 20.99,  5.716,  5.296, 10.108,-1.960,  4.052,-18.387,-10.868,-15.395, -4.704,  2.656,  2.402,  3.081,  0.081,  7.278,-10.225,-4.539,  1.291, -3.6114, -8.213, -6.233,  5.28, -1.068,  9.02,  3.86,  4.70,  5.7779, 6.292,  3.81,  0.83,  1.955,  9.714, -1.37, 16.7614,  6.5071,  6.085,  8.79,  7.47
-5.0260, -0.60, -1.48, -1.886, -5.914, -7.129, -7.887,  4.357,  1.520, -2.30,  5.6011, -3.756, -1.43,  9.983, 2.237,  7.962,-10.103, -4.98, -1.705, -0.402, -1.128,  0.73,  0.4866, 12.71, -3.251, -1.515,-4.183, -3.606, -5.153, -3.643, -0.4701, -0.673, -0.881, 10.73,  8.460, 12.967,  7.482, 7.5700,  7.58,  6.57, -3.639,  0.66, -0.3592,-15.38,-10.875,-11.429, 12.35,  5.71, -5.40,  3.02,  0.091,-0.256,-7.6e+00, -9.85, -6.37,  3.268,  5.360,  3.017, 17.13,  0.679,  1.730, 12.484,-0.528,  1.749,-10.696, -2.106, -9.826, -4.524,  0.951,  2.844, -2.156,  7.519,  3.636, -2.564,-1.227,  1.959, -1.9770, -3.713, -0.930,  4.92, -5.771, 10.44,  4.91, 10.32,  7.5752, 7.511,  5.34,  6.13, -1.949,  2.000, -7.73,  6.9050, -0.2103, -4.060, 10.97,  5.64
