ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-4.92,-3.177,-0.517,-3.975,-4.737,-0.6773,-1.9829, 0.4532,  0.048,  0.220,  6.802, 7.605,-0.452, 0.965, 2.635, 1.870, 0.341, 1.410,-1.130,-4.7898,-4.840,-3.9337, 0.187,  2.992,-1.5e+01,-2.947, 1.757,-4.148,-3.57,  0.91, 1.439,  0.326,-0.172,-0.020,  0.5981, -0.265, 9.555, 1.08707,-2.223,  1.97,-8.466,-6.253,-6.567,-4.364, -1.161,  8.018,  2.458,  4.037, -9.479,-8.711,-2.705, -2.549, -5.111,-1.153,-5.075,-1.2625, -0.629,-4.6e+00, 3.42,-3.76,-5.798, 0.373,-0.0992,-2.789, 0.092,-3.443,-3.599, -4.6677,-8.120, -3.9998,-2.7593,  2.81,-15.691,-4.178, 0.921,-1.3542,-2.0207,-5.255,-2.57190,  1.288,-9.2671,-2.627, -7.158, -2.60,-2.7157,-0.572,-5.0011, -0.534,-9.9356, -7.626, -5.4367,-18.307,-14.30, -6.805,  3.611,  0.155
 1.79,-2.472,-1.305, 1.741,-3.153,-3.2104,-2.3305,-4.7509, -9.110,-10.327, -4.031,-8.603,-7.758,-0.807,-2.469,-2.520,-4.069,-0.868,-1.169,-0.7620,-1.973,-0.8385,-3.989, -8.772,-9.2e+00, 0.399,-0.900,-2.127,-3.36, -4.07,-5.942, -7.240,-1.644, 1.510, -1.2315, -6.598,-0.525,-0.75399,-0.782, -4.53,-1.874,-2.917,-1.475,-2.526, -6.101, -4.997, -8.348,  0.905,  0.601,-3.928,-1.218,  1.491, -5.223,-2.759,-2.862,-2.5444, -9.341,-1.1e+01,-4.19,-1.90,-1.919,-0.966, 2.0626, 1.469,-4.308,-2.388,-2.768,  0.1446, 0.647,  2.5946,-0.5664, -9.52, -6.828,-1.904,-0.553,-3.1808,-3.5620,-2.688,-1.52379, -9.158,-2.3075,-0.283, -1.058, -8.79,-0.6676, 5.208,-0.4308, -4.744,-1.8124, -6.968, -8.9417,  0.487, -5.79, -7.154,-11.040,  1.158
 1.37,-3.247, 1.757, 1.381,-4.618,-4.4937,-1.0401,-3.9947, -9.973,-12.046, -3.445,-7.882,-8.820,-2.516,-2.511,-2.069,-2.059,-0.211,-5.420,-3.1152,-2.182, 0.1365,-4.154, -9.658,-8.9e+00, 1.987, 0.575,-1.218,-1.94, -2.96,-3.133, -9.724,-1.183, 2.353, -1.4273, -6.083,-2.931,-0.14337,-1.069, -2.06,-1.503,-1.912,-1.423,-4.490, -7.944, -9.321,-10.122, -0.386,  1.330,-5.141, 1.666,  2.614, -6.858,-5.536,-0.881,-1.2647,-10.245,-1.4e+01,-3.24,-2.74,-3.099,-0.172, 3.0304, 2.100,-1.102,-1.736,-1.797,  0.8712,-0.304,  2.6892, 1.0898,-11.06, -7.391, 1.938, 0.945,-1.4653,-1.8636,-2.040, 0.22370,-12.010,-2.1673,-0.503, -0.031, -8.81,-1.8533, 4.909,-1.0343, -0.021,-2.9557, -5.965,-10.8665, -2.757, -3.15, -6.356,-11.956, -0.967
 2.34,-0.174, 2.155, 2.561,-0.815,-0.0366, 0.7048,-0.9550, -6.016, -9.766,  0.190,-2.661,-3.838,-1.019,-1.397, 1.306,-0.414,-0.266,-5.469,-1.9166, 3.046, 3.5188,-1.260, -6.056,-4.1e+00, 2.657, 2.582, 0.317,-0.59,  0.92, 1.404,-10.307, 0.540, 2.569, -0.5974, -4.778,-2.178,-0.59833,-0.774,  1.03, 1.368,-1.207,-1.022,-4.342, -3.306, -5.811, -6.999, -0.406, -0.063,-0.812,-0.032,  1.525, -2.041,-6.131, 0.609, 1.9510, -7.222,-9.1e+00,-1.11,-1.75,-1.008, 2.219, 3.5350, 2.706,-0.719,-2.336,-3.020,  1.0312, 1.162,  5.1002, 4.1749, -6.91, -3.827, 2.770, 1.922, 0.0055, 0.0050, 0.966, 2.23533,-10.818, 0.5822, 0.094,  2.162, -5.24,-0.7617, 3.987,-0.2307,  4.897,-0.7178, -1.470, -6.8559,  1.634, -0.91,  0.708, -9.675, -0.488
 2.25, 0.762, 2.211, 2.714, 2.515, 3.0721, 1.6792, 0.4533, -2.742, -7.151,  2.187, 1.880, 0.087, 0.738,-0.440, 2.448, 0.340,-0.263,-4.561,-0.9692, 7.735, 5.1420,-0.242, -1.330,-6.2e-01, 3.282, 1.953, 1.019,-0.43,  2.51, 3.616, -8.028, 0.719, 1.220, -1.2379, -3.701,-1.032,-1.60527,-1.346,  1.46, 2.978,-1.142, 0.693,-4.972, -0.620, -3.340, -3.141, -0.160, -2.336, 0.214,-1.402, -0.466,  0.528,-6.962, 0.408, 2.9606, -5.762,-6.6e+00, 0.65,-2.27,-1.113, 3.869, 3.0287, 2.219,-1.849,-2.689,-4.406, -0.9980, 0.374,  5.1671, 3.7974, -2.29, -0.509, 3.416, 0.074, 0.3393, 0.6661, 1.494, 2.42210, -6.709, 1.4371, 0.272,  1.470, -2.93, 0.0022, 2.741,-0.5496,  5.621,-0.2268, -0.573, -3.5480,  2.073, -0.52,  2.948, -5.004, -0.272
 1.73,-1.321, 2.818, 1.263, 3.528, 2.4930, 1.0550,-2.3045, -2.981, -4.943, -0.612, 2.444,-1.285, 0.413,-1.278,-1.947,-0.098,-0.173,-3.985,-1.1999, 8.797, 3.1371,-4.663,  1.712,-6.5e-01, 4.130,-1.396, 1.884,-0.31,  1.65, 2.172, -3.044,-1.313,-2.608, -4.4925, -2.669,-2.979,-3.24706,-3.110, -2.54, 2.443,-1.759, 2.985,-5.416, -1.995, -5.491,  0.108, -0.815, -1.154,-3.941, 0.754,  0.506, -0.487,-5.837, 0.124,-1.7748, -8.990,-8.7e+00,-1.15,-6.58,-5.588, 0.454, 0.7927,-1.048,-1.825,-0.966,-1.995, -2.9411,-1.493,  3.0762,-2.9405, -0.68,  0.353, 4.232,-4.129, 1.2894, 0.7257,-0.253, 1.50002, -0.788,-1.4820,-1.374, -3.246, -3.17,-1.9371,-0.445,-3.2870,  0.313,-1.3168, -3.465, -0.9864, -5.466, -0.86, -3.509, -0.091, -1.904
 2.08,-2.369, 1.944, 0.441, 3.559, 1.2973,-0.4145,-4.7636, -3.474, -3.305, -3.100, 1.456,-3.407,-0.863,-2.488,-4.527,-0.847, 0.201,-3.300,-1.9164, 6.402, 2.1068,-6.714,  3.870,-9.4e-01, 2.865,-2.842, 1.817,-0.18,  1.59, 1.251,  1.922,-2.838,-4.772, -5.9796, -0.013,-4.456,-3.53628,-2.683, -3.71, 1.080,-2.750, 2.526,-3.875, -2.295, -6.267,  3.720,  1.114,  1.092,-5.693, 1.394,  1.830, -0.435,-3.502,-0.619,-6.0370,-10.100,-8.7e+00,-4.01,-9.12,-8.257,-3.715,-0.7890,-3.465,-1.363, 0.338,-0.116, -3.1858,-1.972,  3.0011,-6.7590,  0.54, -0.102, 2.800,-5.165, 1.6500, 0.3190,-0.375, 1.03700,  3.709,-3.8869,-2.619, -5.759, -1.46,-3.1159,-2.225,-3.8711, -2.551,-1.9878, -4.258,  2.1402, -9.564, -0.27, -6.835,  3.588, -0.880
 3.38,-0.658,-0.960, 0.920, 2.406,-0.4451,-1.6751,-3.1514, -1.924, -2.970, -1.774, 0.242,-3.484,-1.386,-2.787,-0.584,-1.153, 1.764,-2.207,-3.7991,-1.066, 4.3256,-0.510,  7.192,-5.5e-04,-1.619,-0.877,-0.922,-1.02,  2.17, 2.589,  5.899,-2.312,-2.459, -2.8004,  5.949,-2.107,-1.11392, 1.973,  3.40,-0.467,-2.704,-1.043,-1.475,  0.175, -3.614,  8.069,  8.708,  0.538,-1.400,-1.879, -0.296,  1.034,-2.573,-2.680,-4.6729, -4.143,-3.3e+00,-3.65,-5.08,-5.264,-2.903, 0.1794,-1.389,-1.851,-0.081,-2.349, -2.7211,-2.810,  5.4820,-0.4978,  3.88, -0.235,-1.274,-0.538,-0.9989,-1.2646, 1.811, 0.50237,  5.740,-2.7598,-1.467, -2.868,  5.04,-0.4372, 1.181, 1.2766,  2.747,-2.1467, -1.298,  4.3150, -1.587,  3.30, -0.463,  7.413,  6.259
 2.28, 0.843,-2.369, 1.375, 0.896,-1.8311,-1.9090,-0.3177,  0.163, -2.517,  0.153, 0.287,-2.043,-0.417,-2.068, 4.151,-0.713, 4.093, 0.318,-4.2693,-6.890, 6.1956, 6.522,  8.552, 1.4e+00,-4.870, 0.742,-3.123,-2.27,  1.59, 3.094,  6.857,-2.080, 0.690,  0.3005, 10.553, 0.193, 1.25352, 5.320,  9.81,-2.478,-1.968,-3.696, 0.416,  1.900, -0.749,  9.012, 13.339, -1.790, 1.970,-3.135, -2.955,  1.684,-2.719,-3.419,-1.1378,  1.954, 2.2e+00,-1.31, 0.44,-1.196, 0.586, 1.3395, 1.511,-1.897, 0.723,-2.529, -2.1292,-4.599,  6.4527, 6.7368,  4.88, -0.136,-3.907, 2.911,-3.7039,-2.8108, 2.985,-0.83620,  4.138,-1.4426, 0.932,  0.431,  9.11, 3.0893, 4.665, 5.8757,  8.355,-3.2686, -0.027,  2.6645,  6.148,  5.64,  4.209,  8.250, 11.481
-4.29, 0.112,-0.553, 1.590, 0.532,-0.3905,-1.1180, 0.4558,  1.108, -0.519,  1.030, 3.095, 1.044, 1.961,-0.298, 5.990, 0.347, 6.424, 5.089,-1.0631,-5.196, 5.7292, 8.933,  3.999, 2.3e+00,-4.169, 0.187,-2.230,-2.51,  0.46, 1.340,  3.376,-5.292, 1.930,  0.8149,  8.680, 0.655, 1.99210, 3.231,  8.24,-4.987,-1.949,-4.257, 2.839,  1.242,  1.639,  2.939,  8.785, -3.640, 0.071, 0.808, -2.427,  1.358,-2.235,-1.213, 0.8972,  1.942, 3.9e+00,-1.13, 2.68, 0.225, 2.681, 1.4237, 0.953,-0.055, 4.360, 2.475, -0.6313,-5.281,  4.2537, 6.8517, -0.13, -1.754,-3.104, 1.999,-3.3835,-3.0411, 1.750,-2.55608, -2.566,-3.5920, 2.977,  1.289,  4.58, 5.8911, 3.332, 3.9896,  7.513,-6.7802, -3.809, -4.1796,  3.380,  0.73, -0.596,  1.766,  8.597
