ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 1.809, 6.645,-2.401,-2.189,-2.1378,-2.227, 0.1698,-1.500, -1.823,-1.913,-3.417,-2.8e+00,-2.874, 1.085, 0.5831, 2.1927,-1.359,-0.2888,-0.6427, 1.222,-1.8875,-1.088, 0.511, 1.739,-0.661,-1.9057,-1.13115,-4.034,-3.2192, 1.0681,-1.487,-3.007, 1.0314, 1.255, 2.4033, 3.949,-0.7029,-0.99473, 1.191, 3.5101,-3.2469, 3.445, 3.483,-0.202,-0.265, 2.273, 1.473, 0.26100,-0.064, 0.461,-0.735,-0.337, 2.662, 3.294, 0.862,-0.101, 0.107, 0.098,-0.270, 1.4519, 0.4604, 1.572, 2.1727,  2.646,-0.138,-1.116, 0.434,-0.79878,-2.0537,-0.2072, 0.00074, 1.844, 1.1358, 0.3930,-0.203,-0.5137,-2.170, 1.77635,-0.781, -2.899,-1.962,-2.22676, -0.137, 2.654, 0.615,-0.5128, 2.391, 2.041,-2.2729, 1.690, 0.620, 13.468,-0.013, 1.5e+00, -1.877, 2.648
 6.459,-0.313, 2.720, 2.654, 3.1903, 3.751,-2.2263, 0.858, -3.515, 1.108,-0.322, 3.7e+00, 0.882, 0.635,-1.3110,-0.2273,-2.400,-2.7305,-1.5415,-0.665, 2.3386,-0.089,-1.506, 0.200, 0.872,-1.3918, 0.87921, 4.580, 0.7534, 2.7151, 2.014, 0.141, 0.2837, 2.930,-1.9755,-1.000, 2.3970,-1.31215,-2.513,-5.0665, 0.0315,-3.761,-4.445, 2.881,-0.568,-0.754, 0.778,-1.53447, 3.091,-1.787, 2.304, 0.998, 0.259,-1.965,-3.105, 3.275, 0.062,-0.275,-0.165, 0.0116,-0.1386, 2.615,-0.4665,  0.074,-3.698,-3.239,-0.687,-1.04613,-0.2262,-1.6243,-0.50857, 1.326, 0.1956,-1.1757, 1.246, 3.3352, 1.743, 1.96708, 0.948,  1.763, 2.173, 0.07357,  2.232,-0.963, 2.025,-0.3428,-3.648,-2.211,-0.9084,-3.447,-2.134, -0.933,-0.546,-4.1e+00,  2.198,-0.809
 7.875, 2.862, 2.972, 2.397, 5.2375, 8.347,-2.0924, 0.387, -7.036, 2.976,-3.755, 3.0e+00, 0.158, 1.585,-0.0983, 0.1777,-3.347,-2.8903,-2.5497,-0.896, 2.2407,-0.217,-1.730, 4.125, 1.379,-2.7406, 1.77716, 4.519, 0.1882, 2.9542, 3.138, 2.304, 0.7918, 3.120,-0.3778, 2.767, 2.4704,-1.21142,-0.611,-1.0972, 6.3540,-1.586,-2.552, 3.905, 1.816,-1.208, 3.864,-1.19124, 4.057,-2.592, 3.521, 1.192, 0.734,-0.950,-3.158, 6.524, 0.873, 0.854, 2.311, 1.5350, 0.7149, 5.984, 0.9504,  3.352,-3.771,-3.136, 0.433,-1.66771,-0.4239,-1.1486, 1.02332, 5.770, 0.3133,-0.6675, 3.148, 4.5728, 2.082, 2.51453, 1.407,  4.025, 3.028,-0.20296,  4.251, 3.325, 2.425, 0.1939,-0.407, 1.468, 0.4041,-4.039,-2.640,  2.751, 1.761,-4.5e+00,  8.294, 1.393
 5.106, 0.928, 2.296, 1.325, 2.9025, 4.660,-2.9857, 1.629, -2.413, 2.800, 0.127, 2.0e+00, 0.795, 2.831, 0.9235, 0.2103,-3.870,-2.2994,-3.1115,-1.735, 2.3155, 0.017,-0.105, 5.314, 0.531,-2.5316, 1.76177, 5.245, 1.0579, 2.2814, 3.963, 3.522, 1.6242, 0.501, 0.3057, 4.392, 2.4763, 1.14280, 0.579, 1.4201, 5.0658,-1.059,-2.958, 2.312, 2.492,-1.959, 7.408,-0.77441, 2.584,-2.772, 2.697,-0.070,-0.661,-3.939,-4.003, 5.610, 0.058,-0.775, 2.118, 0.1775,-0.3078, 4.806, 1.4119,  2.767,-4.264,-2.172,-2.159,-3.04798,-1.2872,-1.2429, 0.32675, 7.286,-0.3629,-2.4116, 2.296, 2.5516, 0.746, 1.46188, 1.026,  4.518, 2.275, 0.55531,  3.660, 4.721, 2.184, 0.1427, 1.811, 2.122,-1.1991,-3.725,-3.028, -1.787, 2.494,-4.3e+00, 11.131, 1.141
 2.948,-1.911, 1.698, 0.777, 0.7710, 0.492,-3.4621, 2.376,  2.687, 2.318, 4.120, 1.3e+00, 2.083, 3.068, 1.1893,-0.5215,-3.317,-1.5642,-2.6083,-2.023, 3.0489, 0.593, 1.564, 4.340,-0.353,-0.9273, 1.59924, 6.930, 2.6452, 2.0230, 4.672, 3.942, 1.9213,-1.319, 0.2980, 3.598, 2.3142, 2.28408, 0.122, 1.4624, 1.1586,-0.706,-2.463, 1.748, 2.437,-1.098, 9.083,-0.57433, 0.860,-1.876, 1.341,-1.319,-1.503,-6.735,-4.654, 3.280,-1.018,-1.470, 2.056,-1.1338,-1.1876, 3.316, 1.1357, -0.144,-4.368,-0.995,-3.906,-3.31897,-0.8489,-1.5736,-0.58965, 6.375,-0.7510,-4.0539, 0.875, 1.7958, 0.785, 0.81046, 1.154,  5.539, 1.348, 1.45538,  1.358, 3.909, 1.819, 0.2577, 1.403, 1.070,-1.5525,-1.969,-1.802, -6.119, 2.896,-1.5e+00, 11.349,-0.045
 2.947,-3.967, 1.683, 1.509, 1.3546, 1.036,-2.6609, 0.435,  2.201, 2.021, 2.188, 4.8e-01, 3.084, 1.599, 0.8967,-1.9465,-1.688,-0.8820,-0.6969,-0.692, 3.7305, 1.497, 2.078, 2.633,-0.720, 1.3951, 0.57071, 7.349, 2.9866, 3.1156, 4.580, 4.484, 0.1887,-0.364,-0.0573, 1.113, 2.2547, 0.73277,-0.870, 0.0069,-1.1015,-0.884, 0.159,-0.317,-0.730,-0.410, 8.209,-0.44761,-0.263,-1.122, 0.411,-1.760,-0.809,-7.364,-4.033, 0.307,-1.596,-0.268, 3.148,-1.0762,-1.0203, 2.566, 0.3282, -3.136,-3.421,-0.062,-2.593,-2.41438, 0.9579,-1.9861,-0.48405, 5.085,-1.1230,-3.5132,-0.869, 3.3288, 2.166, 1.41983, 1.773,  7.487, 0.312, 0.68526, -3.171, 2.008, 1.455, 0.1048,-0.367,-0.494,-1.0018,-1.077,-0.142, -7.805, 1.659, 1.0e+00, 10.225,-1.253
 3.894,-4.069, 1.992, 2.774, 2.8880, 3.460,-0.9413,-0.078,  0.370, 1.702, 0.132, 6.2e-01, 2.899, 0.567, 0.5058,-1.9183, 0.259,-0.0509, 1.4519, 0.562, 3.3824, 2.124, 2.370, 1.679,-0.204, 3.0671, 0.49068, 6.720, 3.1048, 4.2194, 3.591, 5.206,-0.9137, 1.079,-0.7692,-0.187, 2.9900,-0.27969,-0.870,-0.4964,-1.7426,-1.605, 1.981,-0.179,-1.930, 1.350, 6.514, 0.09664, 0.076,-0.508, 0.133,-1.343, 0.888,-5.604,-2.252,-0.824,-0.997, 1.538, 2.864,-1.2004,-0.8266, 1.079,-0.6722, -4.327,-1.624, 0.508,-1.048,-1.26651, 2.0354,-1.6414,-0.41566, 4.188,-0.8263,-1.9053,-1.278, 4.0052, 2.628, 2.02541, 1.783,  7.953, 0.154,-0.01671, -5.149, 1.052, 2.009,-0.0036,-1.033,-1.162, 0.0761,-0.981, 1.052, -7.053, 1.021, 1.6e+00,  9.450,-1.378
 5.588,-1.144, 2.158, 4.199, 4.4360, 6.010, 1.3994, 1.748,  0.813, 1.035, 0.596, 1.7e+00, 1.203, 0.859, 0.4259, 0.3124, 1.912, 1.0003, 3.2154, 0.820, 1.9042, 2.327, 3.123, 2.003, 1.137, 3.6151, 3.02969, 6.017, 4.6260, 4.6134, 2.573, 6.258, 0.8879, 1.843,-2.0135, 0.682, 3.7459, 0.81951,-0.336, 0.4919,-2.2728,-0.564, 2.636, 4.650, 3.461, 6.002, 5.375, 1.07129, 2.982, 0.154, 1.528, 0.842, 4.681,-1.501, 0.502, 2.098, 1.426, 3.958, 2.937,-1.0407,-0.6169, 1.004,-0.8471, -2.959, 0.712, 1.039, 0.701, 1.44757, 2.7667, 0.4250, 0.40858, 4.707, 1.2295, 0.4020, 1.581, 4.3064, 3.264, 2.68177, 1.790,  6.271, 1.896, 1.27694, -1.423, 1.962, 4.419, 2.1581, 0.237, 0.219, 4.8457, 0.407, 3.400, -2.453, 4.386, 4.9e+00, 10.586, 0.997
 5.881, 0.354, 1.902, 4.888, 4.5106, 7.011, 2.1056, 2.294,  1.439,-0.131, 1.438, 2.7e+00, 0.646, 0.967, 0.5954, 2.3760, 2.069, 1.6377, 3.8762, 1.619, 1.4082, 2.511, 3.477, 1.747, 1.652, 2.8349, 4.25759, 4.691, 5.0759, 3.6806, 1.522, 5.023, 2.2882, 1.705,-2.3852, 1.305, 3.2871, 1.78965,-0.241, 1.5450,-2.5043, 0.575, 1.719, 6.282, 6.708, 7.672, 3.213, 1.76526, 5.159,-0.077, 2.483, 2.819, 7.048, 0.726, 1.729, 4.285, 2.767, 4.055, 2.749,-0.4641, 0.0211, 1.549,-0.0761, -0.499, 1.467, 1.181, 1.885, 3.87457, 3.1448, 1.9655, 1.03769, 4.527, 2.8577, 1.0471, 3.917, 3.8088, 3.410, 2.51844, 1.274,  3.264, 3.245, 2.69020,  1.687, 2.237, 5.888, 3.5102, 1.000, 1.702, 7.6803, 0.739, 3.873,  1.240, 6.308, 6.9e+00,  8.264, 2.975
 3.349,-1.017, 1.292, 4.283, 2.6822, 5.963, 0.2456, 1.416,  0.800,-1.200, 2.142, 3.1e+00, 2.563,-0.168, 0.1626, 3.4250, 0.258, 1.0782, 2.5355, 2.969, 2.8295, 2.386, 2.605,-0.902, 0.892, 0.7870, 1.86185, 2.094, 2.2309, 0.4003,-0.923,-0.742, 1.3862, 0.273,-0.9161, 0.404, 1.7961, 0.83709,-0.610, 1.3933, 0.5124,-0.832,-1.985, 3.427, 3.516, 3.920,-2.485, 1.77878, 4.078,-0.885, 0.676, 2.120, 4.369,-0.169, 0.241, 3.371, 1.948, 0.097,-1.192,-0.2711, 0.8598,-0.642, 0.8335,  2.550,-0.387, 0.211, 0.911, 3.37187, 1.5838, 1.1316,-0.44542,-0.244, 2.2181,-1.1689, 3.145, 0.4129, 0.758,-0.17454,-1.855, -1.231, 3.002, 2.70346,  1.187,-0.142, 3.980, 0.5458,-0.683, 1.592, 2.7120,-2.014,-1.008,  2.214, 3.335, 1.1e+00, -3.049, 2.016
