ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-1.623,-0.386, 1.150, 4.927,  3.390,  3.3477, 7.6613,-3.6991,-1.073, 0.165, 0.8824, 2.160, 4.759, 7.187, 2.713, 6.236,  4.553, 14.789,  7.64,  1.422, -6.988,11.0837,11.596,  8.376,-0.520, 0.8658,-0.266,-2.316,-3.6874,-0.122,-1.078, 14.624, -1.950, -0.0749, 4.207, 6.453,0, 8.0217,12.716, 6.861,-2.2955,-2.350,-4.3e+00, -6.111, -4.5737, -2.925,  8.716, 9.681,-4.0442, -3.9281,-2.429, -0.114, -4.78,  2.545, 1.365,-3.742,-5.9248,-3.0248,-4.210,-1.58979, 2.138,-12.2992, 1.7117, 7.465,  0.217, 2.936, -1.1091,-2.462, -6.70, 9.5474, 9.954, 15.285, 2.2215,  0.711,-1.9281,-1.386,-0.543,  0.317,  2.385,  9.1957,-2.1606,  6.132,  2.561, 6.669, 0.463, 1.104,11.902, 8.766, 0.7608,-1.973, -6.885,  1.145,-4.3744, -9.5967,  8.7466, 8.030
 4.199, 0.321, 2.603, 4.597,  4.301,  2.2544,-2.3692, 6.6040,-0.908, 0.902, 0.6638, 3.247, 1.075,-2.382, 0.095,-0.631, -2.762, -2.204,  0.86,  5.060,  3.806,-1.8238,-0.315, -1.292, 1.314,-1.4688,-1.909, 5.074, 2.0221, 1.184, 3.056, -6.745,  2.748,  0.2236, 0.689,-1.062,0,-1.4692,-1.997,-1.057, 4.9865,-0.711, 2.9e+00,  5.040, -0.4562, -2.020, -0.777,-4.973, 1.1849,  2.9804, 0.403, -1.600, -1.50,  2.285,-1.817, 3.277, 0.7227,-0.7450,-1.243, 0.79135, 1.463, -4.3125,-0.5848,-2.077, -4.222,-0.177,  3.9398, 3.112, -1.80,-3.8942,-0.796, -0.364, 1.4094, -0.141, 2.1096, 1.060, 0.881, -2.868, -3.343, -6.9334,-0.0075,  2.271,  2.606,-0.048, 1.227, 1.205,-0.309,-0.603,-0.8783,-2.258,  4.855,  6.808, 0.3884,  0.3027,  0.9564,-1.915
 4.644,-1.029, 4.052, 7.060,  5.865,  3.9641,-2.4610, 8.5054, 0.235, 3.186, 1.5765, 5.039, 2.767,-4.839, 1.049, 1.535, -2.326, -0.077,  1.36,  4.428,  6.322, 1.4315, 0.544, -0.727, 0.664,-1.3790,-0.243, 5.762, 4.0978, 3.071, 4.819, -4.504,  3.417,  0.5143, 2.236,-0.217,0,-0.9388, 0.104,-0.731, 5.0421,-3.503, 1.2e+00,  3.681, -2.1452, -2.045,  0.207,-4.638, 1.0620,  2.1090, 1.659, -0.153, -0.89,  2.455,-3.188, 6.903, 1.2131, 0.0574,-0.354, 1.13487, 2.236, -3.2284, 0.1295,-1.339, -4.596, 1.448,  5.3858, 3.522,  0.46,-1.4304,-0.175,  0.127,-0.1457, -0.976, 1.9497, 2.266, 1.753,  0.556, -0.966, -5.7958, 1.0210, -0.697,  4.607,-0.431, 2.509, 2.474, 1.036,-1.231,-0.2276,-4.557,  3.742,  9.163, 0.1277,  1.3250,  1.0596,-2.910
 2.805,-3.174, 3.049, 6.216,  6.973,  6.5564,-2.7868, 4.6790,-0.168, 1.464, 0.1367, 4.341, 3.393,-3.433, 1.426, 3.047, -2.299,  1.115,  2.39,  1.606,  6.646, 1.9061, 0.107, -0.707,-2.472,-2.9152, 2.055, 3.796, 4.7530, 3.426, 2.866, -1.612,  3.187, -1.8626,-1.726,-2.099,0,-2.1208,-0.390,-2.091, 5.1950,-6.100,-7.2e+00, -4.155, -6.9098, -4.285, -1.923,-4.334,-0.2379, -0.5045, 1.486, -0.563,  0.60,  2.004,-4.820, 4.799,-0.5852,-1.3281,-0.438,-0.13637, 0.910, -3.1076, 0.6039, 0.378, -4.626, 1.595,  6.0951, 1.859,  1.60,-0.5132,-0.378, -1.520,-3.6303, -5.748,-1.1564, 0.746, 0.492,  3.490, -0.223, -5.5249, 1.4311, -8.170, -0.277,-3.346, 2.551, 1.832,-0.283,-3.655, 1.4803,-7.750, -2.047, -1.475,-3.2355, -0.4931, -3.1506,-4.022
 0.909,-2.783,-0.826, 1.103,  4.965,  5.1834,-3.5359, 1.7479,-1.836, 0.207,-2.2421, 3.325, 1.080,-1.627,-0.088, 1.158, -3.449, -3.197, -1.89, -2.608,  1.219,-1.7250,-2.595, -3.572,-4.422,-5.7714, 2.750, 1.023,-0.3746,-1.997,-5.478, -1.610,  3.929, -0.4837,-7.017,-4.323,0,-3.2512,-1.141,-1.978, 4.2207,-4.772,-1.1e+01, -4.984, -7.7245, -4.591, -6.318,-4.995,-0.2270, -2.4644,-0.679, -2.297,  1.81,  2.179,-3.556, 1.454,-4.2885,-1.8093,-3.338,-0.22198,-1.512,  6.9001,-0.1455, 0.073, -3.346,-3.044,  0.8483,-1.547,  1.82,-2.5316,-2.218, -4.271,-3.8418,-13.223,-0.6773,-1.842,-3.612, -2.682, -7.633, -6.8448, 1.2043, -7.573, -7.568,-4.029, 3.380,-1.676,-1.512,-3.815, 1.2380,-7.443, -7.759,-12.636,-5.0460, -5.0661, -6.5794,-4.195
-0.287,-2.843,-1.672,-1.983, -0.695,  0.6585,-1.4840, 3.3002, 0.837, 2.744,-1.8503, 2.990,-0.533,-1.085,-0.464, 0.270, -0.482, -3.134, -4.34, -3.664, -2.118,-2.0178,-1.621, -3.318,-4.295,-4.4388, 1.229,-2.018,-5.7815,-6.010,-8.472,  2.778,  4.146,  3.3532,-6.084,-2.944,0,-1.7690, 0.360,-0.535,-2.7353,-1.816,-4.8e+00, -0.567, -2.0666,  0.357, -5.639,-3.493, 0.8830, -2.8859,-0.987, -1.200,  1.55,  0.366, 1.335, 2.809,-2.6963, 0.5728,-2.905, 0.63690,-2.366,  0.4626, 0.4378,-0.012,  2.286,-1.798, -3.3354,-2.470,  1.46,-0.9780,-1.394, -3.415,-2.7398,-10.874,-1.2016,-0.963,-4.194, -6.032, -9.726, -3.2203, 1.6473, -1.133, -8.442,-0.745, 2.552,-3.799, 0.173,-1.307,-3.5504,-1.154, -5.575, -9.538,-2.3252, -0.9065, -4.3443,-2.173
-1.002,-2.688,-0.457,-2.039, -6.735, -3.3786, 1.9880, 5.7432, 5.235, 6.685,-0.0410, 3.127, 0.138,-1.144, 0.674, 1.007,  4.892, -0.050, -3.44, -0.912, -1.875, 0.2322, 1.628, -1.230,-3.107,-1.5714,-0.228,-4.088,-8.6879,-6.881,-6.589,  7.072,  2.744,  7.1111,-1.753, 0.129,0, 0.9800, 3.042, 0.998,-9.4706, 0.617, 3.9e+00,  3.072,  5.6406,  6.930, -2.189,-1.194, 1.2968, -2.0794,-0.376,  1.370,  0.55, -1.024, 6.131, 5.478, 1.4406, 3.5159,-1.028, 1.44510,-1.384,-11.6133, 1.5882, 0.627,  8.809, 3.118, -4.2603,-1.228,  0.66, 2.2803, 1.007, -0.751,-1.4780, -2.904,-2.0493, 0.978,-2.421, -5.559, -6.707,  1.4496, 1.2705,  5.722, -5.151, 2.875, 0.386,-3.522, 3.283, 1.160,-8.8274, 5.294, -0.718,  1.143, 3.8683,  6.5361, -0.0076,-0.019
-1.996,-4.403,-0.232, 0.774,-10.992, -3.9262, 2.7765, 5.2618, 6.359, 9.961, 0.3294, 3.700, 4.137,-5.287, 1.363, 2.232,  6.743,  0.584, -2.01,  3.930,  0.618, 1.1505, 3.114, -2.289,-3.949,-1.7085, 0.704,-3.849,-9.6395,-5.845,-4.439,  2.247, -2.706,  7.9873,-0.588, 0.408,0, 2.0861, 3.139, 1.191,-7.1805,-1.730, 1.3e+00,  0.803,  4.3957,  5.684, -2.227,-2.871,-1.0161, -2.6056,-1.204,  3.310,  1.40,  0.591, 4.423, 4.014, 2.2424, 3.8888,-1.021, 1.75864, 0.990,-11.1914, 1.7149, 0.829,  8.661, 4.581, -2.1674, 0.579,  0.56, 2.7269, 1.509, -1.038,-2.6969, -0.520, 2.8896,-0.182,-3.689, -4.916, -3.829, -1.8515,-2.6549,  7.886, -3.625, 0.266,-1.983,-0.618, 3.792,-0.730,-9.6893,-0.783, -3.362,  3.744, 5.9098,  5.8510, -0.9931,-1.998
-1.628,-2.663,-1.420, 1.708, -9.258, -3.2387, 0.7258, 2.5446, 2.086, 5.750,-1.0284, 3.490, 4.869,-4.081, 2.134, 2.482,  3.373,  0.427,  0.91,  5.581,  3.793, 1.8834, 2.785,  0.152,-5.025,-1.7385, 0.436,-1.278,-4.0010,-2.043,-1.243,  3.606, -3.850,  4.4790, 0.898, 1.380,0, 1.8982, 3.702, 1.624,-1.9751,-2.382, 5.1e-01, -1.374,  0.0081,  3.318,  0.746,-1.163,-1.6765, -1.2621,-1.941,  1.884, -1.10,  1.388, 0.097, 1.519, 0.4452, 3.3698,-3.443, 1.76917, 2.790, -9.3528, 1.3903,-0.019,  2.275, 2.019,  0.6690, 1.957,  1.91, 1.2789, 0.680,  1.998,-4.2277,  0.240, 3.2808,-0.937,-2.933, -3.021, -1.232,  0.0968,-2.4118,  6.681, -0.217,-0.592,-2.797, 1.844, 2.970,-0.970,-5.6839,-2.630, -3.191,  4.706, 3.5524,  2.5513,  0.6432,-0.711
-0.329, 1.634,-1.888, 1.537, -3.936, -2.5578,-0.9572, 0.0984,-2.662,-2.056,-1.6785, 2.360, 3.406, 0.588, 2.455, 1.690, -0.281,  1.125,  3.70,  4.936,  5.799, 2.3182, 1.835,  4.621,-4.596,-1.1388, 0.455, 2.247, 3.3285, 2.487, 2.754,  8.329, -1.298,  1.8657, 2.654, 2.119,0, 1.2053, 3.517, 1.768, 2.3457, 0.158, 2.3e+00, -2.879, -1.6116,  2.314,  6.076, 2.489,-1.0472,  1.5118,-1.670, -0.510, -4.37,  0.971,-2.303, 0.193,-1.1695, 2.0407,-5.315, 1.45705, 2.946, -8.6554, 0.9943,-1.181, -3.183,-0.190,  3.7125, 2.911,  2.21,-0.6626,-0.194,  6.016,-4.1667,  2.011, 0.7250,-0.070, 0.162,  0.042,  1.034,  4.9681, 0.1656,  4.384,  2.532, 0.296,-1.927, 2.712, 1.695,-0.101,-0.0026, 1.852,  1.045,  4.570, 0.7827,  2.0361,  3.7796, 2.233
