ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 4.148, -9.971, 6.4582,  5.291, -0.691, -0.495, 3.295, 1.105,-1.2735, 3.2683,  8.382, 4.290,-0.5196,  7.0775, 4.6801,12.665,  2.027, 0.0266,-3.840,-3.170, 6.669, 3.468, 0.123, 4.340, 3.056, 3.9648,-4.6183, 0.360, 1.284, 5.441, 4.505, 1.713,-0.2954, 3.224, 3.118, 3.088, 0.9180, 5.1655, 3.509, 4.18, -4.460, 3.438,-1.544,-3.3271,  4.410, 4.643, 4.691, 0.811, 1.4403,-4.331, 1.5540, 0.434,-0.865, 2.4767, 3.105,-2.329,-4.763, 2.3509, 0.279,-4.680, 1.408, 2.407,-3.6948,-0.781,  3.274, -0.76,-1.443,-1.5456, 2.126, 1.70, 1.716, 5.2377,10.121, 4.579,-1.717, 0.0170, 0.706, 2.065, 2.920,  0.034,-2.890, 1.790, 1.022, 0.8813, 6.0253,-1.73711,  2.155, 11.008,-4.807, 0.2430, 1.335, -9.278, -2.989, 5.155, 2.59, 1.889
 0.936, -3.604, 2.9406, -1.067, -8.297, -5.370, 2.993,-0.501,-1.4542, 2.8352,  6.849, 2.352,-1.5018,  7.2916, 0.5227, 5.056, -0.417, 0.6187,-6.596,-4.869, 3.282, 2.268, 0.766, 0.542, 1.235, 1.9224,-1.4002, 0.176, 0.250, 2.695, 2.330, 1.361,-0.5677, 2.518,-0.257,-1.547, 6.7797, 3.7794, 0.490,-0.96,-11.517, 7.827, 5.504,-2.4065,  5.702, 1.370, 2.595,-3.112,-0.4025, 0.204,-0.2617,-0.865, 1.215, 1.1312, 1.355,-0.680,-2.956, 2.7646,-2.965,-2.564,-0.740,-0.178,-2.2163,-0.062,  1.174,  0.87, 0.605,-1.0381, 0.255, 2.24,-0.036, 0.0761, 1.589, 0.914, 0.903, 2.2586, 1.016, 0.851, 1.589, -2.437, 0.152,-1.676,-2.039,-0.3488, 1.7532,-1.67319,  0.780,  1.254, 0.955, 1.9965, 4.821, -6.232,  0.045,-3.404, 2.36,-1.307
-0.187,  1.168, 1.5039, -3.226,-10.712, -5.746, 2.430,-0.240,-0.6312, 2.1683,  6.018, 1.614,-0.2822,  6.1737,-0.8341, 1.643, -1.398, 0.6609,-5.968,-4.010, 2.562, 1.548, 1.701,-1.004, 0.391, 0.7116, 1.9544, 0.856, 0.333, 1.394, 2.110, 1.966,-0.4100, 1.810, 0.448,-2.189, 7.9842, 3.0342,-0.072,-1.83,-12.524, 8.556, 7.290, 1.3598,  8.287, 1.306, 2.753,-2.787,-0.4154, 3.580,-0.7254,-0.861, 2.035, 1.5274, 0.496, 1.443,-1.203, 2.4992,-2.803,-1.418,-1.429,-1.335,-1.3363, 0.537,  0.145,  1.80, 2.396, 0.3846, 0.213, 2.75,-0.218,-1.4262,-2.463,-0.640, 3.306, 3.3005, 1.769, 1.005, 1.233, -2.183, 2.473,-1.914,-1.935, 0.0629,-0.3382,-1.54056,  0.014, -1.790, 4.143, 2.9854, 5.015, -0.845,  4.912,-4.883, 3.30,-1.295
 0.174,  0.267, 2.0541, -1.680, -5.973, -1.795, 1.287, 1.092,-0.1400, 1.1421,  6.323, 3.059, 0.6803,  5.1556, 0.6308, 2.144, -1.660,-0.2891,-3.686,-2.845, 2.380,-0.077, 2.124,-0.022, 0.487,-0.3664, 5.3189, 2.529, 0.896, 1.764, 1.736, 1.250, 0.1439, 1.777, 1.819, 0.319, 4.5677, 2.8577, 1.389, 1.48, -7.222, 4.186, 3.724, 2.3671,  7.452, 0.804, 3.581, 0.125, 1.0773, 2.599,-0.0223,-0.495, 1.146, 2.3585,-0.273, 2.450,-0.309, 1.8977, 0.416,-0.703,-0.102,-0.663,-0.5278, 0.546, -0.336,  1.19, 2.281, 1.1775, 1.350, 1.97, 0.738, 0.9117, 0.900,-0.556, 5.003, 2.9895, 1.626, 2.152, 0.897, -1.330, 2.835, 0.336,-0.974, 1.3864,-1.1900,-1.18426,  0.439,  1.271, 3.326, 0.9212, 0.949,  0.353,  3.399,-2.968, 2.25, 0.589
 0.324, -3.738, 2.1104,  0.058, -0.384,  1.801,-0.251, 1.668,-1.0848,-0.1681,  5.441, 4.234, 0.0110,  3.8792, 1.9454, 2.621, -2.285,-1.6574,-2.410,-2.931, 0.383,-2.330, 1.068, 1.581,-0.190,-1.5768, 5.3877, 3.128, 0.457, 1.133,-0.201,-0.811, 0.8865, 1.307, 0.915, 1.860, 0.9643, 2.3978, 2.198, 3.73, -2.092,-1.769,-1.488,-0.4688,  2.290,-1.488, 3.122, 1.618, 1.7998,-1.222, 0.3083,-0.600,-0.455, 2.0062,-1.484, 1.396,-0.952, 1.3829, 2.646,-0.205, 1.332, 0.434, 0.1452,-0.305, -1.268, -0.42, 0.251, 0.4161, 1.444,-0.18, 0.697, 3.3612, 4.518,-0.632, 4.360, 1.6393, 0.127, 1.702,-0.645, -1.365, 1.327, 1.722,-1.721, 1.5755,-1.0949,-1.08449,  0.740,  3.557, 0.222,-2.6691,-3.255, -2.716, -2.448,-2.548,-0.72, 1.261
-0.378, -4.251,-0.3540, -0.127, -0.081,  1.874,-1.608, 1.079,-2.5806,-1.1290,  0.943, 2.585,-0.6413,  1.0104, 0.4017,-0.845, -3.373,-2.2905,-2.449,-2.937,-2.920,-3.214,-1.559, 2.003,-2.961,-2.0981, 0.5243, 0.820,-1.921,-3.546,-3.144,-1.757, 1.8027,-0.634,-2.822,-0.511, 0.6262, 0.5196,-0.335,-0.02, -2.559,-5.485,-5.031,-2.1905, -3.944,-2.880, 1.255,-0.442,-0.0154,-3.143,-0.7421,-0.915,-1.127, 0.2014,-2.667,-1.030,-2.723, 0.7819, 0.180,-0.279, 0.633, 0.433, 0.0083,-1.943, -3.072, -2.13,-2.523,-1.2254,-0.901,-2.88,-2.165, 2.0126,-0.444,-1.420, 1.666,-0.3192,-2.323,-3.053,-3.679, -1.974,-0.685, 0.175,-4.156,-0.6346, 0.5340,-1.60502, -1.331, -1.196,-2.310,-3.9644,-2.826, -4.068, -2.193,-4.104,-2.65,-1.167
-0.144, -1.908,-2.0187,  0.635,  0.392,  1.907,-2.200, 1.032,-2.1730,-0.8350, -2.797, 1.084, 0.6243, -1.4011,-0.8998,-3.929, -3.619,-2.1668,-1.349,-1.228,-3.551,-2.101,-3.039, 2.014,-4.725,-1.6215,-3.0613,-1.409,-3.601,-6.981,-4.256,-0.743, 2.4216,-1.884,-5.042,-1.930, 0.3480,-1.4167,-2.564,-3.13, -2.584,-7.128,-6.665,-0.1822, -6.190,-1.443, 0.546,-1.051,-1.2946,-2.219,-1.1999,-0.384,-0.454,-0.8720,-2.665,-1.933,-2.768, 0.1962,-2.068,-0.303, 0.019, 0.387,-0.4061,-2.810, -3.909, -3.18,-3.967,-1.7358,-2.469,-4.19,-4.215, 0.3663,-4.921,-1.160,-0.056,-1.8611,-3.691,-6.624,-5.147, -1.355,-1.221,-1.233,-4.988,-1.8180, 1.7916,-2.01352, -3.397, -5.256,-3.320,-2.3944,-0.864, -1.707,  2.969,-2.944,-1.89,-2.561
 0.718,  0.192,-1.1925,  2.401,  1.942,  1.156,-1.872, 1.095,-0.0512, 0.0278, -2.263, 0.911, 1.9282, -1.0460,-0.0941,-3.044, -2.918,-1.1056,-0.080, 0.457,-1.673, 0.179,-1.720, 1.377,-3.118,-1.3888,-3.7536,-2.254,-3.218,-4.176,-2.984, 0.628, 1.8138,-1.652,-2.592, 0.080,-0.9615,-2.0044,-1.449,-0.99,  0.179,-5.448,-4.248, 1.8447, -2.692, 0.794, 1.302, 2.124,-0.5674, 0.823,-0.2511, 0.700, 1.108,-0.5923,-1.297, 0.021,-0.231, 0.5046,-0.612, 0.241, 0.995, 0.634,-0.3755,-1.904, -2.534, -2.14,-2.229,-0.9907,-1.375,-2.66,-2.606, 0.6455,-2.404,-0.204,-2.477,-2.6139,-2.391,-3.731,-3.572,  0.188, 0.122,-2.170,-3.352,-0.1934, 0.4251,-2.36664, -2.739, -3.632,-2.368, 1.6970, 0.835,  2.479,  6.846, 0.272, 0.81,-0.648
 1.280,  1.933, 0.0132,  2.680,  1.530, -0.706,-1.321, 0.527, 1.2987, 0.2256, -0.635, 0.450, 1.6233,  0.0619, 0.8330,-0.760, -2.074, 0.2789, 0.286, 1.110,-0.541, 1.707,-0.372, 0.019,-0.584,-1.5820,-4.4992,-2.240,-1.572, 0.334,-1.182, 0.698, 0.8864,-1.211, 1.032, 1.639,-1.1281,-1.7981, 0.026, 1.21,  1.741,-1.873,-0.019, 1.8586,  1.434, 2.087, 1.285, 3.999, 0.4475, 3.517, 0.7625, 1.269, 2.012,-0.1131,-0.023, 1.698, 1.351, 1.1579, 1.380, 0.665, 1.467, 0.603,-0.1753,-0.822, -0.829, -0.40, 0.076,-0.4273,-0.046,-0.51,-0.248, 0.8589, 0.925, 0.073,-5.476,-2.1005, 0.206, 0.871,-1.263,  1.063, 1.071,-2.662,-1.091, 1.1123,-1.1823,-2.35733, -1.142, -0.700,-0.834, 4.8240, 1.832,  5.438,  7.333, 1.994, 2.48, 1.196
 2.560,  3.543, 1.6511,  1.534,  2.558,  0.836,-0.527, 0.739, 1.9103, 0.3925,  1.156, 0.901, 0.9406,  1.3431, 1.1011, 0.823, -0.862, 1.0777, 1.614, 2.557, 1.106, 1.475,-0.614,-1.739, 1.475,-0.3327,-2.5128, 0.539, 1.828, 2.836, 0.942,-1.216, 0.8583, 0.234, 1.428, 0.579, 0.5299,-0.8800,-0.114, 0.58,  2.521, 0.502, 2.778, 1.3057,  2.308, 2.825,-1.199, 1.533, 1.9392, 3.704, 1.9417, 1.330, 1.472, 1.0220, 0.519, 1.034, 0.956, 0.5503, 2.018, 0.565, 0.279, 0.782, 0.5767,-0.163, -0.042,  0.33, 0.324, 0.2010, 0.415, 0.50, 0.891,-0.2570, 3.900, 0.488,-2.995, 1.4412, 2.786, 2.979, 1.394,  0.163, 1.000,-0.033, 1.313, 0.1619,-1.3782,-0.30961,  0.026,  1.681, 1.048, 3.2618, 0.074,  3.864,  1.517, 1.200, 0.33, 1.215
