ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-0.5306, 1.356, 0.924, 1.7826, 3.2195,-0.148, 0.637, 1.3097, 4.2215,-3.379,-0.736,  3.004, 1.145, 1.694, 0.974, 0.2444,-1.081, 1.356, 2.080, 2.9e+00, 2.1696, 2.656, 1.3412,-3.036,-3.809, 0.862,-0.471, 0.1382, 1.253,-3.398,-0.446, 1.426,-3.121, 1.212,-2.016,-2.798,-1.483, 0.2438, 1.799, 1.258, 2.594,-0.0540,-1.6577, 4.5393, 3.620, 2.4766,-2.10, 1.5400,-1.0968, 1.970, 2.4675, 1.657, 1.830, 1.953, 0.6110, 3.1517,-2.795,-1.7618, 4.7142, 4.151, 3.761, 0.916, 2.236, 2.1883,-0.7419,-0.2823,-0.256, 0.231, 1.7807, 1.014, 3.0818,-2.520,-5.089, 1.2112, 1.336,-0.308,-0.249,-2.158,-0.801, 2.459, 0.4900, 2.649,-7.447,-4.1437, 2.056,-0.1573, 0.337, 3.079, -2.815,-1.051, 0.6568,-0.760,  4.704, 7.790, 1.719, 3.276
-2.0507, 1.035,-1.680,-1.8775,-2.3742,-0.600, 0.293,-2.8235,-0.3878,-1.229,-3.431, -2.734, 4.021,-6.168, 0.974,-0.1627,-0.850,-0.922, 1.083,-7.8e-05,-3.7158,-2.141,-0.5821,-3.187, 2.361, 2.062,-4.858,-1.2564, 0.506,-6.024,-4.377, 0.467,-3.247,-1.583,-2.141,-4.637,-1.126, 0.9480,-1.916,-2.608,-1.945,-0.4057, 2.3118, 4.8000, 1.895, 3.2461,-4.82, 0.8197,-1.0182, 0.494, 0.1301, 1.412,-1.208, 0.643,-0.3964,-2.1667,-3.078,-1.8147,-3.3731, 0.588, 0.876,-3.710, 0.524,-0.2352,-1.6376,-0.7309, 1.203, 1.950,-2.4387,-0.251,-0.3894,-2.302, 1.225, 0.1983,-4.440,-0.365, 0.858,-3.749,-3.977,-0.200,-1.3715,-1.592,-3.834,-2.9089,-0.814, 0.5141,-0.995,-1.816, -1.474,-3.266,-0.2761, 4.974,  2.769, 4.523, 0.034, 0.372
-2.1868, 0.454,-1.740,-1.8371,-3.1797,-3.170,-1.747,-0.9355, 1.2942,-0.562,-1.142,  1.716, 1.889,-5.286, 0.942, 1.7428,-2.487,-2.229,-2.563,-1.2e+00,-1.3138,-1.238, 0.8162,-2.031, 3.507,-0.386,-0.463,-1.3358, 0.058,-2.069,-2.120, 1.514,-1.221,-0.688, 1.410,-2.450, 0.325, 3.6205,-0.403,-1.061,-4.454,-3.1476,-0.7789, 7.8209, 3.495, 3.6689,-1.28, 2.0888,-0.5370,-1.002, 0.5640, 1.529,-0.435,-2.883,-1.6440,-0.5615,-1.869,-1.4960,-0.6911, 5.167, 0.812,-1.415, 2.396, 1.5282,-2.0418,-1.2410,-0.124, 0.958,-0.8312, 1.538, 2.3754, 0.139, 3.927,-1.5234,-1.840, 1.533, 1.367, 0.047,-1.407, 1.202,-0.2933, 0.127,-2.025,-0.0663, 0.371, 1.0883,-1.468, 2.085, -3.654,-5.736,-2.2921,10.091, 10.122, 7.516,-0.608, 4.645
-0.9110,-2.731,-0.636,-1.2722,-0.9898,-3.269,-3.137, 0.9497,-0.2322, 1.297, 0.298,  4.103,-1.764,-0.308, 0.353, 0.6669,-2.504,-3.843,-5.386,-2.5e+00, 1.7817,-0.922, 0.3924,-1.678, 3.432,-3.718, 0.721,-1.3350,-1.502, 0.058,-1.689,-0.747, 1.052,-0.176, 4.009,-3.123, 2.162, 1.4408, 2.038,-1.048,-3.263,-2.8153,-4.0593, 0.4984,-0.494,-1.5741,-1.67, 1.2942, 0.2252,-3.789, 0.0660,-0.462,-0.110,-4.664,-2.7093, 1.3053,-1.797, 0.1499, 1.8739, 5.031,-1.532, 2.620, 2.341, 2.2002,-2.3980,-1.0866,-4.569,-2.622, 0.5368, 0.373, 2.5209, 0.326, 2.579,-4.1760, 0.467, 0.363,-0.853, 0.936,-1.375, 0.482, 0.3783,-0.480,-0.790,-0.7526, 0.792, 1.0230, 0.638, 2.613, -4.412,-3.654,-3.1566, 0.482,  4.429, 0.968,-1.670, 4.433
 0.1029,-4.239,-0.319,-0.8936, 0.7109,-1.857,-3.114, 1.6454,-2.6324, 2.668, 0.316,  3.419,-3.575, 2.013, 0.405,-0.3305,-1.712,-4.280,-5.462,-2.5e+00, 2.7522,-0.331, 0.1094,-1.876, 3.444,-4.882, 1.345,-1.7438,-2.704, 0.566,-1.360,-2.563, 2.381,-0.345, 3.571,-2.766, 2.648,-0.5772, 4.125,-0.430,-2.156,-1.8781,-4.2117,-5.5291,-3.190,-3.9776,-3.24, 0.1882, 0.0597,-5.453,-0.8912,-2.339,-0.553,-5.603,-2.4441, 2.0048,-2.902, 1.1565, 2.9199, 2.573,-3.373, 4.368, 0.803, 2.2467,-1.8976,-0.4555,-6.688,-4.603, 0.1528,-0.358, 2.9575,-0.106, 0.780,-4.4667, 1.717,-1.529,-2.075,-0.937,-2.014,-0.099,-0.6569,-1.060,-0.824,-0.8930, 0.099, 0.7389, 2.800, 2.672, -3.568,-1.147,-2.2391,-5.997,  0.200,-2.872,-1.699, 3.851
-0.0704,-2.122,-1.706,-1.5795, 0.1214,-0.861,-1.747, 0.6076,-2.7284, 2.668, 0.200,  0.147,-2.880,-0.671, 0.229,-0.2115,-1.016,-2.622,-3.339,-1.3e+00, 0.5994, 0.484, 0.6207,-1.356, 3.746,-3.562, 3.486,-2.3195,-2.672, 0.214,-0.463,-1.376, 1.335,-1.252,-0.767,-0.469, 1.490,-0.1953, 3.464, 1.180,-2.353,-1.1782,-0.6800,-4.3113,-1.478,-0.3592,-2.53,-0.1976,-1.3907,-4.726,-1.9220,-3.435,-1.069,-5.178,-0.7452, 1.0284,-3.895, 0.8187, 0.7263,-0.844,-3.856, 2.712,-0.675, 1.2174,-0.8346,-0.2824,-4.540,-3.975,-2.6065, 0.649, 4.0603,-0.030, 0.715,-1.1516, 2.119,-2.434,-0.615,-4.234,-1.963, 0.520,-3.1771,-0.284,-3.270, 1.6797,-0.557, 0.6433, 2.476, 4.298, -1.036, 0.235,-0.0124,-2.843,  0.135, 0.476,-0.192, 3.808
-0.6095, 0.801,-2.275,-2.1579,-1.1925,-0.646,-0.213,-0.0955,-1.6191, 1.754,-0.322, -1.824,-1.188,-2.568,-0.776, 0.1448,-0.328, 0.105,-1.802,-5.9e-01,-1.4462, 0.543, 0.9289, 0.235, 2.983,-1.212, 4.671,-2.0070,-1.717,-0.499, 0.171, 0.602,-0.288,-0.740,-2.703, 2.010, 0.952, 0.4409, 2.002, 2.145,-1.752, 0.4469, 2.7057,-2.2727, 0.031, 2.4903,-0.45,-0.0299,-2.2013,-2.747,-2.1096,-3.634,-0.740,-3.644, 0.7600,-0.0779,-2.614, 0.4614,-0.8836,-2.979,-3.218, 1.082,-1.254, 0.2123, 0.0021,-0.0849,-1.522,-2.339,-4.4478, 0.931, 3.4583, 1.495, 0.687, 2.4540, 2.675,-1.480, 1.334,-4.757,-1.158, 1.037,-3.6928, 1.363,-2.804, 4.0275,-0.299, 0.7189, 1.658, 4.609,  1.702, 1.969, 1.8130, 0.540, -0.530, 2.697, 1.539, 3.002
-0.4441, 3.544,-0.767,-0.5848,-1.2626, 0.243, 1.327, 0.2461,-1.7472, 0.088,-3.042, -0.861, 1.018,-0.804,-1.645, 0.7768, 0.850, 3.473,-1.586,-4.9e-01,-1.7107,-0.157, 0.4198, 2.811, 2.028, 2.294, 3.206,-0.6335,-0.668,-0.533, 0.765, 1.410,-0.288, 2.224, 1.106, 4.636, 1.452, 0.4945, 1.772, 2.003,-0.258, 2.9481, 4.6045,-2.5904,-1.024, 0.5697, 1.58, 0.0583,-0.9713,-0.435,-1.2192,-2.065, 0.609,-2.237, 1.3264,-0.4192, 0.752, 1.0973, 1.3468,-1.909,-1.161, 0.928,-0.768,-0.2465, 0.6037, 0.9103, 1.116, 0.189,-3.3001,-0.346, 0.3773, 3.963,-0.040, 4.3827, 3.273, 1.621, 2.328,-0.866, 0.465, 0.942,-1.2015, 2.817, 3.658, 4.5818, 0.073, 1.1537, 2.211, 1.881,  3.830, 3.552, 2.6362, 3.985, -1.275, 1.779, 1.942, 1.538
 0.4857, 5.667, 0.686, 1.2669,-0.2244, 2.028, 2.494, 0.8652,-1.6445,-0.758,-3.975,  0.775, 2.635, 0.841,-1.785, 1.2828, 1.792, 5.799,-1.452,-8.0e-02,-0.6974,-0.092, 0.0978, 4.650, 2.140, 4.554, 1.384, 0.6913, 0.050, 0.441, 1.841, 1.361, 0.698, 3.429, 4.592, 6.651, 1.798, 0.4572, 1.674, 1.514, 0.799, 4.5004, 5.6925,-0.7038,-0.180,-0.4769, 2.90,-0.2358, 0.4096, 1.854,-0.3911,-0.664, 1.447,-0.650, 1.6703, 0.1311, 3.451, 2.3468, 2.4025,-0.595, 0.722, 0.700,-0.676, 0.1569, 1.3730, 2.0262, 2.983, 1.585,-1.5427,-1.310,-1.6186, 5.026,-0.123, 5.0217, 2.641, 3.118, 2.276, 2.273, 1.796, 0.280, 1.3339, 3.648, 7.808, 4.5243,-0.553, 1.1488, 3.727,-0.645,  5.901, 5.276, 3.9952, 7.069, -0.788, 0.031, 2.115,-0.097
 1.3864, 6.266, 0.602, 0.6139, 1.3601, 3.395, 2.651, 1.5768, 0.9354, 0.428, 0.170,  1.176, 3.153,-0.078,-1.880, 0.9860, 1.759, 5.150,-0.805, 3.0e-01, 0.0476, 0.315, 0.3781, 4.163, 2.253, 4.016,-0.248, 1.7265, 1.255, 0.744, 2.108, 1.238, 1.153, 0.967, 4.208, 6.229, 1.824, 0.2971, 0.192, 0.853, 1.617, 4.9238, 5.8410, 5.2279, 4.804, 3.3024, 3.43,-0.3751, 0.2789, 4.610, 0.0637,-0.899, 1.365, 2.023, 2.2215, 1.0595, 3.692, 2.4980,-1.1917,-1.316, 0.823,-0.585,-1.511, 0.6195, 2.3985, 2.7659, 3.294, 0.359,-1.8625,-1.830,-1.1965, 4.240, 0.885, 4.8709, 0.175, 1.208, 1.715, 0.980, 1.306,-0.611, 2.4449, 4.359, 5.254, 3.2180,-1.327,-0.3062, 4.218,-1.437,  7.942, 7.885, 6.0987, 6.275,  1.641,-1.150, 2.711,-1.556
 1.3314, 5.539, 0.149,-0.6487, 1.8611, 3.287, 2.271, 1.4537, 2.9018, 0.989, 2.529,  0.594, 3.275,-1.027,-1.377,-0.1121, 1.434, 3.197, 0.320, 6.2e-01,-0.2172,-0.192, 0.7017, 2.270, 0.963, 3.060,-1.808, 2.3575, 2.210,-0.498, 1.148, 1.496, 0.856,-0.631, 1.025, 4.399, 1.147, 0.2298,-1.178, 0.486, 2.753, 4.1902, 4.6574, 8.2318, 8.063, 6.9157, 2.73,-0.2161,-0.1553, 6.031, 0.6587,-0.884, 1.584, 3.908, 2.3804, 1.2688, 2.459, 1.8513,-3.8963,-2.406, 0.439,-1.332,-1.779, 0.1924, 2.7868, 2.9309, 3.199,-0.227,-2.3331,-1.937,-0.6604, 3.421, 0.992, 4.0060,-2.224,-0.152, 1.377,-1.456, 0.221,-0.981, 3.0050, 3.848, 1.330, 1.5142,-1.148,-1.3553, 2.425,-1.909,  8.234, 8.226, 6.5206, 4.176,  3.149,-0.948, 3.246,-2.058
-1.2982, 4.755,-0.964,-1.2396,-0.0075,-0.437, 0.529, 0.9556,-2.3333, 0.206,-1.003, -3.854, 1.398,-4.368,-2.229,-0.2518,-0.137, 1.794,-0.563,-1.1e+00,-2.4184, 0.460, 2.2448,-0.237,-1.336,-0.725, 0.993,-1.9948,-1.172,-2.926,-2.956,-0.809, 3.470, 2.532, 0.288,-1.356, 1.131,-0.5619, 3.785, 1.439, 0.500, 1.9721, 2.3641,-1.4394,-0.328, 0.7885,-3.04,-0.5083,-1.0461, 2.566,-0.4526,-1.956, 0.595,-0.523, 1.8619,-0.3004,-0.096, 0.4265,-2.2608,-2.960,-1.304, 0.398, 1.373, 2.4768, 1.4093, 2.7821, 3.399, 1.072,-4.8314, 0.810, 2.7885, 1.102,-1.783, 2.1493,-0.139, 0.839, 2.041,-3.659,-3.655,-1.746, 0.3996, 0.030,-2.108,-0.7029,-1.442, 0.6235, 3.888, 5.104,  3.864, 1.578, 1.2756, 4.644,  1.600,-1.035,-2.832, 0.652
 0.8225, 3.623, 0.551, 0.5958, 1.1357, 2.658, 1.877, 0.6123, 1.6420,-0.412, 0.266,  0.186, 2.749,-0.126, 0.512,-0.4108, 1.266, 1.507, 2.213, 2.0e+00, 0.6846,-0.422, 1.1561, 0.824,-1.417, 2.531,-1.664, 2.0895, 1.254,-1.183, 0.448, 2.134, 1.366, 1.138,-3.519, 2.043,-0.603, 0.7815,-1.093, 0.830, 4.091, 1.7194, 1.9425, 3.9467, 4.340, 4.6822, 1.38,-0.7485, 0.6181, 4.056, 1.6082, 0.551, 2.743, 4.085, 1.7208, 1.0588, 1.339, 1.6993,-1.5736,-2.254, 0.709, 0.111,-0.045,-1.2230, 1.8507, 2.3382, 3.242, 1.804,-0.0454,-0.417,-0.7369, 2.120,-1.576, 2.1845,-2.297, 1.188, 0.640,-1.132, 0.325,-0.338, 3.4269, 0.990,-1.228, 0.9519,-0.020, 0.0657,-0.840,-1.840,  6.317, 4.390, 3.9938, 2.212,  0.206,-1.313, 2.254,-1.798
 0.3465, 1.459, 1.024, 1.8590, 0.7443, 2.115, 1.352, 0.2330, 0.4861,-1.137,-1.130,  0.831, 2.906, 1.415, 2.406, 0.4668, 0.694,-0.077, 3.432, 3.1e+00, 2.2223, 0.279, 1.8037, 0.277,-2.860, 1.892,-0.261, 1.2028, 0.301,-0.901, 0.337, 2.080, 1.499, 2.733,-6.270, 0.314,-1.182, 1.6738,-0.542, 1.839, 3.957, 0.0152,-0.6664, 0.6862, 0.295, 0.8680, 0.83,-1.3003, 0.8548, 2.104, 2.1964, 1.230, 2.477, 3.548, 0.9876, 1.0832, 1.903, 1.5812, 0.6861,-1.106, 1.285, 1.277, 1.585,-2.1505, 0.6399, 1.3032, 2.528, 2.929, 2.1515, 0.937,-0.2938, 0.691,-3.786, 0.6095,-0.487, 1.025,-0.833, 0.040, 0.633, 0.608, 2.9764,-0.875,-2.795, 1.1260, 1.374, 1.5854,-2.102,-0.750,  4.001, 1.013, 1.4188, 0.040, -3.113,-2.119, 0.413,-1.197
-0.5480,-0.379, 0.749, 0.6432, 0.6985, 0.750, 0.730,-0.1539, 2.2660,-0.173,-0.190,  2.345, 4.561, 1.613, 3.290, 0.4811,-0.502,-1.535, 3.075, 2.6e+00, 2.6313, 0.901, 2.4867,-0.339,-1.773, 1.276, 1.173, 0.1113, 1.230,-1.581, 0.185, 0.920,-0.862, 2.386,-6.228,-0.155, 0.785, 1.7635,-0.485, 3.291, 1.481, 0.1162,-2.0791, 3.7051, 1.967, 2.1828, 1.30, 0.0033,-0.9830, 2.204, 1.9461, 0.418,-0.378, 1.869, 0.8400, 0.7131, 3.262, 0.7651,-0.3673, 1.419, 2.207,-0.284, 1.491,-1.5520, 0.1055, 0.1007, 1.027, 1.431, 0.9122, 0.648, 1.4138, 0.518,-2.673, 0.3360, 1.634,-2.005,-1.663,-0.839, 0.094, 1.229, 0.7380,-0.077,-2.992, 0.8593, 2.373, 1.4688,-1.039, 0.414,  1.997,-0.397,-0.4404, 0.808, -0.750, 1.187, 0.274, 0.985
-1.3781,-0.841, 0.336,-0.6009,-0.0893,-0.778,-0.174,-0.7434, 3.0991, 0.578, 0.656,  3.451, 4.379, 0.462, 2.966,-0.4140,-1.495,-2.606, 1.298, 1.5e+00, 2.3818, 0.332, 2.4591,-1.228,-0.238, 0.114, 2.184,-0.9729, 1.616,-2.281,-0.090,-0.033,-2.428, 1.751,-3.464,-0.036, 2.151, 1.1133,-1.096, 2.905,-1.209,-0.4170,-3.4885, 6.6206, 4.626, 5.5021, 1.00, 1.2741,-2.1400, 1.798, 1.7820, 0.403,-1.771,-0.136, 0.5325, 0.4387, 2.729, 0.4650,-0.9639, 3.909, 2.960,-1.090, 0.880,-0.4995,-0.2768,-1.0945,-0.966, 0.226,-0.5295, 0.345, 1.9613, 0.718, 0.535,-0.3678, 2.654,-2.853,-1.344,-1.977,-0.356, 1.278,-1.2639, 1.296,-1.913, 0.6238, 2.385, 0.6809,-0.930, 0.128,  0.455,-1.908,-2.3647, 3.633,  4.057, 5.338, 1.116, 3.370
-1.3299, 0.216,-0.321,-0.6905,-1.2864,-1.985,-2.189,-0.2290, 0.3512, 0.576, 1.837,  3.642, 0.413,-0.259, 0.974,-0.6710,-2.186,-4.314,-2.361,-3.0e-01, 1.5979,-1.534, 1.0505,-2.108,-0.445,-2.419, 3.024,-2.4238,-0.505,-0.796,-0.467,-0.374,-0.292, 1.232, 2.838,-0.174, 1.020, 1.0517,-2.188,-0.368,-3.045,-2.2307,-5.6815, 5.5301, 2.315, 4.2068,-0.79,-0.1297,-0.6954,-0.090, 1.7557, 1.424, 0.248,-1.082,-1.1310, 1.4671, 0.065, 1.5503, 1.2560, 5.157, 2.596, 1.947, 0.576,-0.8760,-1.5553,-2.3730,-4.760, 0.484, 1.0006, 0.512,-0.7555,-0.214, 3.892,-3.0856, 2.995,-0.247,-1.401,-1.062,-0.414, 1.329,-1.6357, 2.756, 0.792, 0.8771, 1.923,-0.0817,-2.542,-1.918, -1.086,-3.697,-3.6934, 4.205,  5.569, 4.635,-0.519, 3.814
