ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-0.431,-1.3172, 1.226, 1.056,-1.6940,-0.70444, 0.572,-0.4861,-0.30865, 0.43385, 0.0117,-0.5767,-3.185, 0.5314, 0.9791, 5.612,-0.192, 0.129,-1.599,-2.0666,-1.3984, 2.143, 4.286, 0.09038, 1.209, 3.8882,-1.7533, 2.053,-0.068,-1.8698, 2.4751, 1.233,-1.0364,-0.313, 3.095, 4.842,-0.3887, 3.4914, 5.026, 6.095,-0.156,-1.456,-4.42640, 1.017, 0.220,-2.651, 0.871, 2.412,-1.439, 1.357, 0.529, 0.1175,-3.3662,-3.1833, 1.1245,-1.686,-1.662,-1.8036,-4.0671,-2.223,-0.5332, 1.289, 0.4841, 2.90115, 0.0661,-0.437,-3.808,-2.65461,-3.908, 1.8382, 3.183, 2.0163, 0.4355,-0.229,-1.3358,-1.873,-1.6981,-3.2912, 0.7504,-0.872,-0.6804, 0.3296, 1.637, 4.965, 1.1086, 1.4577, 4.317, 6.255, 0.666,-1.4651,-3.086,-2.278,-1.528,-1.485, 0.7443, 2.936
 1.219, 1.6201, 0.982,-0.268, 0.7728,-0.55306,-0.260, 0.6380, 2.18987, 2.36781, 1.3677,-0.0439,-1.427, 1.2102,-1.4591,-2.751,-0.166,-1.962,-0.397, 0.0017, 2.3865,-2.301,-4.839,-4.46925, 1.973, 0.7620, 0.6716, 2.251, 0.633, 2.1266,-0.2363,-3.916, 0.9171, 0.104,-0.679,-5.007, 0.0149,-1.2065,-4.326,-6.108, 2.612, 2.549, 3.79066,-0.330, 3.818, 2.605,-2.787,-4.558,-0.303, 0.929,-0.587,-1.2096,-0.7403,-0.6391,-0.6905, 1.075,-0.331, 1.1939,-0.2469, 1.574,-0.1056, 0.166, 0.0794,-1.71503,-0.2724,-1.542,-0.610, 0.72091,-0.046,-3.5421,-2.617,-6.2445, 0.4524,-0.360, 0.7021, 1.012, 0.8958, 1.8641, 0.3856,-2.787,-0.4444, 0.8081, 1.707,-4.494, 1.0778,-0.7845,-3.659,-5.964, 2.422, 3.1802, 3.598, 3.318, 2.694, 3.259,-2.5078,-5.227
 1.259, 0.0374, 1.760, 1.077,-0.0489,-1.18657, 0.985, 0.5145, 1.86651, 3.24685, 0.9094,-0.9251,-1.649, 0.5030,-1.8875,-0.713, 0.943,-0.308, 0.156, 0.1718, 1.2147,-0.978,-3.213,-3.23742, 2.031, 3.5602, 1.5340, 3.414, 1.373, 2.3263, 1.3827,-4.262,-0.1268, 0.582, 0.636,-3.437, 0.9238,-0.3844,-2.509,-4.208, 2.988, 3.057, 3.47334,-2.114, 1.493, 3.711,-1.528,-3.619, 0.267, 1.037, 0.587, 0.4507, 0.0758, 0.4452, 0.9882, 1.361,-0.021,-0.6437,-0.6847, 0.771, 0.8180,-0.069,-0.2440,-0.35726, 1.3419,-0.424, 0.877, 0.72407, 0.967,-1.6453,-1.887,-4.4588, 0.9104, 1.145, 1.7495, 2.389, 0.9653, 2.5058, 2.1128,-2.228,-0.8998, 1.5073, 1.485,-3.486, 2.0921,-1.0776,-2.182,-3.897, 1.612, 2.7923, 3.945, 2.179, 2.832, 4.439,-1.8313,-4.599
 0.487,-1.5444, 1.210, 0.764, 0.5400, 0.99002, 0.282, 0.1923,-0.85548,-0.88856,-0.0561,-0.9229,-1.825,-0.5593,-1.4137,-0.521, 0.414, 0.089,-1.187,-1.8192,-0.3042,-1.057,-1.543,-3.33512, 0.921, 2.3975, 1.4836, 2.270, 0.261,-1.0678, 0.0086,-3.813,-0.9148, 0.359, 1.050,-1.353, 1.0691,-0.1698,-0.424,-0.663, 2.892, 1.475, 0.09380,-4.958,-2.704, 0.591,-2.747,-1.488, 0.676, 0.016, 1.066, 1.4447, 0.6357, 1.5277, 0.0780, 0.576,-1.866,-3.0153,-1.8215,-0.544,-0.4852,-1.679,-0.0964, 0.66743, 0.6691,-0.907, 0.378,-1.01621, 0.120,-1.3733,-1.246,-2.8046, 0.4012, 0.666, 1.0808, 1.904,-0.3016,-0.4865, 0.2965,-3.041,-0.0964, 0.9540, 0.617,-1.644, 1.1691,-1.1860,-0.080, 0.665,-0.138,-0.5589, 1.716,-2.673,-1.183, 0.824,-3.3769,-2.273
-0.816,-1.8901,-0.210,-0.126,-0.1734, 2.11130,-0.683,-0.7182,-3.80539,-3.51576,-2.0979,-1.6160,-2.853,-1.6806,-1.0485,-2.193,-0.580,-0.219,-3.258,-3.6041,-2.2202,-2.369,-2.268,-3.27270,-0.572,-0.3479, 0.1962,-0.276,-1.139,-3.8376,-2.4215,-3.951,-1.0797,-0.293,-0.044,-1.178, 0.5598,-0.9737,-0.831, 0.041, 1.539,-0.490,-2.36248,-5.336,-5.132,-2.912,-4.284,-1.443, 0.531,-1.867, 0.358, 1.3820, 0.0711, 1.3273,-1.1051,-0.506,-3.393,-3.5495,-2.5373,-1.138,-1.9388,-3.772,-0.1798, 0.13848,-0.4358,-1.752,-0.912,-2.35160,-1.486,-2.3567,-1.369,-2.5402,-0.1740, 0.034,-0.3695, 0.767,-0.4847,-3.0047,-2.5022,-4.099, 0.2442,-0.3521,-0.206,-1.256,-0.3822,-0.8877,-0.029, 2.611,-2.010,-3.2724,-1.139,-3.549,-2.607,-2.248,-4.8963,-1.500
-1.458,-0.4502,-0.856, 0.101,-3.0558, 0.73393,-0.123,-2.0662,-4.98318,-1.63776,-4.9468,-3.2776,-5.170,-2.2907,-0.8659,-5.338,-0.413, 0.286,-4.862,-2.9165,-3.2481,-3.870,-5.776,-1.21138,-1.789,-2.4381,-2.2184,-2.965,-2.426,-3.7686,-4.0631,-4.872,-0.9494,-0.404,-1.890,-2.845,-0.4330,-2.1184,-3.867,-3.509,-1.454,-1.134,-1.73584,-1.427,-5.046,-4.804,-4.126,-4.603, 0.463,-3.745,-0.301, 0.4584,-1.1447,-0.0507,-0.5576,-0.308,-2.566,-2.4844,-1.0384,-0.307,-1.3375,-3.743,-0.6837,-1.31484,-0.3835,-1.349,-1.826,-1.95666,-2.019,-3.2950,-1.905,-3.2811,-0.2674, 1.467,-1.5336, 1.267, 0.9908,-3.3327,-4.0966,-5.554,-0.7555,-1.5982,-0.520,-2.893,-1.3024, 0.0387,-2.246,-0.153,-3.463,-3.2541,-3.471, 2.663, 1.767,-1.256,-4.6837,-3.753
-0.798, 0.6241,-0.324, 0.866,-3.5795, 0.07902, 0.997,-2.4066,-3.57934, 0.00046,-4.9418,-2.9827,-4.577,-1.6764,-0.4464,-5.804, 0.583, 1.028,-4.487,-0.8610,-1.9720,-3.019,-5.937, 0.56953,-1.648,-2.5197,-3.1194,-3.647,-2.318,-1.8839,-3.7108,-3.394,-1.0567,-0.255,-2.751,-2.667,-1.4399,-1.9227,-4.143,-4.866,-3.254,-1.397,-1.29683, 1.981,-3.126,-3.597,-2.298,-4.694, 0.629,-3.765,-0.099, 0.0521,-0.9464,-0.3880, 0.4936, 0.093,-1.218,-1.5519, 0.4868, 0.896, 0.5643,-2.389,-0.6677,-1.45323, 0.3166,-0.680,-1.722,-0.64639,-0.728,-2.3372,-1.398,-3.0378, 0.2815, 2.762,-1.8458, 1.817, 1.7752,-2.0350,-3.6154,-4.881,-1.6279,-2.0430,-1.262,-2.832,-1.5418, 0.5268,-2.794,-1.962,-3.594,-2.7086,-4.497, 5.469, 4.531, 0.822,-2.8286,-3.899
 0.185, 1.2269,-0.070, 0.364, 0.0258, 0.61998, 0.937,-1.1060,-0.00231,-0.68038,-0.2298, 0.0846, 1.297,-0.0084, 0.3429,-1.439, 0.770, 0.566,-1.996, 0.3163, 0.1596, 0.141,-0.351, 0.03649, 0.249,-2.1997,-1.1832,-2.746,-0.599,-0.1066,-2.3892, 1.372,-1.1596,-0.151,-1.482, 0.156,-1.9579,-0.4257, 0.517,-1.391,-3.655,-2.358,-2.00656, 3.981, 3.009, 2.563, 0.741, 1.144, 0.051,-1.555,-0.282, 0.0141, 1.3709, 0.3737, 0.2165,-0.023,-1.037, 0.1284, 1.3765, 2.887, 2.8383,-1.720, 0.3526,-0.15201, 0.4955,-1.385,-0.566, 0.45460, 1.145, 0.1172, 0.857,-2.3503, 1.3319, 0.403,-1.2023,-0.081, 1.1530, 0.0992,-2.2137, 0.660,-1.5890,-0.6030,-0.656, 0.456,-1.4994, 0.3181, 0.062,-0.533,-2.085,-2.1476,-3.364, 4.451, 5.087, 4.377, 0.4644, 1.406
-0.326, 0.1766,-1.457,-0.973, 1.7679,-0.25414,-0.456,-0.5266, 2.05342,-2.12317, 2.6797, 1.5726, 4.776, 0.1958, 0.9280, 1.694,-0.513,-0.470,-0.547,-0.1401, 0.5517, 1.356, 2.620,-1.66624, 0.875,-3.4353, 0.2047,-2.804,-0.077,-0.2687,-1.9364, 3.190,-2.1405,-0.642,-0.605, 0.852,-2.1867, 0.1010, 2.827, 0.244,-4.291,-3.558,-2.59921, 3.096, 5.142, 4.852, 1.604, 4.214,-1.360,-1.048,-1.535,-0.8740, 2.4107, 0.0179,-1.1849,-0.471,-1.597, 1.1108, 1.8715, 4.085, 2.9115,-1.386, 1.0696, 0.20802,-0.4207,-2.565,-0.061, 0.08523, 1.266, 0.7725, 1.550,-2.6904, 1.3801,-2.636,-0.7774,-2.526, 0.3072, 0.7434,-1.8565, 3.384,-1.7938, 0.4128,-0.782, 1.555,-1.2987,-0.1329, 1.751,-0.708,-1.458,-2.6106,-2.092, 2.786, 3.179, 5.489, 1.6348, 4.058
-2.130,-2.6468,-3.653,-1.848,-0.3140,-2.59477,-2.267,-1.0477, 1.37954,-2.60605, 0.7305, 0.0076, 1.812,-2.4015, 0.7724, 0.596,-2.324,-0.824,-1.810,-1.5955,-0.4084,-0.201,-0.435,-1.99302,-0.641,-5.5933,-0.2823,-3.431,-1.764,-1.4812,-1.3809, 0.363,-3.5134,-1.302,-1.369,-1.638,-1.8675,-0.6379,-0.184,-2.357,-3.183,-3.786,-2.52527,-1.491,-0.733,-0.775, 0.603, 0.470,-2.516,-2.848,-2.860,-2.2598, 0.9635,-1.5105,-2.6365,-0.736,-1.109,-0.0687, 1.2576, 2.774,-0.0536,-0.310, 0.7363,-0.90399,-1.9606,-3.003,-1.716,-1.52913,-0.109,-0.8212,-0.854,-2.3014,-0.1269,-3.520,-0.7266,-3.287,-0.7102,-0.7229,-1.7106, 0.638,-2.1095,-0.4246,-3.258,-1.228,-0.6542,-0.7059, 0.088,-3.829,-2.069,-3.9081,-1.458,-1.433,-2.276, 1.329, 0.5131,-0.702
