ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-2.0750, 0.394,-3.1570,-2.455,-1.682, 4.0510, 1.160,-1.018,-3.377,-5.362, -8.803, -0.835,-1.617, -0.762,-1.3447,-1.374, 1.206,-0.0951, 3.9711,-2.2663,-9.465,-5.698,-1.646,-6.593,  2.665, 1.097,-0.806,-4.5335,-4.080,-8.330,-8.662, -3.265,-1.035, 2.5110, 1.283,-1.813, 3.04, 0.804,-1.350,-3.294, 2.536,-2.565,-4.8900, -3.54,-3.801, -1.80, -5.95,-2.317,-2.6866,-5.1520,-0.9436,-2.938,-4.217,-1.522, 0.26, 0.9167,-3.460,-5.392,-1.300,-7.894,-2.298, 1.1433,-1.0109, 0.7864,-0.0533,-0.204, 1.735, 0.100,-5.580,-2.798, 0.213,-5.741,-1.077, 2.317,-1.664,-4.227,-2.913,-6.644,-7.345,-4.836,-2.635,-0.315, 5.3012,-2.3117,-2.0631, 0.869, 0.4182, -1.6614, 0.258,-1.03,-0.445, -1.20, -5.576, -6.760, -2.078,-1.135
-3.0970,-3.271,-3.3673,-4.180,-8.479,-7.1580,-4.453,-3.060,-2.052,-1.100, -4.249, -4.013, 0.898, -0.597, 0.5982,-2.046,-1.424, 0.4277,-0.4471,-2.4725,-0.702,-1.653,-1.932,-1.328, -1.366,-4.019, 1.157,-3.3568,-2.525,-2.700,-2.051, -3.520,-4.816, 0.6313, 0.896,-1.459,-3.00,-2.085,-0.471,-1.872,-4.174, 3.081,-1.2185, -4.79,-4.882, -8.51,  0.66, 0.809,-2.6433,-0.9422,-2.3563,-2.694,-2.734,-1.598,-3.33,-1.9854,-3.865,-5.345,-3.534,-0.726,-0.416,-0.7070, 1.4320,-0.1270,-3.2055,-3.488,-1.307, 0.042,-0.580,-2.154,-0.790,-0.032, 2.810,-2.867, 0.484,-3.093,-1.514,-2.548,-1.442,-3.244, 0.794, 1.622,-0.4542,-2.5402,-0.2569, 1.225,-4.3046, -5.6540,-1.088,-2.93,-6.569, -2.34,-12.195, -3.233, -0.396,-0.028
-2.7849,-2.295,-6.3824,-6.570,-9.199,-8.0535,-5.761,-4.396,-5.327,-0.740, -6.113, -3.531,-2.393, -0.331, 0.6283,-5.665,-2.762,-0.4569,-0.9480,-3.5385,-3.391,-5.529,-5.451,-3.086, -8.025,-5.571, 1.457,-4.2965,-4.119,-4.615,-4.910, -5.713,-3.196,-0.0562, 0.371,-3.353,-3.45,-3.345,-2.646,-6.048,-3.611, 2.510,-2.1563, -5.59,-4.376, -7.21, -2.73,-0.475,-3.7234,-1.8543,-4.2990,-4.579,-3.719,-2.533,-5.49,-3.6324,-4.952,-4.929,-5.095,-1.107,-2.096,-2.5871, 1.7716,-1.8170,-5.4294,-4.231,-1.929,-1.855,-2.018,-5.210,-3.161,-1.247, 1.265,-4.113, 1.154,-4.607,-3.403,-4.284,-3.687,-3.450, 0.227,-0.533,-1.7941,-2.5629, 0.0051, 0.988,-7.8303,-10.1047,-1.632,-3.15,-9.087,  0.88,-16.544, -4.940, -2.315,-3.503
-2.5281, 0.939,-4.6614,-4.496,-2.247,-2.3789,-3.905,-3.449,-3.253, 1.750, -7.975, -4.150,-2.124, -1.678, 0.4501,-4.056,-3.022,-0.4585,-0.6909,-2.6594,-4.640,-5.196,-3.992,-2.285, -3.766,-3.340, 0.684,-2.4957,-3.248,-3.361,-4.843, -5.317,-0.968,-1.8480, 2.006,-2.016,-3.24,-3.409,-2.301,-2.738, 0.940, 2.712,-0.7545, -3.12,-0.963, -2.30, -4.58,-1.485,-1.5661, 1.5628,-2.3740,-1.564,-1.520, 0.871,-1.89,-2.5276,-2.173,-2.354,-2.976,-0.403,-1.097,-1.4411, 1.5333,-1.6271,-3.0644,-1.246, 0.323, 0.309,-0.441,-3.375,-2.611,-0.387,-1.024,-2.250, 0.918,-2.734,-3.016,-2.959,-3.788,-2.621, 0.723,-2.496,-0.7478,-1.0954,-1.2311,-0.152,-4.1649, -6.9116,-0.135,-3.39,-5.464,  0.89, -8.791, -0.013, -0.909,-4.206
-1.8710, 1.628,-1.7506,-1.712, 1.787, 1.1835,-1.137,-1.572,-0.304, 3.198, -6.797, -4.073,-0.239, -1.366, 0.2020,-0.462,-2.167,-0.2753, 0.9190,-1.2996,-4.294,-3.340,-0.542,-2.552,  0.530,-0.273,-0.217,-0.9183,-1.193,-1.916,-3.633, -3.230, 0.619,-2.6798, 4.804,-1.371,-3.18,-1.698,-0.917, 1.535, 3.750, 2.642, 0.6911, -1.59, 1.771,  2.44, -4.79,-1.622, 0.6103, 3.7452, 0.3451, 1.416, 0.640, 2.825, 2.00,-0.5297, 1.058,-0.574,-0.487, 0.686, 0.144,-0.2020, 1.4062,-0.9560,-0.2780, 1.649, 2.980, 2.161, 1.257,-0.521,-0.577,-1.114,-0.601, 0.599, 0.744,-0.214,-1.326,-1.658,-2.862,-1.373, 0.754,-3.574, 1.8190, 0.0031,-2.0305,-0.887,-0.3672, -2.5071, 1.855,-3.61,-1.559, -0.16,  0.064,  4.597, -0.936,-2.947
-0.4961,-2.698, 0.0824, 0.414,-0.526,-0.8705, 1.878, 1.477,-1.024, 1.356, -0.153, -1.000, 3.920,  0.890,-0.1782, 3.024, 0.474, 0.5946, 5.1570, 0.1230,-3.222, 0.357, 3.793,-3.398, -0.523, 2.111,-1.046,-0.4902, 1.896, 0.240,-0.883,  2.529, 1.693,-1.7042, 5.925,-0.981,-3.16, 1.302, 1.805, 3.833, 1.355,-1.000,-0.6355,  1.79, 3.524,  8.21, -0.81, 0.640, 1.5244, 2.1874, 1.5505, 1.656, 1.220, 1.369, 3.58, 1.3483, 3.639,-0.374, 2.791, 2.914, 1.688, 0.1208, 1.7162, 0.9004, 0.6914, 3.161, 4.262, 1.740, 2.753, 3.052, 3.719,-3.311, 2.154, 3.115, 0.770, 0.825, 0.961,-0.515,-0.314, 2.558,-0.027,-3.361, 3.6285, 0.7528,-1.3052, 0.078, 2.1175,  2.1339, 2.901,-4.32,-1.216,  1.10,  3.403,  5.599, -2.508,-0.035
 1.4059,-3.756, 0.6376, 2.046,-1.931,-1.5775, 4.201, 4.414,-3.468,-1.311,  5.838,  3.848, 6.825,  2.592,-0.0595, 4.136, 3.123, 1.8615, 7.5595, 0.8459,-2.746, 3.387, 5.981,-2.306, -2.090, 3.139,-0.658,-0.0782, 3.603, 2.734, 1.770,  7.326, 4.035, 0.2486, 4.513, 0.802, 0.50, 3.396, 3.688, 4.034,-0.897,-4.644,-2.2383,  6.56, 6.190, 14.03,  3.66, 3.400, 1.6463, 0.4603, 1.0110, 0.625, 0.799,-0.054, 3.63, 2.5261, 5.088, 0.450, 4.935, 3.297, 2.046, 0.9154, 1.7523, 3.1852, 0.9990, 3.982, 3.750, 0.152, 2.905, 5.196, 6.923,-2.551, 2.826, 4.091, 1.737, 0.409, 2.612, 0.892, 1.975, 6.207,-0.091,-1.390, 3.4548, 1.9949,-0.6458, 0.961, 3.8075,  5.5308, 3.778,-2.41,-0.567,  3.78,  1.987,  3.959, -1.864, 2.905
 3.2217, 2.817, 0.3682, 2.702, 0.130, 1.3400, 4.853, 5.841,-3.385,-1.669,  5.800,  7.757, 3.043,  4.488, 0.6845, 1.026, 4.436, 2.6261, 4.6689,-0.3740,-4.110, 2.549, 3.007,-0.296, -0.750, 2.991, 0.769, 0.4334, 2.744, 3.907, 2.453,  5.396, 7.444, 3.1901, 3.323, 1.371, 7.89, 4.471, 1.486, 1.127, 1.184,-1.754, 0.4807,  6.52, 7.594, 14.17,  3.31, 3.662, 0.7155,-0.5801,-0.2395,-0.632,-0.098,-0.602, 2.56, 2.6978, 4.221, 2.833, 2.270,-1.317,-0.826, 2.5677, 0.4350, 3.5191, 1.8372, 3.767, 2.055,-1.997, 0.175, 3.124, 4.618, 1.650,-1.502, 3.240, 2.784, 0.034, 3.076, 1.793, 2.429, 4.842, 0.416, 2.294, 2.2395, 2.5387,-2.0351, 0.452, 2.4543,  4.0679, 5.019, 5.28, 4.647,  3.45, -4.571, -0.744, -0.586, 4.169
 4.4742, 8.070, 0.7341, 2.905, 2.723, 4.1264, 4.891, 6.535,-1.356,-0.070,  4.569,  9.830,-0.199,  6.478, 1.0837,-0.954, 4.546, 2.6741, 2.4197,-0.5116,-4.727, 0.985, 0.162, 1.603,  0.983, 3.347, 2.037, 1.6493, 2.993, 4.433, 2.061,  2.067, 9.107, 5.5182, 3.972, 0.828,11.14, 6.199,-0.193,-0.185, 3.457, 1.453, 3.7234,  5.21, 8.559, 12.78,  1.58, 2.518, 0.3873,-0.9799,-0.0617,-0.762,-0.293,-0.343, 2.09, 2.4716, 2.743, 4.756,-0.871,-4.635,-2.566, 3.8376,-1.1538, 2.6915, 2.5728, 3.421, 1.538,-2.138,-1.533, 1.346, 1.823, 4.592,-5.530, 3.056, 2.782, 0.918, 3.505, 2.401, 2.555, 2.725, 0.205, 3.913, 2.0341, 2.5457,-2.7467, 0.109, 1.0367,  2.5330, 6.089,10.98, 9.204,  3.06, -5.505, -3.537,  0.305, 4.049
 5.1234, 7.390, 2.2849, 3.551, 4.977, 5.8685, 5.218, 7.471,-0.029, 1.478,  6.944, 12.754, 5.833,  7.215, 1.0175, 2.898, 3.798, 2.3391, 6.2305, 3.7489,-1.164, 1.973, 2.681, 5.290,  2.688, 4.475, 3.156, 4.0191, 5.415, 5.514, 2.122,  3.058, 8.799, 6.0811, 3.825, 2.357, 9.28, 9.833, 4.306, 3.973, 2.522,-3.035, 1.9673,  9.13,12.969, 17.95,  3.04, 2.760, 1.6061,-0.7347, 1.8930, 0.255, 0.411, 1.777, 3.08, 2.1666, 2.722, 5.031,-0.012,-2.501, 0.177, 3.8714,-1.6118, 2.8453, 1.9852, 4.366, 2.490, 0.860, 0.483, 3.713, 3.707, 6.196,-4.875, 4.146, 2.596, 2.417, 4.096, 4.072, 3.738, 4.349,-0.638, 2.295, 2.1058, 3.5343,-0.3236, 1.309, 3.7874,  5.6605, 6.663, 9.37, 8.962,  8.38,  4.940, -1.697,  3.040, 4.149
