ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 1.000,-4.209, 2.2869, 0.894,  2.635,  1.657, 0.645, 0.462,-1.233,-2.0785, 0.447, 0.824, 2.962, 2.905,-0.1497, 0.863, 0.883, 1.337, 2.4689, 1.682,-0.355, 1.9496, 1.0634, 1.761,  2.7714,-1.3562,-1.0893, 1.9047, 0.812, 2.0888, 0.842, 2.740,-1.093,-0.472, 3.740, 1.805,-3.154, 0.661, 1.024, 0.185,-2.162,-0.6848,-1.488, 3.570,-1.039,-0.591, 2.408, 2.0271,-0.561,-1.1435,-0.650, 0.0022,-2.584, 0.986,-0.5604, 3.25354, 1.378,-0.7393,  2.698, 2.584, 1.8136, 2.432, 0.873, 2.6060,-1.085, 0.3380,-0.377, 0.266, 1.2441, 0.797, 3.172, 1.57348,-0.8918, 2.058,-1.2459,  1.5197, 0.020, 2.6445, 0.76610, 1.3157, 0.433, 0.670, 5.5418, 3.658, 1.349, 1.174, 1.5110, 1.697, 0.427,-1.425,-1.1634,  5.01,-1.2187, 1.662, 3.487, 1.575
-7.101,-2.186, 2.7905,-0.633, -0.916,  2.138, 2.431, 0.042, 1.879,-3.0742,-1.457, 1.078, 3.157,-3.797, 0.3025, 1.088, 0.481, 2.421, 4.5765, 2.356, 1.495, 2.7526, 5.1684, 6.952, -5.8726, 2.7915, 1.2882,-0.7405, 0.704, 2.6823, 2.080, 3.897, 0.566,-0.687,-1.027, 7.157,-2.428, 0.827, 3.741, 3.108,-2.551,-2.5683, 0.535,-4.923,-1.691, 1.911, 6.322, 0.1563, 0.409,-2.7802, 2.230, 1.7598, 5.252, 5.832, 2.2714,-1.77839, 0.234, 0.4810,  3.934,-0.823, 1.4771,-1.142, 2.581, 2.0704, 0.776, 3.5477, 1.306, 2.040, 1.0973, 4.026, 5.096, 8.34801, 3.4237, 3.690, 0.4869,  4.1497, 2.447, 1.9346, 2.22760, 1.9493, 0.793,-1.454, 0.2516, 7.123,-1.860, 1.644, 4.2723, 5.035, 4.617,-1.460,-0.7010, -4.82,-4.5066,-0.436, 3.856, 1.180
-3.287,-2.077, 3.5164, 0.890, -1.380,  1.250, 2.340, 1.650, 1.870,-3.8401, 0.815, 2.554, 3.373,-4.529, 1.6286, 1.099, 0.788, 1.108, 4.8072, 3.727, 4.532, 2.1533, 4.2951, 1.454, -2.7829, 3.2739, 0.8123, 2.5387, 1.422, 4.7464, 5.062,-2.262,-1.092,-2.059, 0.021, 2.276,-1.089, 1.679, 3.112, 2.012,-3.297,-0.8732, 0.966,-2.401, 1.714, 1.932, 0.056,-2.0720, 1.828,-0.5297, 3.201, 3.2242, 4.098, 9.165, 1.4552,-1.71344, 0.159,-0.3213,  0.390,-1.762, 2.4500,-0.573, 0.638, 1.2135, 1.053, 2.2734, 0.845, 3.159, 5.3092, 2.935, 2.612, 3.84040, 1.6530, 0.715, 0.5361,  3.4041,-0.926, 3.6468, 4.74921,-3.4315, 0.762,-1.507, 1.0445, 3.336, 0.327, 0.723, 2.2366, 2.497, 5.462,-1.355,-1.0644, -9.81,-4.1964,-2.132,-1.048,-0.471
 0.099,-1.730, 2.0912, 1.841,  0.906,  2.849, 1.131, 2.182, 1.845,-0.3122, 2.518, 3.223, 3.691,-2.005, 1.0634, 1.037,-0.228,-0.282, 1.7840, 2.266, 5.167, 1.7860, 1.4490,-1.393,  0.0681, 0.9375, 1.0986, 1.6778, 1.532, 4.2145, 5.003,-2.956,-1.954,-1.777, 0.738,-0.469,-1.136, 1.295, 1.739, 0.554,-4.337,-0.8017,-0.399, 2.931, 1.754,-0.250,-2.575,-3.0805, 4.207, 1.6813, 1.668, 4.0538, 3.847,10.465, 0.4134, 0.36490, 0.588,-1.0255, -0.565,-0.128, 2.9189, 0.508,-0.914, 1.3992, 1.025, 0.4369, 1.102, 3.003, 7.9792, 1.192,-0.851,-0.47382,-1.9626,-2.200, 1.1838, -1.2073,-2.143, 4.1478, 5.21305,-3.6813, 1.462,-0.227, 2.9602, 0.277, 0.721, 0.106, 1.3305, 0.440, 4.575,-1.405,-1.1863, -5.44,-2.5544,-2.265,-3.557,-3.204
 2.153,-1.870, 0.7141, 0.897,  1.514,  3.044,-0.279, 1.307, 0.376, 1.5133, 3.275, 2.487, 2.218, 0.301, 0.2639, 0.778,-1.111,-1.039,-0.9926, 0.158, 3.593, 1.1240,-0.9570,-3.330,  2.2149,-1.5342, 1.9633, 0.0769, 0.920, 2.5272, 3.157,-2.564,-1.759,-1.021, 0.463,-2.202,-0.670,-0.090, 0.332,-0.605,-5.394,-1.2884,-1.347, 3.797, 1.360,-1.115,-4.083,-3.5343, 5.087, 1.7429, 0.324, 3.1197, 2.148, 8.338,-0.5867, 1.20711, 0.833,-2.1134, -0.260, 0.528, 2.1385, 1.127,-1.186, 1.6327, 0.880,-1.0313, 0.950, 1.843, 7.6997,-0.102,-2.906,-3.67633,-3.5582,-3.574, 1.7089, -4.3750,-2.521, 3.4393, 3.88978,-3.4060, 1.726, 0.324, 3.6802,-1.889, 0.115,-0.750, 0.5151,-1.168, 2.215,-1.750,-0.2685, -1.42,-1.1943,-1.227,-5.192,-4.748
 2.029,-2.039,-0.5227,-2.558, -2.533, -3.104,-2.037, 0.136,-0.729, 1.8387, 2.869,-0.103,-1.519,-0.492,-1.1029, 0.139,-1.597,-1.202,-3.3366,-1.772,-0.340,-0.5575,-2.5490,-5.326,  3.6252,-2.4710, 2.3434,-2.0587,-1.855, 0.5622, 1.222,-3.260,-1.065,-0.053, 1.420,-3.526, 0.825,-1.932,-1.384,-2.126,-4.475,-0.4698,-0.274, 3.785, 1.826,-0.770,-5.192,-3.8564, 1.924, 1.3989,-0.309, 0.1739,-2.148, 1.865,-1.6962, 0.91990, 2.276,-2.3737,  0.087,-0.980,-0.2133, 0.034,-1.700, 0.8224, 0.447,-1.6366,-0.357,-0.322, 3.1112,-1.663,-3.661,-6.05735,-0.7427,-2.857, 1.8131, -5.4441,-3.897, 1.4386, 1.11163,-3.5946, 1.594, 0.483, 2.6549,-3.523,-0.713,-2.139,-1.3593,-3.318,-0.670,-2.524, 1.3299,  1.98, 1.4442,-0.449,-7.302,-4.647
 1.358,-0.333,-1.4154,-4.514, -5.301, -8.062,-2.727,-0.055, 0.724, 2.2264, 2.051,-2.071,-3.948,-2.218,-2.1789,-0.510,-1.335,-0.960,-3.6569,-3.049,-4.180,-1.9479,-3.0254,-5.524,  5.0295,-1.6910, 2.7686,-2.2190,-2.106,-0.9637,-0.321,-3.041,-0.528, 1.328, 2.610,-3.750, 1.537,-2.144,-2.043,-2.850,-1.037, 1.1004, 1.233, 5.546, 2.432,-0.065,-5.126,-3.3599,-0.944, 2.4346,-0.644,-1.8607,-3.896,-2.661,-1.6114, 1.10430, 3.428,-1.2954,  0.229,-1.648,-1.3680,-0.734,-2.316,-0.1138, 0.428,-1.4590,-0.476,-0.772,-1.3159,-2.516,-3.360,-6.51566, 2.7932,-1.012, 2.3745, -4.1294,-2.662, 0.4278,-0.75126,-2.9985, 1.815, 1.365, 1.7418,-3.767,-1.037,-2.195,-2.0931,-4.176,-1.309,-2.283, 2.4124,  5.43, 3.6325, 1.113,-7.809,-3.746
 2.022, 1.919,-1.4102,-3.399, -3.296, -6.716,-1.510, 0.733, 3.649, 0.6845, 1.650,-2.524,-4.017,-3.207,-1.4794,-1.048, 0.093,-0.455,-0.5973,-3.225,-6.333,-2.1750,-1.1309,-3.700,  6.1596, 0.4435, 3.1400, 2.3257, 3.667,-2.0528,-2.023,-1.533,-0.953, 2.582, 1.019,-2.936, 0.855,-0.428,-0.617,-0.982, 3.772, 2.1250, 1.298, 5.170, 2.261, 0.776,-4.330,-1.2123,-0.011, 3.8681,-0.096,-1.5134,-0.779,-1.240, 0.4032, 1.49410, 3.003, 0.0691, -0.639,-0.758,-0.2173, 0.347,-1.756,-0.6074, 1.254,-0.9672, 1.761, 1.979,-2.8450,-1.464,-0.918,-3.78118, 4.7535, 0.813, 2.4251,  0.9722, 3.009, 1.6544,-0.95704,-2.6816, 2.130, 2.535, 1.8811,-2.204,-0.273,-0.078,-0.4224,-1.677, 1.082,-0.394, 2.7504,  6.21, 2.9961, 4.000,-4.887,-1.434
 2.805, 2.760,-1.1184,-1.995, -0.761, -4.354,-0.290, 1.580, 4.760,-0.9490, 1.699,-2.573,-3.096,-3.561,-0.5524,-1.132, 1.251,-0.178, 1.4354,-2.721,-6.553,-1.6210, 1.2591,-1.864,  5.2963, 1.6912, 2.1866, 4.8637, 7.326,-2.6452,-2.625,-0.437,-1.834, 2.512,-1.445,-1.831, 0.240, 0.300, 0.902, 1.263, 5.715, 2.7326, 1.067, 4.412, 2.256, 0.900,-2.868, 0.8625, 1.500, 4.5902, 0.665,-0.7636, 0.652, 0.351, 1.6634, 1.71433, 2.186,-0.0763, -2.514, 0.051, 0.4454, 1.304,-1.037,-0.6439, 1.737,-0.4990, 3.031, 3.510,-3.4166,-0.092, 1.897,-0.47235, 5.1530, 1.122, 1.3404,  3.3855, 5.566, 2.6889,-0.74531,-1.7221, 2.088, 3.046, 1.8336,-0.523, 0.038, 1.421, 0.8166, 1.211, 3.030, 1.357, 2.8181,  6.40, 2.7688, 5.757,-0.947, 1.180
 2.108, 3.027,-0.2317,-0.789,  0.308, -3.420,-0.147, 1.899, 3.624,-0.3900, 1.546,-2.303,-1.320,-2.956,-0.7458,-0.469, 0.992,-0.339, 0.6582,-1.469,-5.076,-0.6710, 2.1122,-0.403,  2.0585, 1.5117, 0.1308, 2.3351, 2.875,-2.1629,-1.090,-0.403,-2.268, 1.674,-2.624,-0.554, 0.764,-0.712, 1.186, 1.670, 2.741, 2.4766, 1.556, 5.402, 3.873, 0.854,-0.490, 1.9379, 0.969, 4.6630, 1.238,-0.4023,-2.474,-1.723, 0.4293, 1.51978, 1.343,-2.3888, -4.908, 0.779,-0.4155, 0.749,-0.840,-0.1082, 0.973, 0.1022, 1.627, 1.019,-4.1211, 0.450, 3.080, 1.59798, 3.7489, 0.034, 0.5195,  0.3798, 0.727, 1.6460,-0.34070, 1.1539, 1.601, 2.814, 0.2992, 0.378, 0.078, 0.891,-0.2179, 1.709, 2.965, 1.793, 3.0147,  6.99, 4.6622, 5.304, 1.329, 2.844
