ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-1.1398, -0.349,-1.5375,-3.5258, -2.210, -3.960,-1.087,-3.737, -7.94, -8.150,  2.64,-4.148,-4.378,  0.404,-0.316,-2.20,-0.0074, -0.361, 0.3431,-1.247,-12.4792,-2.9688, 0.0369,  4.1288,  6.529,-1.354, 0.603, 1.325,-1.048,-2.6e+00,-1.574,  4.126,-1.725, 0.396, 3.380,  5.03,-2.554,-0.169, 2.1113,  3.14,-2.038, -8.191,-6.90,  0.958,  2.532,  1.38, 10.145,  4.542,-2.212, 3.3991,-2.821,-1.194,-6.581,-0.341,-1.691,-3.806, -4.06, -5.49, -6.6216,-14.60,-5.3600, -7.999,-3.767,-2.601,-1.169,-1.152, -4.071,-2.391,-6.186,-2.786, -1.86,  5.72, -1.21,-3.85, 0.6160, -3.383,-4.090,-2.8e+00,-1.271,  2.309,-1.1757, 0.583,  0.998,  6.19,  4.67,-2.498,-0.1795,  5.5269,-1.945, -4.87,-0.7315, -6.68,  0.219, -9.93,  7.232,  4.224
-0.2699, -2.249,-0.0543,-0.9394, -2.701, -4.831, 1.132, 2.236,  0.88,  0.795,  1.44, 1.967, 1.650,  1.278, 2.778, 1.79, 0.6806,  0.127, 0.0655,-2.744, -0.4488,-1.5073, 0.8541,  4.3613, -0.661, 2.383, 1.264,-4.360,-3.032,-2.7e+00,-0.325,  5.265, 0.883,-1.543, 2.426,  3.39, 1.319, 2.941, 1.1160, -1.79,-5.593, -3.574,-3.33,  0.093, -4.738, -5.63,  5.400, -8.916,-0.420,-1.1983, 0.663,-1.094,-1.804,-2.608, 2.131, 0.044, -1.14, -2.52,  2.3329, -1.96, 1.1812,  1.212, 1.521, 3.205, 2.213, 3.006,  3.343, 0.257,-3.045,-0.407, -1.13,  5.58, -2.96, 1.66, 2.3753, -4.640,-4.116,-3.8e+00,-1.589,  5.840,-0.5872, 0.593, -0.261,  6.11, -1.62, 0.660, 0.4351, -3.8794,-4.902, -4.25, 1.6138,  1.76, -3.489,-10.43,  7.543, -7.607
-2.4076, -4.447,-1.4285,-2.8795, -5.467, -8.157,-0.674,-2.493, -1.92, -3.398, -1.52,-1.463,-1.557, -2.602,-2.532,-5.14, 0.1272, -0.951,-3.0809,-5.501, -1.3259,-2.6009,-4.7549,  0.6188, -4.035,-0.660,-0.207,-7.659,-6.789,-3.2e+00,-1.402,  4.929,-1.050,-5.096,-0.449,  1.20,-0.882,-2.664,-2.3203, -7.59,-7.615, -4.659,-4.50, -1.314, -7.388,-10.04,  4.894, -9.646,-1.869,-2.6764,-0.468,-3.273,-2.888,-3.700, 0.880,-1.341, -3.82, -3.92,  0.3682, -4.12,-0.0011, -2.680,-1.180,-1.383, 1.918, 2.712,  1.124,-1.603,-4.168,-2.264, -6.83,  1.57, -5.33, 0.44, 0.6304, -6.991,-6.460,-4.6e+00,-3.148,  2.219,-2.1330,-1.882, -1.257,  2.94, -4.97,-3.005,-3.6793, -9.4898,-8.832, -5.68, 1.3540, -1.43, -4.302,-10.37,  4.554, -9.019
-2.3013, -3.575,-1.4951,-3.1721, -6.732, -7.476, 0.241,-2.354, -4.07, -2.973, -3.52,-2.562,-2.905, -4.810,-2.986,-5.46, 1.5124, -0.215,-0.0249,-3.735, -1.3423,-0.8794,-6.6306, -0.9546, -3.111, 0.174,-1.906,-4.453,-4.271,-2.8e-01,-0.657,  1.564,-2.038,-5.772, 0.082, -2.11,-2.948,-2.901,-3.1694, -6.88,-6.121, -1.466,-5.00,  1.070, -4.190, -5.98,  2.991, -5.367,-1.855,-0.1511,-0.891,-2.697,-3.730,-3.412, 1.025,-3.689, -6.11, -4.50, -3.6887, -5.15,-1.7661, -5.711,-2.623,-4.748, 1.648, 3.007, -0.192,-1.587,-2.608,-1.759, -7.88, -2.89, -3.21,-0.11,-1.2498, -6.144,-5.852,-2.9e+00,-2.908, -3.340,-2.8671,-2.402, -1.008, -2.46, -3.45,-5.436,-5.2854, -9.3733,-6.420, -4.25, 0.2567, -2.68, -5.002, -5.90,  1.066, -6.746
-1.5573, -1.826,-1.4684,-2.8873, -7.342, -6.288, 1.153,-0.935, -3.89, -1.383, -2.57,-1.347,-3.034, -4.414,-0.188,-3.59, 2.2981, -0.599, 2.1400,-1.589, -2.2303,-0.2721,-6.3378, -0.6542, -1.521, 1.524,-3.161,-0.477,-0.958, 1.2e+00,-0.067, -0.351,-1.962,-3.701, 1.387, -3.97,-2.941,-0.545,-3.3527, -3.11,-3.878,  1.454,-4.50,  4.937,  0.103, -0.26,  2.180, -0.271,-1.899, 2.4509,-1.880,-1.761,-4.353,-3.464, 0.994,-4.507, -6.31, -3.03, -6.3049, -6.57,-2.4833, -7.009,-3.007,-6.188, 0.663, 2.483, -2.029,-1.443,-1.510,-1.238, -6.93, -3.41, -2.29,-0.85,-3.1916, -4.860,-4.475,-1.4e+00,-2.182, -4.969,-3.4799,-1.815, -0.763, -5.59, -1.01,-5.841,-5.5240, -5.5009,-3.224, -1.45,-0.1619, -1.98, -4.846, -3.75, -0.199, -2.590
-0.0501,  1.016,-1.4382,-1.9434, -4.182, -2.908, 0.601,-0.670, -0.83,  0.896,  2.25, 0.594,-1.600, -3.428, 1.626,-4.69, 1.2844, -2.767,-0.0395,-1.154, -3.0635,-0.9853,-4.9464,  0.4513,  1.799, 1.663,-3.717, 1.625, 1.823, 1.8e+00, 0.629,  0.129,-0.827, 1.058, 1.663, -2.16,-1.783,-0.757,-4.3702,  0.42,-0.404,  3.612,-1.71,  8.297,  4.142,  5.96,  2.088,  3.857,-1.024, 3.1929,-2.541,-1.343,-1.590,-2.559, 0.615,-1.732, -1.33,  3.57, -3.6880, -3.01,-1.1763, -4.719,-2.454,-4.365,-0.043, 1.558, -2.422,-0.393,-0.367,-0.928, -4.94,  1.32, -0.84,-1.34,-5.5280, -3.460,-1.221, 1.6e+00, 0.388, -1.752,-1.9957,-0.803,  0.182, -3.98,  1.88,-2.764,-4.3851,  0.0969,-0.380,  3.45, 1.6238,  1.77,  0.829, -0.96,  0.480,  2.498
 1.2465,  4.884,-0.7460,-0.4109,  1.126,  1.225,-0.174,-0.886,  3.06,  4.068,  5.12, 1.931, 1.079, -2.698, 0.934,-6.06, 0.1899, -4.365,-2.3590,-0.612, -0.5518,-0.4897,-3.4095, -0.0082,  5.042, 0.717,-3.287, 1.993, 3.406, 2.9e+00, 1.667, -0.465, 0.729, 3.441, 2.492, -0.64,-1.267,-2.902,-5.1752,  2.71, 2.953,  6.245, 2.05,  8.878,  8.875, 11.26,  0.925,  6.268, 0.412, 3.1153,-1.566,-0.723, 3.061,-1.146, 0.536, 1.481,  4.38, 10.32,  1.3390,  3.85, 1.2447, -0.567,-1.922,-1.671, 0.273, 0.715, -0.917, 1.154, 2.122, 0.303, -2.81,  4.24,  2.31,-0.68,-5.2542, -1.285, 2.380, 4.8e+00, 3.183, -0.033,-0.2031,-0.258,  1.688, -2.41,  1.87, 0.253,-3.0409,  3.2701, 2.804,  7.24, 4.0996,  6.23,  9.900,  6.76, -0.402,  6.118
 0.3119,  3.540, 0.1355, 0.3509,  3.398, -0.667,-1.332,-1.307,  6.00,  4.997,  3.95, 3.198, 2.696, -1.974, 1.322,-4.96,-1.4477, -7.774,-4.8242,-0.469,  3.8669,-2.5488,-4.9591, -4.7545,  2.064,-1.293,-2.313,-0.574, 0.924, 4.4e-01,-0.409, -6.459, 1.304, 0.816, 3.050, -4.63,-1.095,-3.032,-5.9046,  1.84,-0.016,  4.451, 1.84,  4.378, 10.168, 10.46, -3.817,  4.532,-0.390,-0.0034,-0.021,-0.780, 4.390,-1.988,-0.458, 1.091,  4.88,  9.76,  4.1343,  4.85, 2.5457,  0.867,-2.640,-1.508,-0.189,-1.540, -2.694,-0.116, 2.840,-0.975, -3.17,  0.03,  0.90,-0.62,-1.5144, -1.715, 0.952, 2.0e+00, 1.396, -5.520,-2.1830,-0.914, -0.363, -7.17, -2.34,-0.467,-4.2925,  1.1370, 1.415,  4.85, 2.7437,  4.48, 11.929,  9.71, -5.856,  5.483
-1.1388,  1.157, 0.0822, 0.1399,  3.158, -4.169,-2.241,-1.064,  7.19,  4.957,  2.89, 4.469, 3.562, -1.168, 1.549,-3.71,-2.9577,-10.822,-7.6017,-0.962,  5.1833,-6.3802,-6.9177, -5.9650, -1.861,-2.531,-1.347,-2.642,-2.693,-2.5e+00,-3.444,-10.821, 1.792,-1.020, 2.076, -6.81, 0.228,-2.057,-5.7028,  0.72,-3.412,  2.160, 0.74,  1.333,  9.406,  7.48, -6.224,  1.728,-1.786,-2.9666, 0.124,-1.555, 2.636,-2.753,-1.663, 1.157,  3.91,  7.80,  3.7125,  3.40, 3.1895,  1.594,-2.718,-0.846,-1.205,-4.109, -6.234,-1.684, 1.911,-4.087, -3.25, -3.38, -2.11,-1.03, 1.4489, -3.057,-2.619,-2.0e+00,-1.258,-10.533,-3.4622,-1.373, -2.448,-10.40, -4.82,-1.602,-4.4060, -0.4320,-1.704,  3.63,-0.0571,  2.25,  9.591,  6.04, -8.706,  3.245
-0.2000,  5.125, 0.3593, 0.8934,  4.053, -1.300,-0.810, 0.046,  6.46,  7.186,  1.59, 4.726, 5.060, -0.014,-3.813,-3.86,-1.8210, -8.366,-8.2225,-0.547,  3.3025,-7.0781,-5.6688,  1.8915,  0.242,-1.611, 1.010,-0.791,-3.179,-1.2e+00,-3.482, -7.837, 3.154, 0.044,-0.553, -1.60, 3.086,-3.068,-3.7017,  1.94, 0.374,  6.330, 3.99,  4.347, 10.420,  6.44, -1.225,  0.619,-0.055,-1.9192, 0.289,-0.876, 0.905,-0.494,-0.773, 5.969,  5.74, 10.17,  1.9358,  8.41, 3.8711,  5.885, 0.639, 3.110,-0.366,-5.252, -5.932,-0.036, 1.977,-5.258, -0.54, -0.84, -0.48, 1.01, 3.5598,  0.314,-2.019,-3.4e-01,-0.118, -8.381, 0.5396, 0.537,  0.846, -5.41, -4.28,-0.404,-0.8104,  1.7412,-0.990,  8.39,-0.9641,  6.86, 10.703,  5.22, -3.800,  1.414
 1.2314,  8.631, 1.0196, 2.0823,  4.455,  2.638, 1.013, 0.559,  4.12,  8.111, -1.32, 3.452, 6.304,  1.244,-8.307,-2.83, 0.1838, -3.824,-5.7227, 0.851,  1.7087,-4.0390,-2.0672, 10.3819,  2.443,-0.626, 2.150, 1.660,-1.220, 1.4e+00,-1.213, -2.313, 2.656, 0.454,-1.950,  4.84, 4.587,-3.922,-0.5020,  4.44, 4.508, 10.169, 7.59,  8.582, 11.364,  5.83,  4.467,  1.920, 1.905, 0.5141, 0.501, 0.971,-0.488, 1.573, 0.609, 8.113,  6.21, 12.08, -0.3676, 10.56, 3.1801,  7.043, 3.333, 5.518, 1.093,-4.425, -3.053, 2.091, 2.516,-3.070,  2.48,  3.26,  1.40, 2.81, 3.8286,  3.810,-0.119, 2.7e+00, 2.151, -3.316, 3.3686, 1.852,  3.907,  2.29, -2.90,-0.031, 3.1152,  5.9965, 0.798, 10.79,-0.7348,  9.41, 10.053,  6.97,  1.314,  2.209
-2.8922, -9.255,-3.2822,-2.1109, -5.955, -2.944,-6.104,-8.301, -9.25, -6.339, -6.60, 0.038,-0.906,  0.111,-2.870,-2.36,-7.9878, -4.204,-4.4665,-2.555,  2.5639,-0.7640,-3.8378,-12.1636, -4.060,-5.496,-0.914,-5.743,-5.575,-5.9e+00,-6.199, -5.313,-6.540,-3.514,-6.930,-10.87,-0.190,-3.111,-3.2106,-10.44,-2.683, -6.919,-5.87, -5.181,-15.621,-17.81,-12.163, -2.742,-3.045,-2.3117,-3.246,-2.859,-4.032,-3.343,-4.673,-6.709, -5.91, -6.06, -4.7993, -5.47,-2.3081, -1.007, 0.129,-0.366,-7.195,-5.518, -4.520,-4.395,-2.437,-1.499, -5.74,-15.38, -4.59,-4.67,-2.6388, -6.146,-6.065,-9.1e+00,-9.199, -8.640,-5.9811,-4.289, -6.513,-12.80, -5.65,-3.820,-2.1651,-12.5698, 0.049, -9.43,-7.9866,-15.31,-21.601, -9.24,-15.611, -3.052
 2.3008,  5.947, 1.2874, 2.6142,  3.523,  3.124, 1.754, 1.247,  1.38,  5.219, -2.68, 1.550, 6.950,  1.165,-3.090, 0.74, 1.4267, -0.596, 0.6890, 3.154,  0.7411, 1.0338, 3.2083, 14.6701,  1.944, 0.450, 0.719, 3.532, 2.578, 3.5e+00, 2.005,  3.122, 0.615, 0.423, 0.042,  9.15, 2.095,-1.365, 3.4534,  7.26, 4.224,  7.833, 7.02, 10.745, 10.892,  6.98,  6.446,  5.591, 1.820, 2.9765,-0.378, 2.928,-1.213, 2.281, 1.086, 2.311,  2.20, 10.87, -3.0596, -0.17, 1.1165, -0.910, 1.922, 3.363, 1.720,-0.766,  0.043, 2.966, 2.413, 1.702,  4.57,  6.75,  1.41, 1.29, 0.8822,  2.368,-0.554, 3.6e+00, 3.658,  1.133, 2.4188,-0.046,  3.156,  8.92,  2.17,-1.919, 5.6045, 12.3102, 1.864,  7.86, 0.4744,  3.07,  2.584,  4.48,  2.736,  6.142
