ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 -8.1239,-11.7783, -4.193, -5.949,-12.100,-14.094,-6.7e+00, -5.21, -1.041, -4.299, -9.337, -9.235, -7.038, -0.999, -7.756, -1.9957, -6.595,-2.4e+00,-12.347, -7.295, -5.371, -6.466, -8.275, -2.899, -2.0307, -6.699, -4.473, -9.169,-11.285,-4.5e+00, -4.798, -7.1200, -7.7756,  0.068, -1.297, -3.882, -5.692, -5.162,-7.7e+00, -4.152, -2.563, -7.548, -2.949, -1.0998,-16.277,-13.373, -4.063, -2.4952, -4.2228,  4.2958, -4.0231, -4.756, -5.6941, -3.680, -3.1055,  1.203,  0.753, 3.4e+00, -7.4741,  0.76,  2.209, -2.336,  1.2941,  4.32, -3.246, -3.0262, -2.469,  0.256,  0.18, -4.020,  2.294, -5.867, -4.525, -5.008, -1.834, -8.5310,-10.131, -5.78, -4.908, -5.481, -1.933,  4.021,  4.591, -1.418, -1.4070, -0.876, -1.050, -1.818, -0.918, -1.515,  2.911,  5.212,  0.619,  5.223, -6.6184,  0.0054
  3.7430,  4.2515,  4.205,  2.970,  1.015,  0.976,-3.4e-01,  5.96, -1.386,  5.818, 19.953, 15.142, 18.462, 13.149, 25.079, 24.3889,  1.457, 1.3e+01,  4.246, 11.174, 10.689, 22.849, 24.107, 32.895, -2.3459, -5.116, -0.943, -1.160,  0.577, 1.5e+01, 19.045, 32.2553,  0.9489, 12.827, 13.988, 22.158,  6.845, 17.877, 2.0e+01, 28.292, -4.780, -2.178,  8.541,  8.6010, 24.699, 21.855, 26.831, 36.6527,  1.9927,  3.8838, -1.9401,  8.149,  5.6915,  7.856,  2.4118,  0.573,  3.314, 8.8e-01,  2.0616, 17.07, 23.962,  0.414, 17.4954, 26.25,  4.561,  8.5312,  9.199, 16.740, 18.63, 18.337, 26.857, 26.059, -2.722,  6.910,  1.157, -1.0959, -0.163, 16.50, 23.451, 33.403, -2.906, 12.932,  9.345, 18.389,  8.0956, 12.070, 14.207, 24.257, -5.715,  1.908, 10.637, 12.902, 21.182, 29.066, 33.8150, 24.6004
 -0.1480, -0.0015,  3.571,  2.752, -0.210,  2.439, 1.5e+00,  1.87, -1.766,  3.267, 15.718,  9.928,  9.921,  6.636, 18.334, 10.5824,  2.634, 9.6e+00,  5.201, 11.622, 12.842, 18.848, 13.675, 20.754, -7.2987, -4.949, -2.999, -2.696,  1.533, 1.1e+01, 15.601, 24.3420, -1.9685,  4.241,  7.255, 11.465,  4.417, 13.047, 7.5e+00, 16.266, -4.558, -2.969,  5.687,  2.7290, 14.333, 18.993, 15.356, 27.0256, -1.1317,  3.0125,  1.3899,  9.343,  2.2534, 11.026,  2.7990, -4.972, -2.532,-5.5e-01,  0.9854, 10.56, 18.033, -1.872, 15.1643, 19.34,  6.954,  7.3874,  8.695, 10.283,  9.01, 15.563, 20.011, 14.128,-10.210,  4.271, -1.593, -1.8613, -0.981, 13.21, 16.875, 28.271, -5.797,  3.465,  2.144,  8.520,  5.7311,  7.383, 11.877, 15.545, -5.418, -0.385,  4.319,  5.844, 14.895, 23.169, 18.8758, 14.2858
 -0.6372, -1.0927,  4.088,  3.745, -0.876,  5.266, 4.9e+00, -0.38,  0.655,  3.246,  9.369, -0.979, -6.031,  4.333,  3.638, -1.8218,  4.440, 1.5e+00,  0.672,  2.122,  3.996, -3.343, -5.006, -9.462, -4.8425,  0.298, -2.145, -0.831,  2.041,-1.4e+00, -3.140, -9.2203, -2.8283, -1.665, -2.735, -6.202,  0.032,  6.112,-2.2e+00, -4.696,  2.307,  4.152,  1.237, -6.4278, -7.629, -5.010,-10.765, -0.0035, -3.3047, -0.0468,  3.7899,  4.530, -4.0412,  2.149,  2.9669, -5.566,  1.140,-3.4e+00,  6.6056, -1.49, -6.796, -0.085, -6.1339, -2.01,  2.759, -0.6256, -3.181, -4.449, -5.97, -6.937, -0.090, -8.228, -6.108,  1.454, -2.373, -0.0750,  0.926,  0.55, -4.087,-13.932, -4.093, -4.358, -9.703, -4.422,  4.9297, -0.354,  1.914,  0.307, -2.271, -3.691,-10.180,  0.462,  2.320,  0.302,-10.3642, -4.0509
 -2.9360, -2.8680, -1.573, -1.931, -5.966, -0.927,-2.0e+00, -2.98,  0.849,  3.974,  4.090, -5.062, -6.386,  6.645, -7.071, -3.9946, -2.243,-3.9e+00, -2.893, -1.830,  3.174, -5.007, -6.334, -8.962, -4.3809, -5.683, -7.161, -3.082, -1.497,-3.8e-01, -3.999, -8.9404, -4.1700, -2.898, -0.127, -3.702, -7.163,  0.671, 8.8e-01, -5.295,  1.619,  4.243, -2.277, -5.8559,-10.848,-10.494, -9.207, -5.8093, -5.6957, -2.7101, -2.5972, -1.867,-10.0331, -7.169, -1.6626, -2.926,  6.904,-7.7e-01,  8.0664,  4.55, -1.252, -0.170,  0.1129,  0.17, -2.759, -5.2645, -4.811, -3.490, -1.52, -5.184,  0.910, -9.783, -1.180, -4.584, -5.473, -3.0367, -0.731, -0.17, -4.299,-13.668, -4.556, -0.281, -1.189, -2.228,  1.7157,  2.267,  1.841, -3.253,  0.177, -3.106, -3.340,  5.395,  0.342, -6.823, -9.7513, -4.4465
 -3.7045, -1.2689, -4.814, -3.368, -4.669, -2.206,-4.4e+00, -2.14,  0.500, -0.194,  0.682, -4.243, -5.273,  3.108, -8.504, -4.5748, -4.812,-7.7e+00, -3.789, -3.673,  3.060, -3.495, -5.085, -8.611, -5.2845, -6.940, -5.006, -4.967, -2.974, 8.3e-01, -2.672, -7.4421, -2.0865, -1.809,  1.365, -3.784, -4.061, -1.108,-6.3e-01, -5.167, -2.598, -0.998, -6.894, -4.4719, -7.014, -6.661, -3.073, -9.6256, -7.8615, -4.3304, -5.5308, -7.665,-14.2191,-14.128, -4.7061, -4.483,  8.433, 9.1e-01,  8.5361,  5.32,  0.351, -0.794,  1.8643, -0.30, -6.034, -5.5902, -5.802, -5.930,  0.41, -1.235,  0.367, -9.874,  0.513,-10.373, -6.146, -4.2042, -2.266, -1.18, -4.816, -8.182, -7.569,  1.449,  4.219, -2.179, -1.3122,  2.100, -1.001, -4.924, -0.698, -0.739,  3.353,  5.226,  1.667,-12.321, -4.5371, -1.2932
 -3.3757,  0.4789, -6.001, -3.175, -1.277, -1.673,-4.0e+00, -0.98, -0.571, -5.075, -3.230, -1.798, -4.775, -2.919, -4.171, -4.9719, -5.189,-1.2e+01, -4.306, -6.202,  1.565, -3.227, -5.728, -9.647, -5.1400, -4.594,  0.930, -5.155, -2.962,-1.1e+00, -3.402, -8.0351,  0.7091, -1.458,  0.188, -6.202,  3.275, -1.159,-4.6e+00, -7.002, -6.820, -6.362,-13.322, -5.9039, -4.144, -2.864,  1.065,-14.6020, -8.3967, -4.7379, -4.4978,-10.700,-14.4672,-16.332, -5.8539, -8.844,  5.882, 2.0e+00,  7.9000, -1.10, -4.607, -1.078, -1.3443, -5.02, -7.576, -4.3531, -7.034,-10.705, -1.76, -0.262, -3.136, -9.841,  0.997,-14.516, -4.105, -3.5101, -2.907, -4.09, -7.423, -6.058, -9.593, -2.745,  3.508, -4.751, -2.6612, -1.579, -4.966, -6.224, -1.830,  2.506,  4.965, -1.013,  1.335,-18.784, -1.8716,  0.8403
 -3.8764, -0.9014, -7.055, -5.845, -1.018, -3.195,-5.2e+00, -2.79, -1.454, -3.498, -7.804,  0.210, -3.009, -4.911,  2.317, -3.0097, -6.456,-1.2e+01, -6.412, -8.570, -1.882, -3.398, -8.769, -4.470, -4.5983, -3.270,  1.186, -4.364, -2.426,-5.3e+00, -5.315, -4.2502,  0.1207, -4.029, -1.268, -4.504,  4.849, -1.690,-3.9e+00, -6.343, -8.437, -5.170,-15.456, -9.2201, -5.926, -5.442, -0.860,-15.7128, -6.3228, -4.5237, -2.2618, -8.913, -8.4182,-10.769, -5.9811,-10.968, -0.183, 4.4e+00,  3.5520,-11.46,-10.026, -0.924, -3.9666, -9.80, -7.624, -4.6924, -3.847, -9.786, -2.68, -0.392, -4.542, -4.443,  0.719,-14.319, -2.517, -2.6683, -2.550, -6.86, -6.941, -6.685, -7.298, -9.979, -2.489, -5.394, -2.0663, -7.957, -5.668, -4.973,  1.965,  6.708,  3.472, -5.712, -3.568,-23.264, -2.4543,  3.3837
 -3.0862, -1.9760, -5.207, -6.825, -1.088, -4.313,-4.3e+00, -3.78, -4.209, -2.004,-10.283,  0.414, -2.357, -6.623,  7.082,  0.0803, -3.258,-5.7e+00, -4.963, -7.471, -4.533, -3.779, -9.957, -0.851, -4.5740, -2.147, -0.627, -2.615, -0.833,-2.8e+00, -2.808, -2.1958, -1.0997, -3.228,  0.628, -0.296,  2.653, -2.268,-1.5e+00, -1.987, -5.481, -2.732,-10.726, -9.4908, -6.606, -8.867, -1.625,-16.7621, -5.2418, -2.1223, -1.0636, -6.363, -3.3261, -5.846, -2.8764, -7.775, -1.565, 4.1e+00, -1.4727, -8.96, -5.496, -4.797, -2.7493, -4.40, -3.261, -1.5569,  2.489, -2.582, -0.94,  1.055,  0.591,  0.563, -2.984, -7.863, -1.320, -1.3150, -0.836, -3.44, -3.240, -3.133, -4.369, -7.186, -1.813, -1.730, -2.9824, -7.502, -3.735, -0.402,  1.890,  6.422,  4.891, -1.660, -1.232,-13.457,  0.0084,  1.9587
 -0.7511, -1.5910, -1.676, -5.189, -0.353, -4.282,-2.3e+00, -2.04, -3.880, -0.676,-10.944, -0.139, -1.189, -5.854,  4.872,  1.3454,  1.095, 2.5e+00, -0.124, -3.351, -3.754, -1.971,-10.138,  4.675, -2.9751, -1.959, -1.029, -0.329, -0.229, 3.5e+00,  2.685,  0.9599, -0.7541, -0.566,  3.486,  4.799, -0.314, -3.445, 1.9e+00,  1.949, -0.204, -0.735, -3.220, -4.3543, -2.493, -8.476,  0.560,-16.4791, -4.2675,  2.8457, -0.2921, -3.052,  0.7907, -0.791,  0.8752, -1.437,  0.071, 3.9e+00, -5.8302,  1.32,  4.894, -8.179,  4.4341,  8.22,  1.846,  2.7180,  7.712,  6.312,  2.47,  4.015,  9.543,  6.913, -5.060,  0.866,  0.586,  0.1371,  0.317,  2.80,  2.405,  4.571, -0.880,  0.861,  5.988,  3.598, -4.0643, -2.040,  0.023,  5.140,  0.230,  4.368,  9.540,  3.665,  4.853,  0.515,  5.8740,  0.5700
