ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-3.0513, 3.825,-1.285, 0.137, -0.0012,-1.959,-0.2942,-2.242, 1.1087, 2.321,-0.244,-2.853,-0.292,-2.7232,-1.160,-1.49659,-1.9629, 0.2270,  2.0013, 0.400,-1.118,-1.735,-1.7041, 0.134,-7.9e+00,-0.604,-0.6483,-3.7087,-2.2325,-1.675,-1.69307, 1.87, 0.4229, 0.2334,-0.6841,-0.064, 0.083, 1.317,-0.9277,-2.0228,-1.395, 0.105, 0.564, -0.417,  4.344,  0.447, 1.182, 0.322,-1.83, 1.140,-0.4979, 0.44112,-1.825,-1.3882,-0.2761, 0.041,-0.644, 0.174,-0.624,-1.021,-0.206,-0.588,-1.346, 0.265,-1.2417, 1.20, 1.723, 1.0190, 0.2598,-0.592, 0.577,-0.7591,-4.959,-1.296,-3.2507,-1.6457,-2.798,-1.559,-0.521, 0.6354,-0.690, 0.395,  3.341,-0.5682, 4.008, 1.180,-1.151,-1.6154,-0.361,-0.6604,-2.094,  3.622, 2.882,-1.656, 1.949, 1.289
-1.0944,-4.911,-0.194,-0.018, -2.5256,-1.817, 0.7201,-5.116,-2.4102,-0.235,-2.804,-3.732,-3.330,-2.3934,-1.049,-0.00008,-0.0185, 1.6662, -3.3470,-1.708,-2.970, 0.888, 2.5605, 0.570,-4.7e+00, 0.252,-0.1821, 0.9965, 0.2188, 1.133, 0.82706, 1.77,-2.1931,-1.2599,-0.2017, 0.086,-2.807,-1.386,-0.7690, 1.7978,-0.455,-0.030,-3.767, -7.177, -3.688, -2.056, 2.121, 3.569, 0.79,-1.378, 0.7351, 1.00946,-0.355,-0.0530, 0.9038,-2.962,-2.530,-2.588,-2.522,-1.022,-1.247, 0.019,-0.476,-0.599, 0.3222, 1.50,-0.222, 0.0012, 0.5388, 1.925, 1.371, 1.1551,-1.794, 0.665,-0.0925, 0.3095,-0.650, 1.599, 1.356, 1.7962,-1.091, 2.445, -2.919, 0.0218,-0.637,-0.854,-3.049, 2.4833,-1.265,-3.3104,-3.151, -3.667, 1.885,-1.746, 2.463, 4.063
-1.7772,-4.686,-1.202,-0.878, -3.4997,-3.115,-0.0015,-5.156,-2.1339, 0.290,-0.802,-2.648,-3.334,-1.4556,-1.133,-0.79044,-0.3258, 1.9395, -5.7309,-1.843,-1.150, 0.925, 2.5604, 0.174,-1.5e+00,-0.487,-0.1011, 0.4235,-1.5292, 0.966, 0.93429, 2.10,-2.3632,-0.8405, 0.4743,-0.119,-2.698,-2.177,-1.6469, 0.4338,-0.409, 0.150,-4.778, -8.990, -1.883, -2.073, 2.094, 3.953,-1.27,-2.908,-0.1689,-0.57236,-3.256,-2.0317,-0.5400,-3.779,-2.786,-4.340,-1.482,-1.762,-3.363,-0.549,-0.970,-1.795,-0.7350, 1.26,-2.642,-2.7970,-0.0089, 0.787, 0.238, 0.5804,-0.360,-0.518, 0.8621,-1.8952,-2.734,-0.127, 0.522, 2.2660,-1.415, 1.620, -3.678, 0.1992,-1.078,-1.319,-4.026, 0.4801,-3.766,-2.8704,-3.205, -3.932, 2.209,-3.692, 3.354, 3.601
-0.8017,-4.608,-1.169,-1.887, -2.1458,-2.057, 0.0347,-0.813,-0.9651, 0.990, 3.358, 0.946, 0.379, 1.0524, 0.279, 0.18643, 0.5315, 2.0872, -3.4092,-0.365, 0.820, 0.390, 3.0294,-0.590, 1.3e+00, 0.262, 0.6666, 0.9868,-0.5532, 1.181, 1.01702, 1.12,-0.5549, 0.4746, 0.9352,-0.033,-1.511, 0.324,-0.4631, 0.2926,-0.818,-0.623,-3.358, -5.123, -2.378, -1.665, 1.152, 1.758,-1.60,-3.174,-0.8978,-1.74782,-4.093,-2.1041,-0.9877,-1.802,-1.419,-2.908,-0.200,-1.140,-3.384, 0.342,-0.200,-1.814,-0.3932, 0.45,-2.922,-2.4314,-0.2900,-0.454,-1.029,-0.2075, 0.907,-1.308, 0.3221,-1.4704,-1.895,-0.426, 0.993, 1.4661,-0.509, 0.911, -0.995,-0.1307,-0.435,-0.503,-2.816, 0.4089,-5.309,-2.0022,-1.697, -5.377,-1.644,-3.478, 2.257, 0.515
-0.1778,-3.335,-0.777,-2.365, -0.7293,-1.072, 0.4374, 2.433,-0.2946, 1.391, 4.681, 2.711, 2.221, 2.1588, 1.319, 0.37373, 1.2928, 1.6450, -0.5358, 0.779, 1.297,-0.353, 2.6061,-0.823, 4.5e+00, 1.697, 0.9893, 1.6763, 1.1237, 0.836, 0.48556, 0.43, 0.0809, 0.7126, 0.7575,-0.312,-0.499, 1.030, 0.0461,-0.5126,-1.881,-0.877,-1.581,  0.459, -1.197, -0.185, 0.619, 0.144,-1.63,-1.787,-0.9417,-2.16409,-3.578,-1.6226,-0.9643, 0.082,-0.703,-1.769,-0.060,-0.963,-3.355, 0.611, 0.317,-2.563, 0.2644,-0.39,-2.279,-1.8372,-0.6047,-1.967,-2.130,-0.8592, 2.581,-1.077,-0.6377,-0.3119,-0.235,-0.794, 0.661, 0.3908, 0.035, 0.817,  0.991,-0.7280, 0.238,-0.117,-2.039,-0.1694,-5.479,-1.6526,-0.690, -4.189,-3.449,-1.983, 0.889,-2.081
-1.7276,-1.546,-1.639,-2.251, -0.5850,-2.081, 0.2802, 1.387,-0.6408, 0.769, 1.476, 1.242,-0.125, 0.1976, 0.661,-0.74467, 0.9617, 0.5146, -0.0521, 0.556,-0.707,-0.916, 0.4167,-0.766, 7.1e+00, 1.731, 0.0117, 0.3149, 0.4495,-1.763,-1.21480, 0.67,-1.2995,-0.8419,-1.0672,-1.697,-0.253,-2.064,-0.8438,-2.5672,-3.931,-0.513,-1.665,  4.345,  3.530,  1.158, 0.109, 0.553,-2.97,-0.114,-1.4764,-2.92934,-2.983,-1.9681,-1.4241,-0.846,-1.830,-3.308,-1.564,-3.259,-3.954,-1.135,-0.357,-3.721, 0.1990,-1.67,-2.750,-3.1365,-2.3747,-3.381,-2.799,-1.9297, 3.883,-1.331,-2.3209,-1.5065,-0.791,-3.373,-1.502,-0.6206,-0.637, 0.925, -0.766,-2.1966,-1.181,-1.581,-2.782,-2.6567,-5.975,-1.9574,-1.284, -0.735, 0.421,-1.768,-0.541,-2.154
-2.8394, 0.539,-2.628,-1.810,  0.1051,-2.395, 0.1260, 0.719,-0.6182, 0.757, 0.163, 0.980,-1.163,-0.7383,-0.123,-0.67044, 0.6935,-0.2648,  0.3023, 0.872,-1.578,-0.978,-0.8011,-0.065, 8.1e+00, 1.320,-0.2684,-1.1550,-0.8720,-3.277,-1.81029, 1.19,-1.1634,-1.5044,-0.9867,-1.791,-0.017,-3.176,-0.6142,-2.7150,-3.906, 0.438,-1.642,  7.329,  8.823,  3.159, 0.217, 0.891,-3.74, 1.534,-1.9843,-2.95778,-2.243,-1.7372,-1.4212,-1.908,-1.696,-3.022,-2.587,-5.046,-3.641,-2.078,-0.676,-3.639, 0.0232,-2.39,-3.401,-3.4274,-3.3699,-3.708,-3.456,-2.2417, 3.983,-1.869,-2.5938,-2.7215,-1.988,-4.472,-2.340,-0.8133,-0.698, 0.619, -0.724,-2.5078,-2.375,-2.226,-2.397,-4.2369,-4.943,-0.7218,-0.074,  0.746, 3.345,-1.782,-1.815,-1.876
-0.9002, 4.412,-1.494,-0.097,  2.5425, 1.409, 1.5574, 2.715, 0.6972, 3.091, 2.794, 2.829, 1.292, 1.7882,-0.016, 1.15085, 1.9186,-0.3626,  3.1471, 2.826, 0.374,-0.336, 0.5379, 2.323, 6.3e+00, 3.564, 0.1850,-0.2783, 0.2912,-1.147, 0.27616, 2.19, 1.5131,-0.0399, 2.8789, 0.797, 0.899, 0.377, 1.4288,-0.1264, 0.346, 3.489, 1.707, 10.355, 12.411,  7.518, 2.339, 0.146,-1.85, 4.763,-0.5735,-0.58732,-0.517, 1.2394, 0.8576,-0.894, 1.977, 2.570,-3.555,-5.145,-2.295,-0.801,-0.070,-2.344, 0.8392,-0.59,-1.952,-0.7640,-1.8286,-2.443,-4.270,-0.1962, 3.089,-0.125,-0.4841,-0.6845,-0.872,-1.251,-0.320, 0.9698, 0.088,-0.086,  3.684, 0.2083,-0.755,-0.491, 0.637,-3.2435, 1.370, 4.1052, 5.984, -0.044, 2.546, 0.850,-1.472,-1.990
 0.9847, 6.737, 0.284, 1.292,  3.9062, 4.889, 2.8368, 3.736, 2.3079, 4.357, 3.713, 3.364, 2.377, 3.4833, 0.172, 2.00989, 2.9743,-0.2852,  5.6815, 4.005, 1.695, 0.295, 2.1782, 3.988, 4.0e+00, 5.522, 0.1746, 1.2661, 2.2024, 0.572, 1.81633, 2.88, 2.8018, 0.8000, 5.0983, 2.859, 2.413, 2.374, 2.4880, 1.9711, 3.162, 5.724, 5.115, 10.846, 12.386,  9.445, 4.215, 0.024, 0.12, 6.211, 1.1985, 1.31208, 0.709, 3.3051, 2.6387, 0.066, 4.054, 5.517,-4.045,-4.297,-1.127, 0.152, 0.442,-2.013, 1.5170, 1.20, 0.279, 1.2451,-0.3560,-1.280,-3.901, 1.4973, 2.727, 2.034, 0.8787, 1.8197, 0.921, 1.312, 1.375, 2.2259, 0.496,-0.330,  5.796, 2.5510, 0.941, 0.753, 2.350,-1.9118, 6.261, 6.3445, 9.491, -1.233, 1.209, 3.259,-0.220,-1.033
-0.2640, 4.095, 0.189, 0.230,  2.6401, 3.432, 1.7403, 2.135, 2.8292, 2.346, 1.356, 1.552, 0.065, 1.4253, 0.084, 0.80704, 1.7762,-0.1488,  4.3544, 2.952, 0.612, 0.169, 2.1012, 2.205, 2.8e+00, 2.992, 0.2599, 0.9476, 1.9857,-0.423, 0.51463, 1.54, 1.1936,-0.0366, 3.3950, 2.131, 4.672, 0.249, 1.0392, 2.0244, 1.174, 4.271, 4.435,  6.912,  7.981,  4.407, 3.543, 0.690,-0.50, 2.468, 0.9564,-0.02992,-0.040, 0.4562, 0.8059,-0.574, 0.849, 0.543,-2.255,-2.650,-0.497,-0.414, 0.846,-3.477, 0.1359,-0.23, 0.358, 0.3058,-0.4945,-1.136,-2.475, 0.2977, 2.556, 0.817, 0.0094, 1.0566, 0.645,-0.064, 0.814, 0.5189, 0.729,-0.453,  2.538, 1.4978, 0.297,-0.114, 0.203,-1.9433, 3.524, 1.6293, 4.224, -4.012,-1.313, 0.542,-0.117, 0.333
