ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 0.453, -3.227,-1.108, 1.1938,-1.0339, 0.066,-0.216,-0.221, 1.7833,-2.910,  0.473,-1.3873,-2.210,-4.5468,-1.888,-2.356,-0.074, 0.104,-1.709, 0.549,-2.6323,-1.75918,-2.4035, -5.594, 1.684,-1.608, 0.044,-2.7598,-4.45402,-5.557,-4.0462,-2.121, 0.9282, 5.7878,-1.8886, -3.406,-3.486,-2.73,-0.8034,-3.324,-3.092,-4.995,-4.577, -9.620, -6.421, -2.882, -7.3100,-0.118,-2.551,-7.017,-0.046,-2.0993,-2.000, 0.043,-0.8685, 0.8764,-0.1961, -2.570, -0.0020,-0.855,-0.7083,-1.509, 3.629,-1.2935,-1.7054,-2.015,-3.565,-1.897,-2.4451,-0.406,-1.754, -9.068, 2.1021, 0.150, 1.8558,-0.41468,-1.180,-5.637,-4.521,-4.0333,-0.596, 0.210,-3.2859, -3.535,  2.099, 1.0475, 0.355,-4.584, 1.4594, -6.390,-8.3477,-11.13,-10.4281, -5.009,-7.4e+00,-0.717
 0.018, -6.149, 1.141,-2.1102,-1.3212,-0.136, 0.005,-0.449, 2.4742, 2.445, -7.261,-2.4677,-2.842, 3.7850,-1.593,-1.354, 2.001, 1.597,-0.747,-4.342, 0.3595, 1.53152, 1.4125,  2.871,-1.070,-0.056,-0.695, 0.1841,-4.08256,-1.359, 0.7750, 2.876,-0.8530,-0.2744,-7.9176, -0.962,-0.671,-2.58,-1.5701, 2.319,-4.797,-2.804,-4.196,-11.520, -2.582, -4.349,  1.4250, 1.292, 0.564,-4.888, 1.624, 1.2328,-0.606, 0.721, 0.8950,-0.8725, 1.3409,  2.345, -1.4965,-0.333, 0.0179, 2.558,-0.917, 1.0381, 2.9569, 2.495, 3.031, 0.058,-0.5965, 1.363, 3.396, -2.800,-2.9291, 1.352, 1.0638,-0.52073,-1.724,-1.753,-0.336, 3.5145,-3.397, 0.782,-6.7272,  0.116,  5.857,-0.4420, 0.590, 2.019,-5.7588, -3.842,-1.5304,-14.91,-10.0559, -0.526, 8.6e-02, 1.914
-0.123, -3.093, 0.242,-1.2872,-0.1014, 2.166, 0.117,-2.031, 1.0187, 1.067,-12.621,-4.3535,-0.483, 3.6137,-0.965, 3.185, 1.676, 1.487, 0.280,-1.177, 1.2624, 1.47450, 5.5201,  6.727, 1.982,-0.767,-1.352, 0.0016,-1.83967,-0.588, 0.1703, 2.589, 0.0084,-1.1963,-6.0923,  3.312, 0.735,-0.40, 1.8641, 7.716,-0.727, 0.852,-2.145, -7.969,  0.071, -1.959,  3.9157, 3.619,-0.171,-3.332, 0.390,-0.3552,-0.207, 0.155, 0.4992,-2.3657,-0.7671, -0.271, -5.1506,-3.266, 0.7525,-0.991,-1.957, 2.9524, 1.6659, 0.598, 3.320, 2.160, 0.5248, 2.205, 6.327,  5.039,-0.2008, 2.193, 0.7850, 0.98002, 0.314,-0.105,-0.592, 4.0167,-3.228, 0.666,-4.7628,  5.663,  3.988, 0.8132, 3.154, 9.110,-1.8403, -0.448, 0.5391,-12.83, -6.7006,  0.968, 3.7e+00, 5.335
-1.710,  0.671,-0.430,-1.8412,-1.6811, 0.994,-0.397,-2.383,-0.9096,-0.912,-14.546,-4.8567,-0.378, 0.9376, 0.050, 3.414, 0.300, 0.333, 0.246,-0.144,-0.5961, 0.38980, 3.9586,  8.486, 0.512,-2.193,-0.771,-1.1613,-0.99591,-0.234,-0.4505, 0.583, 0.0157,-0.3650, 0.0483,  4.968,-0.142, 0.46, 3.1174, 7.728,-0.446, 1.568, 0.068, -0.387,  0.738,  1.362,  5.5406, 5.162,-1.894,-1.359,-0.977,-2.2111,-0.683,-1.954,-1.0939,-1.4546,-1.1538, -1.409, -4.1098,-2.479, 0.8556,-3.131,-1.410, 2.0652,-0.7919,-1.961,-0.465, 1.164, 0.0016, 1.241, 4.346, 10.018, 0.7490, 1.979, 0.6106, 1.35755, 1.012, 0.600, 0.186, 2.3844,-1.248, 1.228, 2.1954,  6.935,  1.190, 0.3220, 3.972, 9.966, 0.9900,  2.006, 0.3935, -1.12,  0.3778,  0.720, 6.6e+00, 7.215
-2.407,  2.958,-0.881,-1.7578,-2.9980,-0.450,-0.775,-2.441,-2.7663,-1.920,-11.964,-4.2946,-1.789,-2.3278, 0.354, 0.669,-0.975,-0.876,-0.946,-0.517,-2.4091,-1.63970,-0.3960,  6.679,-1.695,-3.079, 0.446,-2.7404,-1.87275,-0.900,-1.0885,-2.504,-0.0911, 0.8762, 5.7350,  3.502,-1.846,-0.47, 1.3893, 3.901,-1.429, 0.271,-0.032,  4.138, -0.559,  2.538,  4.4750, 4.405,-2.524,-0.364,-1.650,-2.6579,-0.998,-3.380,-1.9706, 0.8582,-0.7951, -1.418, -0.8285,-0.418, 0.6047,-3.321,-0.360,-0.1616,-2.2267,-3.007,-3.121, 0.081,-0.4755,-0.672, 0.298, 10.992, 0.8478, 1.416, 0.7720, 0.71952, 0.321,-0.096, 0.779,-0.4300, 0.816, 1.640, 7.2709,  4.365, -1.371,-0.4807, 2.013, 5.993, 2.5581,  2.043,-1.0648,  8.95,  4.8719,  0.237, 7.0e+00, 5.709
-1.295,  0.792,-0.637,-0.8321,-2.8299,-0.938,-0.535,-3.642,-5.2129,-2.987, -8.036,-3.1046,-3.451,-2.2037, 0.033,-2.265,-1.366,-1.325,-3.024,-1.590,-2.3421,-3.57194,-4.4948,  1.610,-2.457,-2.350, 0.648,-3.2432,-2.87944,-0.617,-0.8036,-4.518,-1.0171,-0.0575, 3.8541, -1.052,-2.959,-2.19,-2.3584,-1.827,-2.010,-1.822,-2.865, -0.188, -4.611, -1.505,  1.1672, 1.386,-0.867,-1.111,-0.887,-1.0483,-0.919,-3.266,-0.9425, 1.6650,-1.2973, -2.277,  1.0942, 0.218,-0.6853,-1.868, 0.738,-2.1789,-1.1888,-1.373,-1.445, 0.931, 0.4714,-2.275,-3.784,  6.960, 0.2808, 0.874,-0.1004, 0.00626,-0.741,-0.368, 0.888,-2.6881, 0.501, 0.112, 2.7260, -1.232, -1.742,-1.0191,-2.199,-0.289, 2.3479, -1.317,-2.9665,  6.14,  1.1470, -1.632, 5.5e+00, 3.423
-0.074, -0.600,-0.458,-0.5123,-2.4289,-0.938,-0.454,-4.493,-6.2359,-3.726, -6.858,-2.3181,-3.830,-0.6114,-0.056,-3.228,-1.476,-1.825,-3.861,-2.214,-1.5217,-3.61666,-5.9957, -2.169,-2.137,-1.690, 0.150,-2.1545,-1.37928, 0.874, 0.4600,-4.375,-2.3890,-1.4881,-0.4251, -3.901,-2.773,-2.96,-4.0284,-4.981,-1.215,-1.606,-3.451, -3.854, -5.706, -4.175, -0.7404,-0.777, 0.860,-1.216,-0.402, 0.5174,-0.291,-1.732,-0.0575, 0.5077,-1.7262, -3.028,  0.0583,-0.768,-1.6357,-0.847, 0.716,-3.0883,-0.0384,-0.215, 0.387, 1.659, 2.1216,-2.254,-5.629,  2.344,-0.0609,-0.015,-1.3823, 0.45303,-0.380, 0.665, 1.543,-2.4629,-0.448,-1.625,-2.7734, -4.135, -0.581,-1.6276,-4.655,-3.641, 1.8426, -2.386,-2.4312, -0.02, -0.8500, -2.778, 3.7e+00, 2.862
 0.740,  4.335,-1.234,-1.1264,-2.0701,-1.150,-1.197,-3.127,-3.7972,-1.867, -6.355,-2.2399,-2.224,-1.3749, 0.019,-1.492,-1.841,-3.258,-2.903,-2.084,-0.1377,-2.01963,-4.7902, -2.214,-0.163,-2.278, 0.817,-0.6875, 0.68172, 0.265, 1.5069,-3.621,-2.3835,-1.5800, 1.3728, -2.149,-1.292,-2.25,-1.9339,-3.903, 1.463, 1.750, 0.121,  2.246,  0.941, -1.152,  0.0337,-1.296, 1.203, 1.594,-1.463, 0.5379, 1.670, 0.651,-0.6985, 0.0600,-0.2005, -0.954, -2.2368,-1.464,-0.4646,-0.117,-0.059,-2.3588,-0.7467,-1.529,-1.239, 0.649, 3.1124,-0.679,-4.473,  0.894, 1.1362,-1.588,-1.1366, 1.21725, 0.449, 0.233, 2.504,-0.0422, 1.409,-1.573,-0.1199, -1.934,  0.059,-1.5850,-3.730,-2.651, 1.6443,  2.335, 1.2011,  3.37,  7.5605, -0.121, 1.9e+00, 1.321
 1.192,  7.894,-1.642,-1.8025,-1.6088,-2.087,-1.673,-0.626,-1.0825, 0.170, -3.932,-1.9932,-1.058,-2.2581, 0.014,-0.517,-1.732,-4.095,-2.543,-2.778, 0.3055,-1.57621,-4.3549, -2.629, 1.743,-2.396, 2.006, 0.0310, 0.11001,-1.680, 0.7241,-4.562,-1.1790,-0.7091, 5.1878, -0.891,-0.044,-1.51,-0.6773,-3.558, 2.439, 2.294, 1.366,  8.095,  6.016,  0.920, -0.3141,-1.969, 1.007, 3.530,-2.152, 0.0231, 3.144, 1.071,-1.3172, 1.4721, 1.6719,  1.191, -2.1385,-1.579, 0.4421, 0.466,-0.686,-1.6497,-1.5918,-2.907,-3.526,-1.303, 1.9939,-0.340,-3.283, -0.523, 1.9729,-2.479, 0.0244, 0.47896,-0.023,-1.724, 1.956,-0.2897, 3.861,-0.168, 5.1806, -1.009,  0.653,-1.0387,-2.025,-2.254, 0.3080,  4.768, 1.8980,  9.26, 13.2700,  1.357,-3.4e-01,-1.279
 1.313,  3.241,-0.072,-2.2637,-1.4221,-3.146,-0.788, 2.254, 0.1516,-0.084, -0.696,-1.5439,-2.486, 0.6664, 0.435,-3.174,-0.290,-2.619,-3.901,-6.026,-1.1745,-2.02921,-5.9567, -5.064, 2.614,-0.856, 2.243, 1.6615,-0.96663,-1.181,-1.2509,-6.093,-0.6702, 1.4139, 4.6539, -3.099, 0.917,-1.23,-2.0417,-5.272,-0.210,-1.552,-1.714,  4.503,  3.520, -1.956, -3.3448,-2.352, 1.554, 2.043,-0.888, 0.7298, 2.660,-0.283,-0.2267, 3.7913, 1.6995,  1.687,  0.1544,-1.936,-0.4655, 1.140,-1.806,-1.2280,-0.3429,-2.826,-2.519,-2.874,-0.1995,-1.650,-2.517, -3.883, 1.2594,-1.118, 1.6471,-0.46181,-0.324,-1.760, 0.550,-4.4637, 4.086, 3.978, 6.6313, -4.255,  3.495,-0.2474, 0.311,-2.994,-2.5229,  0.818,-1.5299,  5.25,  6.8225, -1.716,-1.8e+00,-2.409
