ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 2.7163,-0.059, 2.918, 2.576, 3.3442, 1.16146,-1.131, 0.995, 0.9567,-1.1950, 3.410, 4.045, 2.4550,  2.1203, 2.887, 5.440,-0.515,-0.3542, 2.752, 1.639, 1.477, 2.102,-0.052, -3.632, 3.902, 0.143, 0.998, 2.0881, 1.790, 2.792, 0.41,-0.535, 2.1534,-0.2047, 0.385,-2.223,-2.5568, 3.497,-1.514,-3.586, 3.11185,-1.693,-1.3176, 5.150,  0.39, 0.687,-2.532, 0.145, 2.232, 1.87178, 0.995, 2.463, 1.548, 2.238,-0.141, 1.188, 2.2796, 0.379, 1.5446, 0.6262, 2.0155,  0.667,-0.958, 0.1804,-0.250,-0.5299,-0.224,-0.3369, 2.474, 0.3976,-3.1818,-4.8266, 0.657,-1.571, 1.714,-1.029, 0.282, 2.217, 0.249,-1.240, 1.064, 1.429, 0.15352,-2.0116, 0.8974,-2.682,-1.1987,-2.473, 1.424,-0.878,-1.605,-0.257,-2.4e+00,-2.5441,-2.500,-0.8016
 1.5619,-4.363, 1.782, 2.676, 2.3771,-0.13987,-0.799, 2.107, 2.6138,-0.1019, 4.775, 4.746, 2.7991,  2.9779, 2.151, 2.975,-0.217, 0.3268, 1.658, 2.023, 3.070, 3.089, 0.582, -1.843,-0.106,-1.263,-0.664, 2.2137, 0.831, 3.642, 2.78, 0.519, 0.2848, 0.8306, 0.930,-0.715,-1.2650, 3.015,-0.626,-0.290, 0.36773,-2.718,-3.8321, 4.054, -2.39, 0.672,-1.789,-0.622, 1.381,-0.75609,-0.034, 2.044,-0.056, 2.223,-0.909, 1.925, 3.8299, 1.765, 1.1973, 0.7774, 1.6947, -0.234, 0.600, 2.3294,-0.608,-1.6939,-2.228, 0.4590, 3.195, 0.9981,-2.0995,-1.8112,-1.783,-3.344,-0.637,-1.495,-1.937, 2.236, 2.161,-1.050, 0.555, 0.816, 0.30580,-1.5594,-1.8506,-2.031, 0.3546,-0.265,-0.706,-1.690,-2.346,-5.328,-6.6e+00,-3.9500,-1.336,-1.7645
 1.0021,-6.314, 1.137, 2.609, 2.0645,-0.21891,-0.403, 2.331, 2.8823, 0.2520, 5.198, 4.953, 3.3550,  3.5922, 1.874, 2.620,-0.018, 0.6362, 1.189, 1.903, 4.176, 3.817, 1.417, -0.141,-1.368,-1.732,-1.172, 1.7974, 0.317, 4.160, 4.07, 1.127,-0.4487, 0.9528, 0.702, 0.338,-0.1283, 2.844, 0.431, 1.627,-0.49512,-2.508,-4.3662, 1.143, -5.02, 0.379,-0.400,-0.834, 0.803,-2.32048,-0.433, 1.521,-0.483, 2.212,-0.935, 1.539, 4.0759, 2.034, 1.3388, 0.7635, 1.3689, -0.143, 1.029, 2.9675,-0.572,-1.4192,-2.293, 1.1425, 3.338, 1.5615,-1.3449, 0.1937,-2.650,-3.514,-1.585,-1.139,-2.110, 2.465, 3.088,-0.366,-0.167, 0.152,-0.38077,-1.0834,-2.6889,-1.506, 1.0652, 0.465,-1.351,-1.980,-2.252,-7.468,-1.0e+01,-3.7709,-0.458,-1.9364
 1.3955,-2.859, 0.938, 2.205, 1.9933, 0.62500, 0.102, 1.920, 1.8522, 0.7791, 3.785, 4.184, 3.7628,  3.1924, 1.925, 3.807, 0.084, 0.6830, 0.915, 1.750, 4.539, 4.034, 2.212,  1.508, 0.011,-0.811, 0.097, 0.7276, 0.011, 3.713, 3.87, 1.425, 1.0872, 0.9846, 0.181, 1.506, 0.1922, 2.305, 0.882, 1.659, 0.67339,-0.830,-1.6429,-0.422, -3.11, 0.561, 1.875,-0.125, 1.040,-0.56027, 0.122, 1.223, 0.248, 2.008,-0.142, 0.374, 2.5614, 0.756, 2.3923, 0.7017, 1.7083,  1.626, 0.575, 2.1746,-0.060, 0.1456,-0.342, 1.9631, 3.426, 2.1392,-0.4959, 1.2746,-0.468,-1.308, 0.300, 0.388,-0.237, 2.262, 2.947, 0.893, 0.247,-0.211,-0.81629, 0.2720,-1.3517,-1.020, 0.5177,-0.281, 0.377,-0.612,-0.318,-2.837,-6.7e+00,-0.4183, 0.571,-1.3243
 1.6948, 2.176, 0.629, 1.318, 1.3402, 1.40264, 0.579, 1.355, 0.6145, 1.5268, 1.554, 2.548, 3.2775,  1.5794, 1.580, 4.096, 0.292, 0.7334, 0.491, 1.489, 3.736, 3.363, 2.364,  2.682, 1.125, 0.616, 1.363,-0.3697,-0.215, 2.347, 2.66, 1.432, 2.7687, 1.2521, 0.474, 2.429,-0.1366, 1.456, 0.911, 1.023, 1.83996, 0.827, 1.7143, 0.023,  1.13, 1.075, 3.796, 0.705, 1.342, 2.44987, 0.702, 0.964, 0.896, 1.521, 0.720,-0.397, 0.8644,-0.655, 2.8223, 0.3669, 2.0933,  2.763, 0.103, 1.0953, 0.537, 1.5755, 1.448, 2.2547, 3.032, 2.3182, 0.2113, 2.0069, 1.920, 1.443, 2.486, 1.664, 1.457, 1.523, 2.249, 1.819, 1.242, 0.047,-0.16611, 1.7375,-0.0027,-0.618,-0.2018,-1.128, 2.445, 1.301, 1.908, 3.609, 9.1e-01, 3.0535, 1.770,-0.6328
 0.5979, 1.684,-0.092, 0.026,-0.2623, 1.13826, 0.930, 0.552, 0.1511, 1.3990,-0.126, 0.322, 1.1783, -0.9759, 0.012, 0.764, 1.031, 1.2531, 0.186, 0.712, 1.678, 1.672, 1.295,  2.723,-0.737, 0.844, 0.032,-0.6773,-0.124, 0.761, 1.46, 0.978, 1.0568, 1.0540, 1.597, 1.869,-0.7053, 0.646, 0.856, 0.848, 0.77897, 0.659, 1.6913,-0.085,  1.22, 1.088, 3.856, 0.576, 0.529, 2.31578, 0.337, 0.276, 0.031, 0.619, 0.829,-0.424, 0.8700,-0.449, 0.7474,-0.5025, 0.9338,  0.140, 0.045, 0.4300, 0.903, 1.7935, 0.891, 1.0923, 1.305, 1.6468, 0.0023, 2.8274, 0.519, 1.928, 1.092, 1.227, 0.973, 0.942, 1.522, 1.544, 0.466, 0.891, 1.06732, 1.7200,-0.9682,-0.557,-0.1161,-0.886, 1.837, 1.483, 1.366, 3.114, 3.4e+00, 2.0039, 2.546,-0.3533
-0.8678,-0.840,-0.533,-0.972,-1.5472, 0.35567, 1.122,-0.651,-0.3414, 0.3601,-1.652,-1.694,-1.0951, -2.9906,-1.459,-2.980, 1.637, 1.7637, 0.359,-0.356,-0.395,-0.273,-0.028,  1.776,-2.653, 0.512,-1.518,-0.5651, 0.104,-0.567, 0.21, 0.202,-1.5360,-0.2014, 1.619, 0.392,-1.4769,-0.012, 0.745, 0.426,-0.77188, 0.123, 0.3355,-0.926, -0.35, 0.922, 2.608, 0.023,-0.550, 0.76373,-0.222,-0.463,-1.124,-0.315, 0.623,-0.862, 1.0505, 0.229,-2.2177,-1.8958,-0.7789, -3.524,-0.442,-0.6594, 1.083, 1.7412,-0.317,-0.4331,-0.965, 0.4863,-0.6446, 2.6241,-1.735, 1.050,-0.926,-0.046,-0.265, 0.477, 0.545, 0.643,-1.182, 1.045, 1.04445, 0.8962,-2.3820,-1.179,-0.1806,-0.762, 0.259, 0.744, 0.313,-0.960, 1.3e+00,-0.7078, 2.033,-0.3799
-1.8348,-0.273,-0.414,-1.270,-1.9241,-0.38464, 1.055,-1.197,-1.5503,-0.6755,-2.858,-2.703,-2.0051, -2.7303,-1.396,-3.436, 1.114, 1.5058, 0.734,-1.524,-1.978,-2.214,-0.193,  0.102,-2.960, 1.210,-0.772,-0.2330,-0.013,-1.868,-1.77,-0.569,-1.6792,-1.9353, 0.487,-0.807,-1.6724,-0.118, 0.908, 0.175,-1.49690, 0.649,-0.0732, 0.509,  1.72, 1.246, 0.500,-0.200,-0.857, 0.67983,-0.335,-0.568,-1.065,-0.292, 0.563,-1.476,-0.1420, 0.190,-4.4971,-3.6288,-0.8300, -5.244,-1.454,-2.1057, 0.877, 1.9587,-0.877,-0.8408,-2.835,-0.8793,-0.5289, 0.3599,-2.268, 0.300,-0.864,-1.671,-1.649,-1.015,-1.161,-0.478,-1.017,-0.105,-0.30618,-0.0798,-2.7538,-2.305,-0.6558,-1.079,-0.257, 0.228, 1.953,-3.157,-1.2e+00,-1.6483,-0.297,-0.8846
-2.2811, 1.364,-0.166,-1.088,-1.8654,-0.65425, 0.795,-0.612,-1.9395,-1.3028,-2.627,-2.367,-1.0602, -1.4734,-0.471,-1.341, 0.196, 0.9905, 1.264,-1.741,-2.632,-3.186, 1.034, -0.911,-2.620, 2.327, 0.079, 0.3592,-0.206,-2.723,-3.07,-0.723,-0.6417,-2.3217, 0.147,-1.070,-0.8480, 0.896, 1.868, 1.153,-1.62871, 1.386, 0.4518, 2.811,  4.91, 2.321,-1.147, 0.506,-0.768, 1.08764,-0.348,-0.223,-0.306, 0.378, 0.623,-1.071,-1.2249, 0.072,-5.3255,-4.2665, 0.5964, -5.481,-1.667,-2.1643, 0.441, 1.9756,-0.613,-0.2487,-3.500,-1.4560, 0.6405,-1.5144,-2.305, 0.131,-0.601,-2.904,-2.633,-2.378,-2.227,-1.175, 0.193,-0.925,-0.98865,-0.7933,-2.4526,-2.243,-0.1016,-0.259,-0.290, 0.055, 4.493,-2.985,-2.2e+00,-0.7875,-2.028,-1.0386
-2.0693, 1.623, 0.217,-0.229,-1.2689,-0.28099, 0.625, 0.855, 0.4017,-0.7688,-0.595,-0.074, 2.5539, -0.5844, 0.639, 2.094, 0.029, 1.0761, 2.104, 0.830,-0.597,-1.177, 3.863,  0.281,-1.538, 2.601,-0.607, 0.8515,-0.317,-1.024,-0.88, 0.525, 0.2173, 0.1079, 1.793, 0.585, 0.9427, 3.119, 3.968, 3.699,-0.91487, 1.958, 2.5877, 2.936,  6.28, 4.547,-0.334, 2.710,-0.682, 1.06736,-0.387, 0.328, 0.190, 0.575, 0.832, 0.975,-0.4799, 0.833,-3.3737,-1.9265, 2.4363, -4.334, 0.212, 0.3009, 0.465, 1.8286, 1.241, 1.0980,-1.657, 0.3252, 2.9900,-0.4251,-2.393, 0.730,-0.979,-2.641,-2.168,-0.804,-0.306,-0.265, 0.621, 0.050, 0.15981, 0.1894,-1.2306, 0.116, 2.1827, 2.830,-0.695, 0.653, 6.038,-0.210,-6.9e-01, 2.3071,-0.868, 0.2957
