ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-2.1e+00,-0.592,-3.1365,-3.153,-3.6308,-2.608,-1.726,-0.9043,-5.140,-5.032, -2.357,-1.8132,-4.3413,-3.4785, 0.7027,-0.045,-1.5819,-3.013,-2.5409,-3.01571,-4.14561,-2.997,-0.711,-4.520, 2.0455,-0.718, 0.4993,-0.346,-0.281,-2.9276, 0.52,-2.908, 0.319,-2.0742, 0.666,-1.7869,-2.729,-0.9639,-2.113,-2.028,-3.570,-1.610,-1.382,-5.269,-2.71, 0.6928,-1.07114,-6.6e-01,-1.4487,-0.694,-3.46136,-3.0877, -3.437,-6.099,-2.44579,-1.855,-2.63063,-3.423, 0.487,-2.775,-2.2224,-1.4922,-0.0560, 0.1762,-1.673,-0.0796,-3.515,-4.670,-3.191,-0.618, 1.426,-3.8849, 1.751,-2.989, 1.0357,-0.263,-1.031,-1.422, 0.100,-0.53308,-0.3857,-2.2484,-0.966,-1.289, -5.019, 2.893,-0.3579,-0.347, 3.6673,-0.176, 0.0739, -5.786,-2.852,-0.939,-2.477, 1.8827
 1.7e-01,-2.146, 0.0073,-0.106,-1.2007,-2.396,-1.653,-1.7786,-0.093, 0.555,  4.918, 1.1947,-0.7133,-0.4966, 0.8757, 0.067,-1.2362,-1.516,-3.6914,-0.39462,-1.29244, 0.353,-1.010,-0.782, 4.1417,-1.871,-0.3913, 0.507, 0.082,-0.0089, 1.72,-1.819,-0.175,-1.7500, 1.326,-0.5504,-0.920,-0.1656,-0.191,-1.591,-0.386,-1.981,-1.725,-0.104,-1.88, 1.4122, 0.79662,-8.7e-01,-2.3019,-2.209,-3.02702,-3.5872, -3.516,-5.172,-1.69085,-1.611,-0.29379, 0.021,-1.633,-3.279,-0.8861,-3.6661,-0.9475,-2.9857,-1.358,-2.5863,-4.792,-3.754,-1.800,-0.965,-3.060,-1.2828, 1.473,-3.879, 1.2392,-2.197,-1.532,-0.743, 0.798,-1.59145,-1.6972, 0.3125,-2.022,-0.800, -2.359,-2.016,-2.5011,-2.775,-2.9297,-0.056, 1.5583, -2.341,-0.017, 0.331,-0.916,-1.5418
 1.3e-02,-0.628, 0.3438, 0.935,-0.5189,-1.522,-0.547,-0.6005, 0.839, 0.688,  4.087, 0.0898,-0.9390,-1.3447, 1.1622, 1.768,-0.6958,-1.304,-2.9193,-0.43550,-2.37666,-0.132,-1.361,-0.364, 2.7388,-0.910, 0.2337, 0.216, 0.122,-0.5563, 0.52,-1.808, 1.055,-0.1166, 2.316,-0.4523,-0.491, 0.5160, 0.788,-1.083, 0.345,-0.791,-1.230, 0.534,-1.18, 1.5329, 2.06762,-1.5e-01,-2.3427,-1.583,-3.09302,-3.4446, -1.897,-5.031,-0.73325,-0.278,-0.57414,-0.009,-2.798,-3.560,-1.0033,-3.9391,-1.5016,-2.5804,-0.628,-2.1005,-4.149,-4.516,-2.881,-2.442,-3.314, 0.2383, 1.127,-1.800, 2.2368,-1.774,-0.802,-1.566,-0.847,-0.98470,-2.2549, 0.9681,-0.266,-0.564, -0.696,-0.919,-1.6126,-1.257,-2.9740, 0.326, 1.7675,  1.057, 0.602, 0.766, 1.249,-0.7866
-2.4e-05, 0.211, 0.4627, 1.317, 0.2447,-1.312, 0.178,-0.3743, 0.110,-0.050,  3.482, 0.0364,-0.7755,-1.6323, 0.8832, 2.872,-0.4868,-0.696,-0.8153, 0.62336,-1.12219, 0.154,-0.792,-0.560, 2.1073, 0.545, 0.0289,-0.404,-0.229,-0.8351,-0.45,-0.565, 1.762, 1.2544, 2.007,-0.6359, 0.890, 1.1503, 1.278,-1.630,-0.088,-1.582,-0.483, 0.720,-0.37, 1.4376, 2.24065,-4.7e-01,-1.7843,-0.292,-2.54270,-2.6751, -0.227,-4.036, 0.62163,-0.150,-0.27472,-0.277,-4.409,-2.708,-1.2926,-3.2117,-0.9962,-1.7636,-0.220,-1.1094,-3.083,-3.885,-3.206,-3.359,-2.909,-0.0052, 0.376, 0.445, 1.7757,-1.816,-0.406,-2.147,-2.491, 0.31526,-1.6345, 1.0440, 0.689,-0.652,  1.910, 0.179,-2.0835,-0.498,-1.8688,-0.076, 1.3658,  2.451, 1.815, 1.583,-0.062,-1.6006
 1.1e-01, 0.884, 0.7465, 1.668, 0.4490,-0.970, 0.955,-0.3965,-0.232,-0.418,  3.188, 0.0341,-0.6390,-1.9490, 0.5239, 3.029, 0.0492, 0.371, 1.0967, 1.36488, 0.35729, 0.976, 0.330,-0.126, 1.7087, 1.473,-0.2766,-0.476,-0.102,-0.4242,-0.52, 0.636, 1.879, 1.6161, 1.811, 0.0431, 1.817, 1.3845, 1.695,-1.221,-0.571,-1.639, 0.019, 0.864, 0.67, 1.6724, 2.23152,-3.9e-02,-1.0935, 0.489,-1.62803,-1.6413,  0.490,-2.497, 1.69730,-0.390,-0.46025,-0.537,-4.971,-1.664,-1.1917,-2.5266,-0.2846,-0.6141, 0.658,-0.0240,-1.522,-2.044,-2.559,-3.038,-1.711,-0.1570,-0.108, 1.720, 0.2621,-1.101, 0.088,-1.759,-2.681, 1.53985,-1.1883, 1.2509, 1.463,-0.275,  3.229, 0.754,-2.2420, 0.120,-0.9382, 0.202, 0.7228,  2.645, 2.463, 2.150,-1.124,-1.6333
 1.1e-01, 1.685, 0.9860, 1.701,-0.5100,-0.292, 1.557,-0.0016, 0.265,-0.494,  2.182,-0.2241,-1.1308,-2.0212, 0.6941, 2.472, 0.4237, 1.047, 1.8345, 1.03437, 0.50140, 1.388, 0.872, 0.120, 1.3725, 1.310,-0.1185,-0.171, 1.122,-0.3092,-0.80, 0.245, 1.359, 2.3335, 1.267, 0.4131, 1.575, 1.8767, 0.877,-0.056,-0.260,-0.336,-0.259, 0.247, 1.79, 1.4695, 0.44914, 8.8e-01,-0.6057, 1.031,-0.68366,-0.3452, -0.207,-0.689, 1.46168,-0.652,-1.78977,-0.310,-3.705,-1.840,-1.9382,-1.4123,-0.1040,-0.0599, 1.572, 0.8149,-0.314, 0.899,-1.395,-2.152,-1.251,-1.3666, 0.096, 0.599,-0.8494, 0.118, 0.646,-1.017,-2.054, 1.19849,-1.2667, 2.1225, 1.486,-0.650,  3.681, 0.853,-1.4579,-0.909,-0.1911, 0.799,-1.2280,  1.429, 1.976, 0.427,-2.103,-1.1278
 2.2e-01, 2.078, 1.1633, 1.519,-1.2421, 0.408, 1.950, 0.7401, 1.075,-0.290,  1.459,-0.6790,-0.9839,-1.5198, 0.9372, 1.580, 1.1387, 2.027, 2.4253, 0.84758, 0.29274, 1.090, 0.934, 0.032, 1.2443, 1.342, 0.6220, 0.293, 2.446,-0.1214,-0.86,-0.069, 0.513, 2.5582, 0.164,-0.0282, 1.006, 2.1222,-0.487, 0.554, 0.152, 0.905, 0.016, 0.401, 2.99, 1.3998,-1.07875, 1.1e+00, 0.1086, 1.327,-0.00027, 0.6971, -0.460, 0.873, 1.17924,-0.465,-2.25199, 0.206,-2.021,-1.908,-2.2415,-0.1650,-0.2517, 0.6084, 2.100, 1.7560, 0.619, 2.810,-0.648,-1.286,-1.114,-2.0830, 0.730, 0.034,-1.1481, 0.950, 1.402, 0.065,-1.093, 0.58859,-1.0537, 2.4777, 0.588,-1.086,  4.128, 0.962,-0.5110,-2.373, 0.1968, 1.134,-2.0478,  1.004, 1.561,-0.544,-2.630,-0.7510
 3.7e-01, 1.147, 1.4068, 1.324,-0.6717, 0.169, 1.886, 2.0080, 2.665, 0.745,  2.752,-1.0632, 0.3814, 0.0727, 0.7953, 0.494, 2.2794, 3.210, 2.3577, 1.14882, 0.46126, 1.037, 1.169, 0.210, 1.9816, 1.264, 1.6892, 0.874, 2.667, 0.9072, 0.54, 1.070,-0.365, 1.7855, 0.328,-0.3214, 0.823, 1.5671,-1.360, 0.481,-1.057, 1.643, 1.405, 2.172, 3.10, 2.5479, 0.00714, 9.6e-01, 0.3980, 0.896, 0.15227, 0.3767,  0.029, 0.657, 1.12632, 1.122,-0.81671, 0.579,-0.270,-0.399,-0.2460, 0.4337,-0.2419, 1.9890, 1.877, 2.0630, 1.366, 1.753,-0.402,-0.353, 0.095,-0.5756, 1.396, 0.816,-1.0826, 0.940, 1.864, 1.575, 0.422, 1.39793,-0.4178, 2.0016, 0.033,-0.538,  4.141, 1.276, 0.2937,-1.771, 0.0816, 2.045, 0.2811,  3.395, 1.375, 1.873,-0.842, 0.4306
 3.4e-01, 0.382, 1.4121, 1.134,-0.0400,-0.061, 1.719, 2.7432, 3.903, 1.518,  3.635,-1.0838, 1.7004, 1.3070, 0.6029, 0.254, 2.8179, 3.525, 2.5959, 1.51417, 0.60090, 1.369, 1.687, 0.331, 2.0238, 0.802, 1.7745, 0.842, 2.096, 1.5154, 1.54, 2.176,-0.942, 1.4501, 0.753,-0.2300, 1.043, 1.0046,-1.859, 0.297,-2.280, 2.136, 2.153, 3.089, 2.24, 3.3120, 1.33938, 1.2e+00, 0.2297, 0.697, 0.30329,-0.0908,  0.320, 0.043, 1.11497, 2.154, 0.33169, 0.694, 0.249, 1.143, 1.6325, 0.3688,-0.0138, 2.9330, 1.645, 1.9491, 2.539, 0.946,-0.082, 0.259, 1.379, 0.8395, 1.234, 1.157,-0.8591, 0.890, 1.843, 2.348, 1.235, 2.72393, 0.0090, 1.6931,-0.028,-0.102,  3.112, 1.383, 0.4617,-0.290, 0.1790, 2.928, 1.8106,  5.293, 1.787, 3.949, 0.807, 1.7425
-3.6e-01, 0.829, 0.9378, 0.860,-0.6780, 0.541, 1.230, 1.7136, 3.186, 0.925,  2.869,-0.6829, 2.0309, 1.0686, 0.3683, 0.978, 2.2849, 2.718, 4.0252, 1.70493, 0.26847, 1.185, 1.682,-0.612, 0.2886, 0.109, 0.5824,-0.053, 1.261, 0.0692, 0.16, 1.888,-1.546, 2.5235,-0.333,-0.6143, 1.096, 0.4336,-2.192,-0.111,-0.906, 2.392, 1.396, 1.531, 2.06, 2.2306, 1.16085, 1.1e+00,-0.0187, 1.190, 0.30357, 0.0960, -0.310, 0.319, 1.00709, 0.874,-0.44305, 0.850,-1.814, 1.123, 1.2678,-0.3994,-0.3627, 2.8725, 1.532, 1.7562, 3.195, 1.867, 0.240,-0.130, 1.262,-0.0378,-0.571, 0.569,-0.2870, 1.090, 1.524, 0.937, 0.269, 3.16182,-0.0311, 2.0213,-1.063,-0.519,  1.780, 1.070,-0.4374,-0.408, 0.7419, 2.928, 0.5921,  4.306, 3.959, 4.250, 0.053, 1.6354
