ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 1.228, 5.0990, 0.2651, 0.315, 0.514, 2.4312, 1.2391, 4.3599, 3.301,-0.719, 1.205, 0.8727,-0.4978,-0.518, 2.442, 0.132, 2.0648, 3.199, 2.71284,-0.692,-0.9857,-0.6873, 0.8972, 1.664,-3.181, 2.206, 0.818,-1.018,-1.369,-0.23171,-0.4990, 0.8471, 2.685, 1.425,-1.92077, 1.4445,-0.569, 0.2748, 0.884, 1.592, 2.45301, 4.649, 0.113, 5.569, 2.869, 0.3449, 1.264, 3.1408,-0.384, 4.15531, 0.7555,-1.8324, 3.231, 0.881, 1.181, 4.2662,-2.1355,-2.5745, 0.189, 0.4483, 0.26495, 0.2834,-0.286, 2.3410, 0.485, 7.9e-01, 1.4853, 0.8007,-0.385,-0.658, 1.143, 0.2495,-5.533, 3.822, 0.5877,-1.031,-0.6685,-1.0207,-0.021,-1.506, 2.65546, 1.4670,-1.2349, 1.833, 1.5744, 0.012, 1.27927,-1.860, 3.206, 2.3712, 1.236, 3.840,-0.4313, 0.2229, 1.0324, 3.2826
 1.158,-0.2961, 0.9656, 1.320,-1.964,-1.6056,-0.7548, 0.2725, 2.892,-0.308, 3.250,-0.4442, 0.9472, 0.073,-0.447,-1.093,-0.3435, 0.091,-2.09511, 0.094,-0.3174, 1.2711, 0.3657, 0.367, 4.289,-1.057,-2.075, 2.234, 0.899, 1.63176, 1.3990,-0.3607,-1.152,-3.532,-3.35361, 0.2496,-0.844,-1.3609,-1.071,-0.850,-1.28858,-0.817,-0.427, 2.876, 1.482, 1.5297,-0.441,-0.6288, 0.929, 1.21972, 0.5206, 1.8089,-3.162,-0.788,-0.423, 0.8458, 0.5400,-0.6292, 0.149,-1.4662, 0.21292,-0.0483,-0.203, 0.0078,-0.373,-1.1e-01,-1.0475,-0.4964, 0.873, 0.619, 0.220, 0.1089, 4.756,-2.478,-0.5494, 0.464, 0.3463, 1.2240, 0.949,-0.999, 0.72136,-2.6990,-1.5832, 0.389,-0.3131,-0.535,-0.65798,-0.194, 1.152,-0.9971,-0.995, 1.012,-1.5757,-0.9739,-0.9161,-1.7974
 1.012,-0.5381, 0.4913, 1.098,-2.830,-2.7854,-0.5121, 0.6307, 3.267,-0.665, 2.506,-1.6206,-0.3162, 0.547,-0.688,-0.042,-0.1644, 0.480,-1.15369,-0.587,-2.1000, 1.4240, 1.2127, 0.300, 3.230,-1.282,-2.462, 2.862, 2.451, 1.91491, 1.7073, 1.1212,-1.932,-4.108,-3.83882, 0.8782,-0.382,-1.2784,-1.111,-1.407,-0.91819,-0.806,-0.387, 2.157, 1.293, 2.2636, 0.507,-0.1818, 0.875, 0.92050,-0.1425, 1.1011,-2.599,-0.080,-0.426,-0.2759, 1.4889,-0.0716, 0.381,-1.4304,-0.20540, 0.1408,-0.214, 0.7030,-0.276, 4.4e-01, 0.4939,-0.0011,-0.227, 0.774, 1.018, 0.8144, 3.737,-1.874,-1.1623, 1.094, 1.3011, 2.1086, 1.229, 0.745, 1.22388,-2.0128, 0.5739, 1.478,-0.5240,-0.402, 0.15011, 0.654, 1.642,-0.2870,-0.207, 1.112,-0.7074,-0.5488, 1.4498,-1.6164
 0.687,-1.6667, 0.6941, 0.639,-1.855,-2.3485,-0.5265,-0.0288, 2.028,-1.329, 0.714,-0.8821, 0.4469, 0.675,-0.865, 1.162,-0.7951, 0.106, 0.10376, 0.236,-1.4574, 1.1788, 0.6282,-1.267, 0.732,-1.002,-1.021, 1.497, 0.545, 0.13827, 0.9987, 1.6385,-1.450,-2.212,-2.11718,-0.5804,-0.245,-0.6163,-1.281,-1.332,-1.61910,-1.428,-0.703,-0.290, 0.251, 1.9790,-0.940, 0.2814, 0.373,-0.06033,-0.4445, 1.0532,-1.110, 1.037,-0.431,-1.6275, 1.9654, 0.3103,-0.504,-1.5675, 0.02487, 0.3381,-0.240,-0.3628, 0.094, 1.9e-01, 0.0316, 0.8574, 0.207, 0.677, 0.456,-0.5934, 2.891,-1.685,-0.7111, 0.207, 0.2984, 0.3962, 0.380, 1.642, 0.57256, 0.3219, 2.0180, 0.403,-0.5027,-0.518, 0.28813, 0.193, 1.351, 0.1266, 0.982,-1.758,-0.3885,-0.6702, 0.6881,-1.0544
 0.509,-1.7704, 0.6997, 0.525,-0.116,-1.3560,-0.3373,-0.2885, 0.764,-1.087,-0.685, 0.8504, 1.8783, 0.606,-0.252, 1.754,-1.1701,-0.161, 0.86970, 0.508, 0.2046, 0.7201,-0.3790,-1.930,-0.810,-0.148, 0.208, 0.114,-1.411,-1.03846, 0.1815, 1.1367,-0.553,-0.191, 0.54637,-1.5692,-0.059, 0.2437,-0.587,-0.564,-1.47217,-1.999,-1.066,-1.130,-0.574, 2.5525,-1.857, 0.2831,-0.066,-0.41012,-0.4347, 1.0438,-0.131, 1.500,-0.119,-2.3969, 1.3846, 0.8562,-1.781,-1.6888, 0.46478, 0.4101,-0.294,-2.1472, 0.608,-3.5e-01,-0.9057, 0.9759, 0.398, 0.333,-0.348,-1.3582, 1.718,-0.829,-0.4796,-1.021,-0.8969,-1.1550,-0.362, 1.591,-0.09818, 2.0324, 1.4832,-0.459,-0.5401,-1.101, 0.42190,-0.652, 0.859, 0.5106, 1.466,-4.421,-0.6079,-0.2940,-0.3328,-0.9361
-0.039, 0.1294,-0.0208, 0.245, 0.523,-1.0151,-0.0272,-0.2215,-0.160,-0.095,-0.823, 1.5745, 1.9936, 0.684, 0.816, 2.074,-0.5892, 0.114, 0.40730,-0.592, 0.4006,-0.2022,-0.9060,-0.815,-0.944, 1.085,-0.635, 0.023,-0.564, 0.12699,-0.3050,-0.0556,-0.691, 2.244, 3.36243,-0.8159, 0.304, 1.1049, 0.691, 1.346,-0.35129,-1.763,-1.040, 1.498, 0.491, 4.0177,-1.356,-0.4117,-0.433, 1.39429,-0.0775, 1.0794,-0.495, 1.594, 0.389,-1.8541,-0.1065, 0.8872,-3.372,-1.6777, 0.63423, 0.1871,-0.284,-3.5185, 1.023,-3.5e-01,-0.9622, 0.3894,-0.267, 0.344,-0.605,-0.0539,-0.058, 0.613,-1.1010,-1.438,-0.8134,-0.2248, 0.212,-0.047,-0.64939, 1.6756,-0.1450, 0.389,-1.1343,-1.591, 0.41117,-1.412, 0.211, 1.5087, 0.167,-3.358,-0.7284,-0.9362,-0.4853,-1.0706
-0.393, 1.3572,-0.5194,-0.282, 0.717,-1.0572, 0.0048, 0.2880,-0.062, 0.210, 0.173, 1.7574, 1.4314, 0.888, 1.900, 2.163, 0.0318, 0.374,-0.21574,-1.306, 0.3104,-0.9057,-1.0392, 0.042,-0.824, 1.256,-1.341, 0.376, 0.493, 1.01197,-0.7923,-0.5893,-0.505, 3.721, 4.50900,-0.1470, 0.794, 0.9683, 1.082, 2.860,-0.06786,-1.216,-0.482, 3.791, 1.836, 4.4604,-0.899,-0.7320,-0.282, 2.67527, 0.4678, 1.4814,-0.519, 1.630, 0.460,-1.0825,-0.9613, 0.1300,-3.990,-1.4585, 0.73179,-0.0040,-0.285,-3.4751, 0.855,-1.6e-01,-0.5405,-0.0083,-0.380, 0.768,-0.580, 0.8479,-1.165, 0.789,-1.2798,-1.236,-0.5737, 0.8716, 0.649,-1.386,-0.71407, 0.2247,-0.6132, 0.906,-1.1561,-1.755, 0.16485,-1.689, 0.177, 1.7222,-1.079,-1.486,-1.1340,-2.2738,-0.8630,-0.6828
 0.234, 0.7403, 0.0302,-0.447, 1.435,-0.0189,-0.1050, 2.3984, 1.824, 0.238, 2.552, 2.5261, 1.0246, 0.418, 3.083, 1.500, 0.3130, 0.191, 0.21330,-0.585, 1.6130,-1.0019,-1.2046, 0.383,-0.203, 0.106,-0.772, 1.095, 0.145, 0.54643,-0.9756, 0.6475, 1.525, 2.327, 2.97695,-0.5180, 1.283,-1.0463, 0.104, 2.730,-0.85808,-1.090, 0.298, 4.043, 1.710, 3.5235,-0.865,-0.2657, 0.595, 1.29668, 0.9907, 1.7484, 0.129, 0.893, 0.083,-0.6207,-0.5330,-0.4043,-2.915,-1.2728, 0.49275,-0.0932,-0.313,-2.0289, 0.302,-5.5e-01,-0.1282,-0.2198, 0.412, 1.013,-0.332, 0.4242, 0.132,-1.087,-0.0221,-0.636,-1.0060, 0.6282, 0.234,-0.682, 0.21503,-1.5542,-1.1981,-0.163,-0.1955,-1.537, 0.28037,-0.941, 0.874,-0.0093,-0.710,-1.263,-2.2856,-2.2088,-1.0130, 0.0806
 0.843,-0.4248, 0.6943,-0.125, 1.855, 0.9630,-0.2264, 3.3915, 3.037, 0.416, 4.326, 2.7754, 1.1021,-0.099, 2.817, 0.606, 0.2438, 0.213, 0.64538, 0.042, 2.6222,-0.1519,-0.7629, 0.467, 1.179,-0.792,-0.299, 1.488,-0.324, 0.06438,-0.7033, 2.0594, 2.908, 1.105, 0.91644,-0.8714, 1.512,-2.5664,-1.029, 1.847,-1.21862,-1.345, 0.116, 3.598, 0.889, 2.7443,-0.570, 0.2033, 0.891,-0.52335, 0.8566, 1.3437, 0.177,-0.092,-0.170,-0.4017, 0.1967,-0.2958,-1.802,-1.6449,-0.08407,-0.1539,-0.335,-1.7774,-0.195,-8.8e-01, 0.0421,-0.4921, 0.434, 1.064, 0.069, 0.0089, 1.394,-2.188, 1.1217,-0.642,-1.5474,-0.2543,-0.187, 0.592, 0.70311,-2.4231,-2.4062,-0.872, 0.1686,-1.113, 0.02152, 0.383, 0.882,-1.2394,-0.112,-1.840,-2.7112,-1.8402,-0.8396, 0.4663
 0.566,-2.1012, 0.3616, 0.014, 0.854,-0.4578,-0.4542, 1.1876, 2.371, 0.126, 4.483, 1.2088, 1.4470, 0.235,-0.447,-0.370,-0.3118, 1.050, 0.05309,-0.805, 1.2784, 2.0667, 1.0438,-0.036, 2.750,-1.103,-0.502, 0.827,-0.084,-0.10428,-0.0403, 2.7032, 1.459, 0.515,-1.03662, 0.0197, 1.447,-1.7673,-1.597, 0.773,-0.65656,-1.903,-1.179, 1.927, 0.062, 2.5629, 1.139, 0.6464, 0.041,-1.11581,-0.2941, 0.0313,-0.408,-0.468,-0.188,-0.9354, 0.3572, 0.1707,-1.605,-2.6636,-0.55700, 0.0601,-0.431,-3.3722,-0.612,-4.1e-01,-0.2200,-0.3623,-0.668, 1.280, 0.551, 0.0508, 0.688,-0.976, 1.1510,-1.872,-1.5333,-1.0703,-0.167, 1.823, 0.00034,-2.9838,-1.9341, 0.094, 0.2055,-1.001,-1.15911, 1.815,-0.271,-0.3242, 0.078,-3.425,-1.6648,-2.5624, 0.2845, 0.3713
