ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 0.736,-0.621, 2.4548, 1.725, 3.954, 2.012, 2.22306, 2.2848,-0.27308, 3.187,  3.4307, 2.889,-4.273, 7.1212, 2.35656,-4.4397, 2.86673, 0.7400,-4.2793, 1.799, 9.2e+00, 2.0923,-0.6273,-1.362, 0.4523, 1.923, 0.9956, 1.1166,-1.4107, 1.644, 2.3075,-0.3249,  3.115, 0.795,-2.2430,-4.865, 3.497,-0.1908,-2.2023,-1.917,-1.8172, 3.62, 0.335,-0.2211, 11.531, 0.3078,-1.42646, 0.5151, 0.0976, 0.774, 1.0218,-0.524, 1.366,-1.8400, 1.0435, 1.3138, -2.232,-1.714,  3.948,-1.716,-3.1121, 0.8058,-0.4763,-4.772, 1.805, 0.24591,-5.540,-3.30451, 0.453, 0.0784,-2.6909,-0.313, 2.086,-2.3464, 1.391,-0.767,-1.4383,-1.608, 0.301, 4.70,  1.433, 0.8233,-4.75191,-6.550, 0.018,-1.5574,-1.811,-3.510,-3.419, 0.930, 2.769, 0.392, 2.04, 5.7245,-0.100,-1.1205
-0.571,-0.386, 0.5493, 1.110, 1.010,-1.014,-0.37309,-0.7322,-0.36536,-3.760, -0.7815, 0.615, 2.112,-0.2336, 0.02207,-0.2547,-1.12704,-0.0395, 2.2155, 1.323, 1.4e+00, 0.0346,-0.3183, 0.779,-2.5462, 2.004, 0.8146, 0.2187,-0.7419, 2.469,-0.2931, 2.7157, -2.372, 0.500, 0.4181, 0.363, 1.604, 0.0293,-0.5375,-0.225, 0.8004,-1.50,-1.105,-2.4220, -2.778,-1.7026, 0.90115, 1.6615,-0.0924, 0.116, 0.4955,-0.074, 2.487, 1.7544,-0.7040, 0.8867,  1.033,-0.220,  2.052, 1.614, 1.5602, 0.0880, 1.0442, 0.458,-1.062,-1.08626, 2.167, 1.33616, 0.609,-0.4651, 1.0212, 1.085,-0.078, 1.3677,-0.877,-0.582,-0.4089, 3.019,-1.084,-1.76, -1.877,-0.5023, 0.45860, 0.718, 0.466, 0.5150,-0.348, 2.530, 3.320, 0.826,-2.229,-0.932,-0.76,-0.5497, 3.471, 2.2549
-1.507, 0.653,-0.3448, 0.037, 0.706,-0.831,-1.67385,-0.0418,-0.46716, 0.898,  0.6384, 0.907, 2.103,-0.8500,-0.17319, 0.9956,-2.10242,-1.9828, 1.3337, 1.049, 2.4e+00, 0.0636,-0.3961, 1.547,-2.2804,-0.555,-0.1290,-0.3337,-1.4490, 1.730, 0.9633, 0.0349, -2.095,-0.293, 0.4612, 0.693, 1.667, 0.4125,-0.0769, 0.670, 2.0348, 1.12,-0.139, 1.3435,  5.900,-1.7400, 1.49869, 1.0564,-0.8614, 2.161,-0.0902,-1.034, 1.752, 0.6187,-1.6031, 0.9958,  1.894, 0.041,  2.900, 1.909, 1.2341,-0.3794, 2.0289, 0.730,-1.617,-1.32296, 1.362, 2.16974, 1.817,-0.2772, 0.6037, 1.664,-0.692,-1.0370,-1.220,-0.202,-0.6417, 2.424, 0.377,-1.94, -0.527, 0.2250,-0.00092, 1.011, 0.737, 1.2372, 0.988, 2.560, 4.501, 1.465,-1.018, 3.377, 3.86, 5.0016, 2.260, 2.2711
-2.105, 0.933,-0.7602,-0.129,-0.553,-1.340,-1.87801, 0.4731, 0.00250, 2.438,  1.4463,-0.647, 1.510,-0.7433,-0.12191, 2.2755,-2.10868,-1.9045, 0.2073, 0.761, 8.3e-01, 0.6249,-0.6879, 2.009,-3.0547,-2.261, 0.8264,-1.1772,-0.3231, 2.291, 2.6991,-0.6682, -2.282, 0.121, 1.6837, 1.342, 0.471, 1.3483, 1.2312, 1.032, 3.6365, 1.88, 0.894, 3.3362,  5.238,-1.4967, 2.89440,-0.4136,-0.8155, 1.967, 0.5627, 0.878, 0.953,-0.4751,-1.5824, 2.2608,  1.849, 1.196,  3.751, 3.441, 1.0134, 0.8403, 1.3701, 1.835,-1.475,-0.51040, 0.970, 2.80333, 3.812, 0.3654, 0.6564, 2.233,-1.970,-1.0253, 0.323, 0.780, 0.5531, 3.354, 2.711,-0.25, -0.087, 1.9580, 1.12669, 1.360, 1.436, 2.5793, 2.984, 2.664, 1.650, 0.207,-1.568, 3.084, 4.09, 5.1215, 4.892, 0.8209
-1.888, 0.720,-0.5923, 0.029,-2.030,-2.004,-1.24016, 0.7336, 0.88198, 2.521,  1.6547,-2.380, 0.583,-1.0739,-0.73766, 2.2809,-1.26662,-0.4190,-0.3223, 0.118,-2.9e-01, 1.1775,-1.1977, 1.921,-3.0594,-2.649, 1.4229,-0.7150, 1.5439, 3.977, 4.5074,-0.5565, -2.397, 0.060, 2.3053, 1.457,-1.422, 1.1921, 1.7388, 0.916, 4.4318, 1.66, 1.569, 3.6437,  1.263,-1.2839, 3.01869,-1.3787,-0.3930, 1.319, 1.1632, 2.101, 0.599,-0.9396,-0.8571, 2.7468,  1.320, 1.621,  3.630, 4.064, 0.4624, 1.5575, 0.2658, 2.106,-0.511, 1.26993, 1.241, 2.94808, 4.719, 1.0044, 0.7278, 2.435,-2.479, 0.7789, 1.122, 2.098, 2.3450, 4.551, 4.523, 1.25, -0.230, 2.2930, 2.35137, 1.375, 1.488, 2.5443, 3.087, 2.599, 0.143,-0.979,-2.077, 1.662, 2.73, 2.1310, 6.059,-0.0793
-1.119, 1.184,-0.6949,-0.430,-3.422,-2.635,-0.39897, 0.2263, 0.84278, 1.242,  0.8318,-3.984,-1.376,-1.9620,-2.03053,-0.0517,-0.23923, 0.7387,-0.4410,-1.745,-4.2e-02, 0.8344,-2.0309, 1.735,-1.3567,-1.315,-0.1068, 0.8447, 1.4623, 4.750, 5.3680, 0.2193, -2.371,-1.837, 1.2939, 1.071,-3.439,-0.8033, 0.4644, 0.257, 3.9952, 2.14, 2.388, 1.1289, -0.025,-0.8305, 2.46060,-0.7825,-0.3953, 1.545, 0.0603, 0.271, 0.246,-1.1391,-0.4282, 1.2535,  0.617, 0.201,  0.961, 1.694,-0.4081, 0.1270,-0.5654, 0.748, 0.681, 2.74246, 1.534, 1.95080, 3.057, 1.2984, 0.0527, 1.953,-0.951, 2.8321,-0.265, 2.495, 2.6118, 3.786, 3.756, 2.47, -0.330,-0.5249, 1.45677, 1.177, 0.348, 0.4713, 0.289, 0.940, 2.540,-0.028, 0.032, 1.938, 1.80,-0.1240, 3.857, 0.9921
-0.942, 0.686,-0.7297,-0.981,-4.413,-2.919,-0.00805,-1.2331,-0.64490,-0.799, -1.0533,-4.679,-2.739,-2.3338,-2.27460,-1.8823, 0.28416, 0.8710,-1.1947,-2.954, 4.5e-01, 0.4279,-1.9862, 0.870, 0.1070,-0.208,-1.5948, 1.1909,-0.2890, 3.757, 4.3301, 1.1565, -3.017,-3.388,-0.2582, 0.195,-4.084,-1.8468,-1.0065,-0.988, 2.1029, 1.66, 1.835,-2.9914, -1.667,-1.2653, 2.52747, 0.6339,-0.8286, 1.093,-1.0937,-1.213,-0.664,-1.7355,-0.1821,-0.6620, -0.200,-1.161, -1.148,-0.149,-0.8519,-1.2227,-0.8165,-0.770, 1.511, 2.66104, 0.869, 0.29009, 0.954, 0.9464,-1.2032, 0.744, 0.591, 2.7500,-1.569, 1.761, 1.4541, 2.077, 1.720, 2.83, -1.187,-2.8737,-0.09677,-0.073,-1.080,-1.1107,-2.266,-1.395, 3.099, 0.642, 1.531, 2.131, 1.08,-0.2971, 1.886, 2.1644
-1.175,-1.644, 0.3689,-0.831,-3.900,-2.416, 0.13218,-3.5279,-2.48075,-3.148, -3.5157,-3.404,-1.415,-1.5518,-0.60601,-1.1136, 0.71717, 0.9103,-2.5609,-2.263, 8.7e-01, 1.1231, 0.0313,-1.629, 0.1663,-0.408,-1.7400, 0.2155,-1.8144, 2.113, 1.5633, 1.5905, -3.489,-2.542,-1.7588,-0.838,-2.522,-0.9323,-1.3601,-1.446,-1.4991,-0.94,-1.145,-6.1355, -4.937,-2.2296, 1.88161, 2.3355,-1.3004,-1.149,-0.6999,-0.364,-1.186,-2.2929, 0.7262,-2.3729, -1.424,-0.433, -0.921, 0.653,-0.7177,-0.9464,-0.1047,-0.912, 2.112, 1.01786,-0.313,-1.11157,-0.018, 0.2551,-1.8803,-1.003, 0.807, 0.3731,-1.903, 0.239, 0.1277, 1.375, 1.046, 1.38, -2.875,-2.8388,-0.22274,-2.280,-1.742,-1.2359,-2.303,-1.770,-0.212,-0.245, 0.554,-0.164,-0.43, 0.1187, 0.875, 2.0708
-0.431,-2.626, 1.1523,-0.330,-1.655,-1.194, 0.58646,-3.9856,-2.24463,-2.605, -4.0601,-0.071, 0.538, 0.0218, 0.96074, 0.1848, 1.59546, 1.9885,-2.9945,-1.442, 1.7e+00, 2.1685, 2.3865,-4.052, 0.4111,-0.278,-1.5663,-0.3149,-1.9377, 0.904,-0.0596, 1.1185, -1.693,-0.212,-2.0786,-1.106,-1.067,-0.0033,-1.0047,-0.145,-3.4587,-1.74,-2.500,-4.1304, -3.404,-0.5911,-1.10019, 3.2124,-1.2070,-2.229,-0.0169, 0.541,-0.436,-1.3952, 1.8201,-2.6949, -2.060, 1.846,  0.161, 1.087,-0.2498, 0.1248, 1.0040, 0.344, 2.576, 0.32127,-0.761,-1.14962,-0.069, 0.7148,-0.6475,-1.911, 0.801,-1.0935,-2.094,-1.225,-0.8049, 0.883, 2.157,-0.28, -2.438,-1.2981, 0.01129,-2.135,-1.096,-0.8378,-1.416,-0.741,-2.460, 0.101, 0.225,-1.133,-1.34,-0.2891,-1.014, 0.8611
 1.095,-1.703, 0.4831,-0.204, 0.967,-0.130, 1.36736,-1.3106, 0.40034, 1.212, -1.4838, 4.395, 0.783, 1.3613, 1.12227, 0.1836, 2.73738, 3.8229,-2.2892,-1.428, 3.1e+00, 3.0569, 3.6682,-5.071, 1.8175, 1.296,-1.4767,-0.4541,-1.1611,-0.142, 0.6625,-0.2715,  1.937, 2.569,-1.2035,-1.194,-0.804, 0.3843,-0.5755, 1.832,-2.6871, 1.53, 0.399, 2.4433,  5.960, 3.1641,-5.61684, 2.6335,-0.4347,-0.754,-0.0129, 0.427, 0.551, 0.6997, 2.4228,-0.6548, -0.681, 4.026,  2.462, 0.139, 0.6720, 0.9791, 1.3352, 2.537, 2.964, 2.14244,-0.634, 0.19717, 0.193, 2.9394, 2.2636,-1.983, 0.779,-0.4798,-2.045,-2.776,-1.8398,-0.921, 3.936,-1.24,  0.948, 1.7505,-2.01069, 0.172, 0.486,-0.2849,-0.834,-1.198,-2.390, 2.584, 2.107, 1.841,-0.61, 0.3640,-2.682,-1.2671
 1.300,-1.600,-0.3471,-0.409, 1.497, 0.310, 1.43916, 0.8909, 1.71499, 3.512,  0.6147, 5.041, 0.261, 1.1616, 0.57726, 0.5372, 2.89477, 3.9978,-1.4971,-1.255, 3.6e+00, 3.6196, 3.8105,-3.643, 3.1463, 2.292,-1.1060,-0.4725,-0.3894,-0.634, 1.6161,-0.5393,  3.241, 3.566,-0.6900,-0.917,-0.535, 0.8751, 0.1481, 3.200,-2.0953, 3.57, 2.661, 4.8727,  9.717, 3.4231,-5.49952, 1.7333, 0.3261, 0.410,-0.0906, 0.273, 0.759, 1.6885, 2.4197, 0.8345,  0.826, 3.933,  4.387, 0.195, 1.4318, 0.8639, 0.8501, 3.618, 3.242, 4.11979,-0.190, 1.19973, 0.438, 4.7860, 3.7740,-1.373, 0.794, 0.5560,-1.252,-2.963,-1.7496,-2.061, 4.716, 0.18,  2.830, 3.4668,-4.06290, 1.183, 1.018, 0.0654,-0.231,-1.291,-1.741, 3.707, 3.235, 4.188, 0.68, 2.3586,-1.842,-2.0078
