ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 6.639,-16.289,-1.1399,-0.600, 1.696, -1.6883, 2.527, -4.7618,-5.501, -2.3722, -3.98,-1.683,-4.251,0,-1.033, 0.651,  4.264, 0.804, -3.212, -3.918,-6.673,  1.250,  5.615,  2.325,-2.5162, 0.2757,-24.291,-1.876,  1.224, -3.518, -3.233, -0.399,-8.6722,-1.2120,  8.279,  0.5158, 1.364, 0.4586,  5.1051,  3.516,  4.72,  1.0033, -2.012,-14.060, -3.2263,-14.17,  0.247,  2.692, 3.084,-5.641, 0.796, 6.304, -2.658, -2.893,-0.0748,-7.829, -1.6548,-4.070, 0.5931, 1.3329,-2.14, 1.2e-01, 7.668,  5.698,  1.607, 0.77864, -7.043, -3.302,-5.910, 4.260,  1.824,  2.768, 1.205,  1.560,-20.877,-2.8015, -2.05, -4.83,-5.661, -5.94, -4.613, 7.109, 15.82, -0.243, 0.107, 3.2788,  6.388,  6.447, -4.011, -5.962, -5.951,-14.121, -9.867, -2.520,  1.180, -2.354
-1.746, -4.057,-0.1528, 0.252,-0.166,  1.9281,-1.402, -5.6841,-2.772, -5.9429, -2.19,-1.757,-1.320,0,-0.172,-0.663, -1.632,-1.908, -1.436, -0.227,-4.029, -2.440,  1.488, -3.523,-0.2526,-0.1732,-17.809, 2.132,  2.993, -4.231, -9.068, -6.372,-3.1313,-0.1009, -9.744, -3.4171,-0.204,-0.4546,  0.4874,  2.470, -2.07, -3.8100, -2.214,-16.520, -4.8286, -0.15, -7.533, -1.446,-3.480,-3.629,-0.375,-3.016,  1.305,  2.192, 0.8184,-3.888, -8.4908,-0.977,-2.7424,-1.7347,-0.22,-1.2e-01,-4.176, -0.185,  0.751,-0.35282,  2.215, -2.759,-4.374,-2.809,  2.125, -3.372,-2.996, -0.818,-12.080, 0.4326,  2.89, -3.38,-6.847,-14.00, -5.841,-2.721, -9.67, -1.857, 0.263,-2.9399, -0.294, -1.556, -0.102,  0.538, -0.366,  4.445, -6.436, -5.172, -5.171,  1.190
-0.460, -6.905, 2.7313, 2.262,-0.954,  1.6637, 0.303, -3.3269, 0.434, -2.3127, -1.12, 0.112,-0.061,0, 1.672,-0.013,  2.896, 0.340, -1.700, -0.136,-1.017, -1.584,  2.865, -0.010, 1.3999, 0.1881,-19.016, 1.493,  0.030, -4.040, -7.907, -2.828,-2.8372, 2.1989,  2.529, -1.0352, 0.127, 0.0098,  5.4016,  6.850, -3.41, -6.5023, -3.622,-16.087, -8.2038, -2.14, -5.135,  0.334,-2.189,-6.170, 0.438,-2.208,  1.048, -1.570, 2.8577,-3.672, -5.4129, 0.837,-2.1278,-0.4805, 1.03,-2.5e-02,-1.100, -0.098,  3.910, 0.22442,  0.611, -3.859,-3.813,-0.951,  5.957, -0.869,-3.537, -0.178,-13.110,-0.2406,  0.76, -5.10,-6.043,-12.62, -7.476, 0.299,  9.94, -0.989, 0.636,-1.2578,  1.857,  2.293, -8.196, -6.415, -2.632,  8.660, -7.244, -5.902, -0.022,  0.589
 1.016,  2.934, 5.5493, 4.664,-0.453,  4.9932, 4.476,  6.8043, 6.250,  4.0297,  6.07, 5.037, 0.490,0, 1.821, 0.174,  5.699, 3.290, -0.667, -3.149, 5.924,  5.793,  5.891,  7.581, 3.7215, 1.6001,  3.905, 2.757, -4.783,  2.413,  4.819,  7.962, 2.0830, 4.0436, 12.928,  4.6334, 0.748, 1.7854,  7.2910,  9.239, -2.05, -1.5073,  0.765,  6.271,  2.2663,  7.20,  4.153,  5.243,-0.275,-1.624, 1.457, 1.034,  0.322, -6.009, 4.5226, 6.354,  4.5188, 3.282, 2.8117, 5.3094, 3.98, 2.1e-02, 3.880,  3.835,  7.069, 0.18963,  0.624, -0.649, 2.230, 5.423, 12.737,  5.796,-0.102,  3.411,  5.382, 0.9768, -2.93, -1.99, 2.685,  9.02,  2.194, 4.487, 20.87,  5.067, 1.040, 2.5495,  8.014,  7.710, -9.969, -0.966, -3.407,  7.908,  8.262,  5.945, 12.772,  5.204
 1.257, 10.697, 5.3329, 3.693,-0.114,  5.4922, 6.823, 11.2613, 8.716,  7.5436,  9.20, 6.208, 1.125,0, 0.513, 0.749,  7.018, 6.022,  2.999, -2.298, 8.507,  8.946,  7.954, 10.329, 4.3953, 2.8315, 18.865, 3.193, -6.196,  5.482, 10.551, 13.996, 4.3276, 3.5283, 12.630,  8.0580, 0.858, 2.3832,  6.8854,  9.152,  1.99,  6.9956,  6.675, 20.577, 12.1940, 13.28,  9.484,  7.921, 1.330, 3.651, 1.432, 2.370,  1.045, -5.438, 4.8656,12.169, 10.7230, 4.935, 5.6477, 8.0896, 5.78, 1.2e-02, 5.236,  6.440,  8.297, 1.88180,  3.390,  4.058, 6.488, 8.304, 14.222,  7.579, 2.825,  6.137, 18.163, 2.5932, -3.87,  1.60, 6.948, 22.70,  9.513, 5.354, 16.53,  9.063, 1.080, 3.9445, 10.991,  9.629, -3.638,  6.997, -0.457,  5.144, 20.112, 15.758, 17.005,  7.589
 0.723,  4.335, 2.0697, 0.865, 0.859,  2.0374, 4.758,  4.6218, 6.193,  5.8947,  6.24, 1.851, 1.969,0,-1.774, 1.158,  5.629, 6.077,  5.959,  4.538, 4.692,  3.986,  5.631,  4.696, 4.1159, 2.8423,  8.542, 2.496, -0.067,  4.470,  5.727,  9.461, 0.8131,-0.6509,  0.757,  6.0322,-0.774, 0.9196,  1.4386,  3.837,  6.37, 10.9828,  8.586,  8.849,  7.4771,  7.39,  6.334,  4.389, 2.395, 4.098, 1.431, 3.118,  4.483,  2.100, 3.9418, 5.200,  8.8250, 4.201, 4.0883, 5.0462, 4.21,-5.4e-02, 2.657,  3.423,  6.637, 5.02970,  6.552,  7.002, 6.815, 5.730,  4.963,  1.945, 2.624,  4.319,  8.489, 4.4798,  1.29,  4.68, 5.028, 15.42,  6.114, 0.824, -1.20,  7.029, 0.885, 1.4110,  4.227,  4.706,  5.800,  6.246,  3.273,  2.976, 11.920, 11.430,  6.199,  3.676
 0.470, -2.171, 0.5788,-0.370, 2.161,  0.5554, 2.708, -1.2500, 3.902,  3.4230,  3.50,-1.282, 1.710,0,-3.338, 0.839,  3.382, 4.748,  4.313,  7.425, 1.330,  0.253,  1.985,  0.269, 2.6836, 2.2539, -0.769, 2.110,  5.558,  2.445,  1.336,  6.442,-1.8157,-3.9835, -6.722,  3.9602,-2.393,-1.0120, -2.9693, -0.787,  8.49,  9.0723,  7.099, -2.769, -0.1983,  0.28,  2.908,  0.724, 3.136, 3.515, 1.620, 3.957,  7.618,  6.447, 3.3023,-0.656,  5.8770, 1.861, 2.3858, 2.6805, 1.93,-8.1e-02, 0.461,  0.943,  4.867, 5.11694,  6.556,  7.346, 5.427, 3.335, -2.850, -0.966, 1.779,  3.255, -0.880, 5.2256,  5.97,  5.38, 2.847,  8.47,  1.629,-1.977,-12.95,  4.133, 0.410,-0.3198, -1.411,  0.377,  9.762,  1.339,  3.230,  4.028,  2.050,  4.855, -0.972, -0.087
 0.559,  0.528, 1.6482,-1.623, 2.124,  1.3068, 1.571, -1.0519, 2.494, -0.0142,  0.77,-1.468,-0.311,0,-2.380,-0.361,  0.713, 2.424, -0.585,  2.974, 0.445, -0.471, -1.696, -0.668,-0.9155, 0.2133,  4.834, 1.016,  4.105, -3.570, -3.257,  7.303, 0.3975,-2.5979, -0.846,  2.4369,-2.229,-3.0567, -2.3250, -2.353,  8.48,  4.3320,  3.977,  0.067, -0.1929, -3.48,  1.921, -1.880, 2.910, 4.301, 0.862, 0.961,  7.325,  2.358, 1.9184, 1.566,  2.7466,-0.889, 1.1590, 1.5960,-0.31,-3.3e-02,-2.308,  0.896,  2.430, 0.32024,  3.022,  4.930, 0.666, 0.605, -5.578,  1.407, 1.612,  5.033,  3.149, 2.4475,  4.57,  0.71,-1.841,  7.64,  1.698, 0.442, -6.54,  0.924,-0.470,-0.4341, -1.546, -0.798,  8.527, -0.452,  0.383,  3.042,  2.526,  3.003,  0.608, -3.789
 1.000,  3.501, 2.4057,-2.199, 2.046,  1.5137, 0.852,  1.3831, 1.237, -1.5053, -3.20,-0.753,-0.823,0, 0.251,-0.565, -0.253, 0.974, -1.985, -0.184, 0.968, -0.421, -3.666,  1.081,-4.0504,-0.9818, 11.079,-0.919,  0.231, -7.760, -6.234,  7.136, 3.0652, 0.0813,  6.925,  1.5377,-2.138,-2.6467, -0.0097, -2.293,  7.42,  1.5027,  1.666,  6.301,  0.6169, -5.43,  3.158, -2.697, 1.959, 4.026, 0.299,-2.721,  4.745, -2.330, 0.7645, 3.897, -0.0250,-1.319,-0.2248, 0.3244,-1.31,-8.2e-05,-3.724,  0.851,  0.732,-2.06366,  1.368,  2.349,-3.447,-1.447, -6.429,  3.518, 1.485,  4.961,  7.826,-1.0648,  0.59, -4.19,-5.625,  6.29,  2.669, 3.309,  6.61, -1.790,-1.100,-0.3098, -1.350, -1.944,  7.804,  1.226,  0.213, -0.756,  3.969,  1.797,  2.034, -5.964
 1.521,  2.475, 1.9680, 0.016, 2.715,  0.5618, 1.061,  3.6117, 1.478,  3.5488, -7.58, 1.061, 0.882,0, 3.216, 1.347,  1.346, 1.867,  0.340,  0.199, 2.464,  1.091, -1.881,  6.407,-4.7017,-0.2834, 12.746,-2.536, -3.785, -3.206, -0.555,  5.933, 3.7152, 0.0182,  7.220,  3.0044,-4.350, 1.6415,  2.7944,  0.663,  3.90,  2.0822, -0.288,  9.417, -0.6317, -3.30,  5.754,  2.161, 0.524, 1.571, 1.192,-1.516,  1.458, -2.827, 0.9574, 3.617,  1.5856, 3.002,-0.0474, 0.4285,-0.13, 2.3e-02,-0.617,  0.887,  1.443, 2.07364,  2.382,  1.095,-2.007, 0.507, -2.401,  2.585, 0.831,  0.675,  9.267,-3.0634, -3.96, -4.36,-2.729,  4.76,  3.093, 2.927, 13.91, -2.038,-1.109, 0.7082, -1.359, -2.679,  5.082,  4.654,  4.273, -1.917,  4.284,  2.099,  0.497, -0.156
