ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 0.225, 2.01946,-1.074, 3.297, 6.482,-4.071,-1.2355,-3.617, 3.4724,-2.794, 1.2041,-2.299, 4.6725, 1.153, 0.976,  3.081,-1.2947,-0.177, 3.9920, 2.730,-2.745, 0.835,-1.972, -2.90,  2.120,-2.911,-0.440,-3.054,-1.195,-0.9031,-1.8545,  1.282,-1.002,  1.711,  0.045, -2.89,  0.6054, 0.559,-1.7001, -3.6711,-2.194, 0.38095, 3.1e+00,  7.1443, 1.54, 1.718,-4.569,  1.268,-0.9533,-2.281,-3.0232,-0.380, 3.02,-0.126,-1.797, 0.7075,-1.067, 2.3200, 3.858, 2.1226, 2.839, 1.219,-3.792,-0.261,-1.55301,-2.569, 0.179, 1.110, 1.985,-2.062, 1.057, -5.502,  8.743,-3.355,-0.425,-2.3831, 1.036, 0.502,-1.591,-0.988,-0.489,-8.1e-01, -2.089, -5.2154,-2.3822, 1.54, 0.362, -2.503,-3.537,-1.412, 0.234,  5.151,  8.607,10.104, -1.462,-1.20
-1.023,-4.02671,-0.486, 0.645, 2.781, 5.110,-1.7127,-0.568,-6.6114,-1.466,-5.5460,-0.301, 4.6133,-6.572, 0.681,  3.661,-1.3791,-4.663,-1.5498, 1.175, 3.655, 1.238,-2.644,  1.60, -2.583,-1.748,-0.886,-2.204,-3.622, 1.7963,-0.7709, -1.776,-2.638, -1.813, -1.543,  2.29,  0.0811,-0.084,-3.9231,  0.7215,-2.782,-3.43702, 1.1e+00, -8.7408, 1.61,-0.605, 2.526,  3.031,-3.8427,-6.466,-4.2812,-2.730, 0.54,-4.127,-2.941,-3.9310,-1.085,-0.3671, 0.928, 1.3982, 1.642, 0.113, 0.161, 1.765,-2.06229,-1.079,-4.718,-2.425,-3.491, 1.325,-3.389,  3.701,  0.257,-4.397, 0.996,-4.2221,-4.024,-0.161,-0.644,-0.956,-2.639,-2.3e+00,  1.196, -0.4762,-2.9270,-1.57,-2.633, -1.187,-5.109,-3.782, 1.080,  0.200,  4.019, 7.567,  3.883, 3.96
-0.625,-2.65793, 0.049, 1.921, 3.226, 4.842,-1.5835,-1.753,-5.8598,-0.828,-5.3058, 1.491, 7.1191,-5.578, 0.406, 10.908,-0.6652,-2.773, 1.8911, 2.622, 4.218, 1.751,-1.091, -0.97, -8.078,-1.161,-2.253,-3.572,-4.071,-1.7569,-2.8067, -4.463,-2.808, -2.459, -5.105, -1.66, -3.5732,-0.650,-3.1162, -0.0473,-3.692,-3.63856,-5.7e-01, -9.1829, 1.71, 0.755,-0.056,  3.262,-5.6070,-5.757,-4.3173,-4.187,-0.85,-5.921,-2.435,-5.9032, 0.121, 1.3544, 1.585, 0.8414, 1.045, 0.763,-0.619, 2.441,-1.39421, 0.102,-2.964,-3.032,-4.799,-0.267,-3.006, -0.164, -4.026,-3.447,-0.569,-5.2576,-4.690,-3.813,-4.518,-2.831,-4.365,-3.4e+00, -4.108, -5.3343,-3.7391,-1.01,-2.125, -0.201,-3.403,-2.175, 0.269, -5.714,  3.922, 6.673,  0.440, 5.22
 0.078, 1.30294, 0.088, 1.129, 2.913, 1.624, 0.0373,-1.737,-0.9953, 0.659,-3.7610, 1.359, 6.6321,-4.914,-2.257,  8.673, 1.7830, 1.430, 1.4878, 1.514, 5.692, 2.132, 3.528, -0.23, -5.427,-1.499,-1.604,-3.088,-1.447,-1.4281,-2.1687, -1.415,-0.561, -2.091, -1.430,  0.56, -4.0154,-0.143, 0.4295,  2.7802,-2.768,-0.96704, 5.9e-04, -4.0987, 4.52, 4.623, 1.222,  4.620,-4.4090,-0.664,-1.4770,-4.637, 0.30,-3.254,-0.357,-3.4040, 3.941, 4.7732, 2.891, 1.9115, 1.149, 1.058,-0.969, 1.864, 1.14092, 2.252,-0.263,-1.863,-1.123,-0.976, 1.069,  0.924, -1.690,-1.115,-1.023,-3.6540,-1.321,-4.405,-4.882, 0.242,-3.212,-3.1e+00, -0.653, -1.8886,-5.5207,-0.11, 0.845,  2.948, 0.566, 3.612, 1.434,  0.617,  5.028, 4.761,  1.203, 6.02
 1.520, 4.90578, 0.785, 0.639, 3.404, 0.756, 1.1428,-0.795, 3.2100, 0.981,-1.1579, 1.143, 5.6734,-3.745,-2.588,  3.713, 2.8708, 3.592, 0.3291, 1.563, 7.325, 1.520, 6.750,  0.31,  2.168,-1.103,-0.049,-0.498, 1.701, 0.7591,-0.0135,  2.045, 2.377, -0.999,  1.448,  0.86, -2.6666, 0.272, 2.7536,  4.0328,-1.508, 1.28831, 4.5e-01,  0.5355, 5.97, 6.813, 2.506,  3.619,-1.6154, 3.248, 1.8802,-2.557, 2.08, 0.750, 1.284,-0.1046, 6.128, 5.9372, 3.989, 3.0004, 2.657, 1.583,-0.328, 1.174, 2.48135, 2.630, 2.223, 0.151, 3.220,-1.346, 4.557,  1.000,  2.893, 0.673,-0.975, 0.3016, 2.026,-2.071,-2.381, 3.318,-1.407,-1.7e+00,  3.038,  0.2802,-6.0177,-0.34, 3.030,  4.740, 4.978, 6.690, 2.424,  6.268,  4.925, 2.273,  1.154, 3.79
 3.327, 5.35556, 2.069, 1.971, 3.987, 3.534, 1.0751,-0.544, 2.7993,-0.834,-0.0870, 1.049, 5.0700,-1.709, 0.435, -0.743, 1.5421, 2.495, 2.8621, 4.877, 6.686,-0.277, 5.545, -0.44,  6.967, 1.350, 0.098, 2.630, 3.362, 2.7068, 2.1038,  0.989, 3.437, -0.161, -1.238, -3.47, -0.7707,-0.554, 0.3366,  0.5177, 0.518, 0.85191,-1.9e-01, -0.0605, 1.92, 4.241, 1.095, -0.439, 1.5407, 2.587, 3.6589, 2.828, 1.89, 2.850, 2.017, 0.0083, 3.646, 3.9343, 3.092, 2.6716, 4.802, 1.744,-0.565, 1.154, 1.25752, 1.065, 4.895, 3.367, 6.285,-0.850, 3.803, -2.534,  5.449, 3.039,-0.365, 4.9653, 3.271, 2.066, 1.082, 2.776,-0.851,-1.6e-01,  0.027, -2.6835,-5.1026,-2.38, 0.366,  2.094, 6.982, 4.539, 1.183,  3.823,  2.310, 0.090, -2.010,-0.99
 4.042, 4.74554, 2.428, 3.119, 3.110, 5.158, 0.9217,-1.424, 0.5870,-2.242,-0.6439, 0.063, 3.8743,-0.753, 1.948, -4.210, 0.3544, 1.518, 5.6380, 6.829, 3.989,-0.618, 3.194,  1.64,  7.053, 3.405,-0.445, 4.019, 3.958, 3.2782, 3.6309,  0.525, 3.019, -0.011, -4.504, -3.78, -0.0049,-1.703,-2.6195, -2.3214, 2.860,-0.24140,-7.3e-02, -2.5934,-1.36, 0.704, 1.648, -2.704, 3.5249, 1.794, 3.9401, 6.740, 0.89, 3.209, 2.516,-1.6717,-0.230, 1.1104, 1.574, 1.4378, 5.237, 1.676,-1.751, 1.648,-0.00041, 0.818, 5.837, 5.200, 7.760, 1.362, 2.075, -0.506,  6.086, 4.946,-0.096, 7.1582, 3.451, 4.606, 3.773, 3.122,-0.584, 5.7e-02, -4.510, -3.6961,-4.6416,-3.31,-2.745, -0.373, 6.331, 1.408,-0.741, -0.324,  1.098,-0.936, -0.856,-2.52
 3.344, 3.90544, 1.718, 2.607, 1.999, 3.617, 0.3458,-2.425,-0.7895,-0.901,-0.5598,-0.739, 2.2058,-0.419, 1.199, -6.406, 0.0459, 0.967, 3.7405, 5.313, 1.960, 1.593, 1.760,  6.39,  4.746, 2.071,-0.435, 3.988, 4.043, 3.2896, 4.6851,  4.631, 3.257, -0.648, -5.208,  3.03, -1.8651,-2.469,-2.4820, -0.7397, 3.008,-1.03783, 1.6e+00, -4.9348,-1.60,-1.863, 6.058, -2.530, 3.7548, 2.505, 3.0825, 5.863, 1.47, 2.648, 1.795,-2.6132,-2.362,-1.5425, 1.257, 0.9528, 3.149, 1.520,-2.010, 2.598,-0.13073, 2.175, 3.515, 2.749, 7.145, 4.413, 2.215,  9.824,  6.580, 2.667,-0.487, 5.5743, 2.958, 4.744, 5.641, 6.807, 0.197, 1.0e+00, -3.699,  0.5119,-4.1046,-1.41,-1.586,  0.909, 3.042,-2.104,-1.943, -4.482,  1.171,-2.084,  7.618, 0.31
 2.931, 2.58452, 1.624, 2.963, 3.551, 2.474, 0.0086,-2.314,-0.2804, 1.924, 0.6652, 0.012, 2.0095, 0.302, 0.942, -5.937,-0.0757, 0.193, 1.3410, 4.702, 3.462, 3.229, 0.272,  5.30,  2.347,-0.023,-0.679, 4.084, 3.530, 3.6026, 5.5126,  6.600, 3.827, -1.267, -4.790,  4.34, -4.1648,-2.561,-1.5546, -0.9460, 2.320,-1.12375, 2.6e+00, -5.4998,-1.39,-2.686, 6.419, -3.964, 3.5957, 2.642, 2.1813, 4.373, 2.27, 2.626, 0.876,-2.2042,-2.490,-2.6004, 1.423, 2.4487, 1.435, 0.880,-1.376, 2.880, 0.20215, 2.201, 1.811, 0.536, 6.179, 4.888, 2.289, 11.678,  6.583,-0.434,-0.230, 3.8344, 2.278, 3.890, 6.402, 8.020, 0.958, 1.7e+00, -1.020,  1.5182,-2.6891, 0.48,-0.218,  0.939, 0.236,-4.199,-2.628, -6.555,  1.079,-2.646, 10.050, 0.81
 3.335,-0.09526, 2.538, 5.474, 7.157, 4.024, 1.0721,-0.956, 1.9114, 3.601, 1.3128, 0.606, 3.4863, 0.442, 1.446, -3.118,-0.0084, 0.243, 3.0443, 6.130, 6.153, 2.438,-2.532, -4.19,  0.803, 0.666,-1.660, 3.651, 1.830, 2.2422, 5.5830,  0.711, 2.449, -0.493, -4.082, -6.58, -4.6109,-2.216,-2.4176, -7.6674, 3.234, 0.28325, 1.3e+00, -3.7548,-2.29,-1.467,-1.875, -7.987, 3.8672, 0.787, 1.6264, 5.820, 0.90, 3.931, 1.696,-1.4194,-1.671,-0.9948, 1.018, 4.2891, 1.516,-0.018,-0.774, 1.936, 0.83975, 0.361, 2.726, 2.820, 5.522, 1.682,-0.232, -3.690,  5.657, 0.473, 0.057, 3.7034, 1.376, 1.546, 4.811, 2.392, 1.312,-9.3e-01, -2.468, -5.9708,-1.1442, 0.55,-2.222, -4.206,-0.097,-3.330,-3.095, -5.207, -0.024,-1.594, -1.759,-3.89
