ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-2.0659,  4.954,-0.1983,-1.158,-0.269, -0.309,-1.053,-0.533, 0.331,-2.7993,-1.012, 0.854, 1.1487, 1.5324,-0.6317,-0.0937,-2.0092,-2.4650,-2.268,-1.3993,-1.199,-2.2630, 1.733,-5.577, 1.370,-0.6645, 2.253,-1.9335,-3.319,-1.431,-3.175,-2.5165,-2.2328,-0.066, 0.105,-1.0557,-1.2968,-2.2051,-2.5695,-0.493, 2.676, 1.509,-0.949,  2.099,  2.028, 0.762, -4.689, 3.636,-1.46725,  1.639, 0.813,-0.034, 0.080,-1.330,-1.2724,-2.293,-1.035,-0.6370, 4.1088, 4.1820, 1.4621,-0.581, 1.192, 1.2123,-2.8255,-2.559,-1.127,-2.879,-1.837,-2.1360,-0.570,-2.8709, 0.531,-2.621, 0.829,-1.37788,-2.7241,-0.265,-4.221,-3.2214,-2.2756,-1.383,-0.731,-0.67691,-0.76776, 0.957,-3.457, 0.451,-2.82,-5.223,-2.149, -0.649,  3.904,-3.269, -3.225, 3.5334
 2.4604,  1.866, 2.6941, 1.722, 1.701,  2.082,-0.083, 0.036,-2.408, 3.1317, 0.357,-1.924,-1.0649, 0.4409,-2.3571,-3.1109,-0.5593, 1.0515,-2.874, 0.1348, 0.302, 2.2511,-0.437, 1.338, 3.144, 3.5135, 0.645, 2.3110, 3.404, 2.705, 4.781, 2.4460, 0.0337,-3.083, 0.690, 2.6712,-0.4027,-2.2946, 0.2825, 0.299, 1.821, 0.099, 1.160, -5.691,  0.497,-4.720,  3.472, 1.390,-0.66202, -0.813, 1.233,-1.615,-3.891,-3.991,-0.2089, 1.321,-3.134,-2.4409, 3.1031, 0.1826,-4.3248, 0.029,-0.776,-1.9188,-0.1509, 1.377,-1.404,-3.251,-4.717, 2.2249, 3.110, 3.8220, 4.888, 2.654, 1.646, 0.98353, 2.7581, 2.010, 3.957, 5.5458, 0.9689, 1.912, 0.561, 4.76271,-2.16806,-0.036, 1.120, 4.802,-2.33,-2.847,-1.580,  8.496,  2.896,-0.538,  6.206, 3.5727
 2.1947,  2.243, 1.3235,-0.343,-1.474, -1.461,-1.284,-1.350,-3.401, 3.2346, 0.857,-0.905,-0.8172, 0.4640,-3.3893,-3.8424,-0.8879, 0.0789,-4.397,-1.5125,-1.646, 0.6159,-3.890,-1.482, 4.389, 0.6997, 3.605, 2.1581, 0.321, 0.805, 3.351,-0.8380,-0.8627,-1.149, 1.174, 0.3387,-0.3815,-3.0624,-1.9947,-2.989, 0.027,-1.142, 0.076, -7.784, -2.420,-5.612, -0.224,-0.240,-1.09325, -1.355, 0.610,-2.119,-5.734,-6.698,-1.1608, 2.292,-3.136,-2.4722, 5.0406, 1.1863,-4.5839,-0.957,-0.743,-2.0928,-1.0887, 0.223,-3.351,-5.541,-7.447,-0.4366,-0.380, 0.6676, 6.290, 0.184, 3.176, 1.65164, 0.5791, 0.991, 2.546, 1.9834, 1.4528, 0.733, 0.613, 1.87412,-1.47441,-0.525,-1.153, 1.107,-3.99,-4.086,-2.506,  6.227,  1.829,-3.213,  2.125, 1.3623
 2.5887,  0.098, 0.1850,-1.207,-0.820, -2.234,-1.102,-4.628,-1.608, 3.6782, 1.622,-0.726, 0.5480, 1.1836,-2.1302,-3.8836,-0.1058, 0.4102,-2.549,-1.4102,-1.735, 0.5900,-5.456,-2.736, 2.450,-1.4350, 2.854, 2.1030,-2.578, 1.108, 2.145,-2.0599,-0.2052, 0.223, 1.905,-0.7788, 0.0766,-2.6939,-2.6036,-2.857,-1.911,-1.097, 0.518,-12.310, -6.252,-5.384, -0.659,-1.611,-0.26828, -2.431, 0.492,-1.516,-5.000,-6.509,-0.5948, 2.451,-0.691,-2.7784, 7.8019, 2.5300,-1.9592,-0.602,-0.309,-1.2523,-0.5936,-0.049,-4.160,-4.799,-6.283,-0.6399,-1.735,-0.8463, 4.485,-1.323, 1.951, 3.35162,-2.1314, 1.338, 2.256, 0.6890, 1.4544,-2.137, 1.127, 0.35071,-0.97096,-1.217,-1.562,-2.058,-5.94,-4.152,-2.514, -0.837, -1.189,-2.364, -0.174,-0.4498
 2.3005, -0.904,-0.5706,-1.121, 0.254, -1.691,-0.469,-4.822,-0.410, 2.4862, 2.395,-0.684, 1.4225, 1.6880,-0.4720,-3.2893, 0.5652, 0.2919,-1.312,-1.2144,-1.320, 0.6848,-4.980,-2.900, 1.395,-1.6650, 1.324, 1.6885,-2.757, 1.631, 1.711,-1.8899, 0.4038, 1.478, 2.015,-1.2127, 0.4047,-1.8465,-2.1054,-1.599,-3.000,-0.255, 1.338,-12.004, -7.044,-3.728,  0.168,-2.030, 0.31175, -2.262, 0.341,-1.525,-4.075,-5.071, 0.0182, 3.063, 1.144,-2.6815, 7.5586, 2.2343,-0.1059, 0.378, 0.181,-0.1698, 0.4918,-0.490,-3.674,-3.526,-4.573,-0.5461,-2.077,-1.0997, 2.588,-1.111, 0.388, 3.76463,-2.3685, 1.561, 2.213, 0.4111, 0.8316,-2.988, 2.852,-0.40796, 0.32855,-1.201,-1.642,-3.454,-6.20,-2.292,-1.293, -2.877, -2.416,-0.238, -0.390,-1.5573
 0.5579,  1.531,-2.2522,-1.616,-1.007, -2.507,-0.783, 1.728, 0.208, 2.6115, 2.945,-1.689, 0.1405, 0.9996, 0.4044,-1.7332, 0.6131,-0.4505,-2.899,-1.3226,-0.950, 0.3186,-2.929,-1.516,-0.251,-0.4859,-0.816, 0.6599,-1.070, 0.725, 2.217,-0.5434, 0.6910, 2.241, 1.000,-1.3166, 0.0411,-1.0176,-1.0583,-0.070,-3.122, 1.769, 3.539, -2.056,  0.551,-2.011,  0.323,-3.161, 0.55010,  0.120,-0.691,-2.142,-2.149,-3.358,-0.2506, 5.539, 1.358,-0.7135, 2.9202, 1.0617,-0.4260, 2.356, 2.050, 1.0014, 0.8591,-0.719,-2.429,-2.101,-2.339,-0.7698,-1.469, 0.0084, 0.223, 0.342,-0.395, 1.60837,-0.0760, 0.852, 1.662, 0.6826, 1.1238, 1.177, 5.701,-1.31584, 2.51746,-0.410,-1.868,-1.230,-2.50, 0.449, 0.644,  8.002,  1.352, 1.494, -0.120,-3.4259
-0.8109,  3.098,-3.0246,-2.204,-1.820, -2.737,-1.195, 5.503, 1.110, 4.3253, 1.689,-3.348,-1.5378,-0.1872,-0.0084,-0.8843, 0.2609,-1.2500,-4.049,-1.3143,-1.005,-0.8160,-2.001, 0.349,-3.174, 0.2050,-1.757,-0.0083,-0.087,-0.808, 1.527,-0.2100, 0.6294, 1.367,-0.492,-1.0275,-0.5331,-0.8650,-0.6443, 0.382,-2.353, 2.506, 4.406,  3.814,  5.880,-2.037, -0.438,-3.878, 0.99635,  1.258,-1.189,-1.883,-0.114,-1.842,-0.5649, 6.420, 1.746, 1.1599,-0.0575, 0.0719,-0.7396, 3.460, 3.091, 1.1673, 0.2678,-0.900,-0.970,-0.593, 0.017,-1.2309,-0.866, 0.4940,-2.534, 1.546,-0.449, 0.13388, 1.4928,-0.232, 0.406, 0.1032, 1.8473, 3.823, 5.357,-1.97235, 3.34980, 0.018,-1.650, 0.786, 0.96, 1.865, 1.998, 13.579,  3.899, 1.243, -0.579,-4.2361
-0.7539,  1.419,-0.4983,-1.204, 0.567,  0.368,-0.555, 1.649, 1.014, 3.3549,-1.410,-3.546,-1.8497,-0.8613,-1.0425,-2.1360,-0.6330,-2.5938,-3.350,-1.3744,-1.434,-2.8638,-3.473, 1.258,-4.083,-0.0419, 0.130, 0.1787, 0.425,-2.009,-1.326,-1.7705, 0.1008, 0.728,-2.033,-1.1161,-0.5115,-1.3153,-1.2928,-1.918,-1.461,-0.919, 0.713, -0.525,  3.089,-2.145, -0.883,-1.512, 1.03929, -2.084,-0.148,-0.815,-0.110,-1.354,-0.8111, 2.916, 3.186, 1.8120, 1.2760,-1.7931,-0.4154, 1.304, 0.251,-0.7625,-1.3269,-2.494,-0.604,-0.224, 0.428,-2.2143,-1.593,-1.2332,-2.989, 2.171, 0.060, 0.99163, 1.7407,-1.516,-1.737,-1.9467, 0.9168, 1.654,-0.535,-3.14025, 2.41880,-0.816,-1.600,-1.368, 0.63, 1.584, 1.244,  3.180, -0.391,-1.220, -1.213,-1.4406
 0.0329, -0.243, 1.9190, 0.614, 3.092,  3.130, 0.239,-1.910, 0.171, 0.3933,-2.544,-1.788,-0.8951,-0.4020,-0.7272,-2.8542,-0.8560,-2.9717,-2.047,-1.0354,-1.010,-3.5759,-4.053, 0.795,-3.052, 0.0694, 1.142, 0.2756, 0.472,-1.933,-2.844,-2.5061, 0.0363, 1.286,-2.614,-1.6322, 0.1486,-0.9644,-1.6756,-3.737,-0.555,-3.720,-2.897, -3.050, -0.220,-0.955, -0.536, 0.748, 0.79512, -4.169, 0.762, 0.039,-0.433,-0.849,-1.1500,-0.434, 3.307, 1.1729, 2.2701,-2.6782, 0.3240,-1.252,-2.422,-1.8255,-2.4895,-3.528,-0.850,-0.415, 0.079,-2.8941,-2.393,-2.7380,-2.252, 1.527, 0.057, 1.40999, 1.3696,-1.772,-3.039,-3.0490,-0.2538,-1.036,-4.578,-4.09115, 1.49543,-1.170,-1.906,-3.720,-0.28, 0.419,-0.787, -4.925, -3.294,-2.513, -0.818, 1.1811
 0.9072, -1.447, 2.0096, 2.180, 3.015,  2.808, 0.414,-2.134,-0.645,-0.5869,-1.270,-0.084, 1.1188, 0.9635, 0.6042,-1.4341, 0.4167,-0.9420,-1.020, 0.0127, 0.800,-1.7331,-1.559,-0.548,-2.415, 0.7283,-1.335,-0.4403,-0.922,-0.373,-1.656,-1.2712, 0.1246, 0.174,-2.213,-1.3708, 0.6941,-0.2129,-0.8732,-2.425, 1.505,-1.741,-2.954, -0.158, -1.627,-0.254, -0.858,-0.195, 0.89730, -1.480, 0.982, 0.875, 0.531, 1.044,-1.2592,-1.258, 0.803,-0.9857, 1.0571,-0.1002, 1.9463,-1.485,-1.496,-0.0666,-2.1406,-2.040,-0.296, 0.237, 1.178,-2.4375,-1.498,-2.2290,-2.686,-0.968,-0.842, 0.15515, 0.1096, 0.014,-2.426,-2.3214, 0.2418,-2.299,-4.357,-3.34331, 0.35767, 0.082,-1.459,-1.727, 1.02,-2.496,-3.657, -1.779, -1.419,-2.387, -0.320, 0.6552
