ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-0.22897,-7.336, -1.880, 0.297, 2.301,-4.716,-3.747,  0.614,-1.628,-5.965,  1.850,-0.928, -0.4556,  0.153, 1.508,-0.217,-5.2565,-4.627,-1.943,-1.400, -4.114, -5.5154, -3.2924, -6.567,  1.236, -4.6397,-0.364, -2.0476,-3.490,-3.783, -6.3706, -6.938, 1.393, 1.128, 0.167, -4.4212,  1.635,  2.709,-3.96, -7.0618,-1.959, -7.625,-6.581,  0.206, -7.7498, -4.02, -9.204, -0.723,-2.687,-6.052,-2.147,-3.937, 0.8583,-0.918,-2.720,  2.752, 1.191,-2.954,  2.759, -1.8558,-3.3575,-0.098,-1.4018,  1.0635,-5.603,-4.448, -3.700, -3.406, -7.7294, -6.869, -2.021, -3.2909, -1.13, -2.873,-2.965,-1.404,-4.133,-3.885, -4.969, -6.715,-0.9544,-0.7771,  2.634,-3.596,  1.2410, 1.765,-3.3253, -3.397,-0.195,-1.577,-1.995, -6.97, -2.184, -2.481, -5.6150, 9.4e-03
 5.46470, 2.374, -0.099, 1.585, 1.413, 3.269, 0.856,  7.643,-0.777,-4.356,  6.453, 0.902, -1.3362,  3.426, 2.303, 2.320, 0.3276,-0.266, 0.325,-0.109, -0.208, -1.0598,  0.1516,  1.426, -0.489, -0.5094, 3.504, -2.4881,-1.524, 0.709,  0.6865, -4.843, 7.202, 0.192, 0.406, -1.1775,  1.091,  3.471, 0.23, -1.3820,-2.039, -5.025,-8.091,  7.639, -2.4545, -4.23, -0.378, -7.940,-0.779,-1.650, 1.618,-1.820,-2.2824,-4.770, 1.799,  3.312, 0.736,-2.847, -4.926, -9.4176,-6.9729,-4.175,-1.4620, -3.6327, 1.075, 2.798, -1.688, -4.273, -9.0861,  0.223, -2.696,  3.0748, -6.59,  0.683, 2.418,-3.187,-2.978,-1.092,  1.459, -1.017, 0.6312,-3.8982,  4.316, 1.632, -1.1726,-1.018, 4.2149, -0.602,-4.261, 1.013,-0.784, -5.11, -9.123, -6.671, -6.0137,-3.0e+00
 1.26598, 0.293, -3.600,-0.037,-2.664, 4.234,-1.763,  2.733,-2.727,-7.162, -0.065,-3.014, -4.6818, -1.411, 1.043, 3.108,-3.3953,-1.490,-3.781,-2.733, -2.876, -2.6244, -2.8464,  0.132,  2.717, -5.1157, 0.328, -6.2746,-3.352,-2.071, -2.8872, -7.870, 4.490, 2.055,-1.267,  0.0475, -1.225,  2.316, 1.31, -3.8512,-0.280, -3.309,-8.382, -4.046, -4.9637, -8.52, -0.994, -8.494,-3.772,-4.550,-0.717,-2.977,-3.6855,-6.642,-0.779, -0.371,-3.666,-7.889, -2.634, -7.6372,-6.7921,-4.686,-2.1076,  2.3642,-2.308, 1.987, -2.118, -6.924,-11.4556,  0.612, -3.316,  1.0711, -1.12, -3.854,-1.163,-5.734,-2.339,-2.187, -0.979, -5.346,-1.6267,-2.5195,  2.609, 3.950, -1.6864,-0.821, 1.1289, -1.852,-5.395,-2.514,-0.162,-11.88,-14.034, -9.825,-10.3806,-3.1e+00
-3.74468, 1.142, -5.384,-2.081,-5.031,-0.995,-4.848, -3.891,-3.541,-8.357, -5.281,-5.383, -5.7484, -1.468,-1.469,-1.270,-5.1767,-3.127,-4.144,-3.213, -4.396, -4.7291, -6.3461, -1.338,  6.250, -8.1966,-0.469, -6.2293,-4.741,-5.398, -5.5978, -7.209, 0.898, 1.606,-4.028, -4.9688, -0.723, -1.503,-0.46, -9.6399, 0.481, -2.534,-4.739,-10.575, -4.8618, -6.63, -0.853, -8.682,-5.508,-2.425,-3.479,-5.212,-5.1666,-7.264,-3.915, -6.639,-6.407,-8.266, -3.030, -7.5445,-7.2275,-3.991,-2.3798, -2.1126,-4.475,-1.383, -0.920, -7.034,-10.2370, -1.701, -5.299, -3.2351,  6.00, -7.653,-0.412,-5.115,-2.737,-6.921, -4.859, -6.276,-1.6892,-0.8425, -0.824,-1.258, -0.5694,-1.960,-4.2670, -7.021,-3.778,-2.729,-0.639,-12.02, -8.615, -9.471, -8.5826,-6.2e+00
-6.37856, 2.580, -4.862,-2.454,-4.874,-4.408,-5.017, -6.656,-2.251,-6.489, -7.072,-3.924, -4.3707,  0.506,-2.225,-3.155,-4.6174,-3.536,-1.799,-1.218, -3.795, -4.0308, -5.6179, -0.553,  4.873, -8.0501,-1.285, -3.9863,-4.576,-5.845, -5.6221, -3.357,-1.639, 0.354,-3.859, -6.1702, -0.100, -3.389,-1.20,-10.6645,-0.538, -2.329,-0.788, -8.025,  0.0799, -1.41, -0.178, -5.165,-5.067, 0.402,-3.952,-5.359,-5.7631,-5.890,-4.863, -9.078,-5.183,-4.162, -2.242, -6.2834,-5.1482,-2.776,-1.5817, -4.2078,-4.966,-3.471, -0.896, -5.020, -7.0952, -2.954, -4.100, -4.1784,  7.07, -8.156,-0.934,-3.574,-3.855,-8.020, -6.111, -2.596,-1.2765,-0.1886, -0.573,-4.312,  0.0840,-1.923,-5.6133, -8.750,-2.754,-1.268,-1.036, -5.00, -1.025, -4.697, -2.7102,-5.2e+00
-4.31343, 1.635, -3.073,-1.064,-3.506,-1.737,-2.051, -3.158, 0.303,-1.897, -4.967,-0.240, -2.1892,  1.440,-0.340,-0.685,-1.6968,-2.646, 0.227, 0.497, -2.562, -1.5209, -0.4061,  0.527, -2.947, -3.6091,-2.595, -0.8610,-1.556,-3.330, -4.0441,  0.373,-2.119,-0.633,-0.951, -1.1326,  0.140, -1.360, 1.53, -3.6740,-1.764, -1.406,-0.205, -0.019,  4.1093,  2.18,  0.013,  1.304,-1.899, 1.494,-1.061,-2.184,-4.4330,-1.939,-2.378, -5.011,-0.724, 0.079,  0.364, -3.4906, 0.0762,-2.001,-0.4473, -2.1662,-3.113,-3.278, -3.535, -3.226, -3.2644, -2.707,  0.041, -1.0005, -4.03, -4.235,-3.546,-1.507,-3.049,-2.875, -4.025,  1.791,-2.3328,-1.1704,  0.411,-1.739, -0.4137,-0.680,-2.8146, -3.812,-2.979,-0.131,-0.606,  7.78,  2.091, -1.225,  2.0035, 1.1e+00
-1.94310,-0.565, -1.005, 0.735,-1.735, 1.384, 0.431, -0.132, 2.343, 1.094, -3.089, 1.990,  0.5628,  1.336, 0.965, 1.485, 0.4338,-1.217, 1.304, 1.224, -1.255,  1.0175,  3.6509,  0.942, -7.282, -0.3491,-3.011,  1.0061, 1.108,-0.997, -2.1591,  3.206,-1.828,-0.742, 0.661,  3.0881,  0.223,  0.847, 4.00,  2.5995,-1.108, -0.167,-0.860,  4.205,  3.9642,  2.03,  0.417,  5.756, 0.851, 1.357, 1.650, 1.395,-1.5649, 1.761, 0.080, -0.533, 1.826, 2.342,  2.333,  0.3364, 5.0499,-0.746, 0.5224,  1.0111,-1.303,-1.941, -3.338, -1.024,  0.7253, -0.513,  3.667,  1.9577,-10.35, -0.488,-4.433, 0.423,-0.737, 1.416, -1.144,  4.393,-2.2775,-1.3747, -1.685, 1.057, -0.3329, 0.474, 0.6291,  1.182,-1.724,-1.114,-0.419, 14.19,  3.338,  0.673,  4.7606, 5.7e+00
-2.29880,-3.048,  0.690, 2.010, 0.677, 1.033, 1.020,  0.107, 2.444, 0.997, -2.308, 2.003,  3.5880,  1.280, 0.247, 2.320, 0.0018, 0.128, 2.315, 1.721,  0.022,  3.0239,  4.2876,  1.319, -0.919, -1.0336,-1.733,  0.4488, 1.113,-0.543, -0.7362,  4.166,-1.028,-0.694,-0.314,  3.1168, -0.106,  1.594, 4.44,  3.9566, 0.465, -0.166,-1.032,  2.305,  0.3889, -2.25,  0.683,  5.222, 0.644,-0.648, 1.998, 3.558, 2.2537, 3.976, 1.170,  2.175, 1.085, 2.059,  4.152,  4.1937, 7.5203, 1.569, 1.1748,  5.2321,-0.771, 0.647,  1.252,  2.262,  3.3613,  3.301,  4.944,  3.7246,  1.22,  1.022,-3.331, 0.981, 0.968, 1.314,  0.905,  4.951, 0.2472, 0.1203, -7.195, 1.576,  0.2026, 1.156, 3.9281,  2.551, 2.416,-3.441,-0.579,  7.31,  3.625,  2.163,  5.8030, 5.3e+00
-3.03825,-1.837,  1.177, 2.511, 1.900, 0.740, 2.275,  0.633, 3.242, 1.177, -1.883, 1.117,  5.7627,  1.223,-0.692, 3.452, 1.1364, 2.485, 3.758, 2.472,  1.063,  4.8219,  4.7571,  2.765,  2.820, -0.1853,-0.243, -0.4010, 0.483,-0.469,  0.9930,  4.177, 0.544,-0.118,-2.050,  3.0914,  0.435,  1.775, 5.42,  5.1806, 2.215,  0.874,-0.502, -0.554, -1.1304, -4.06,  1.897,  3.464, 0.294,-2.140, 1.672, 4.378, 4.7993, 5.026, 2.860,  3.657, 1.582, 2.389,  5.484,  5.9245, 8.7495, 3.061, 1.4893,  8.5541, 1.170, 4.190,  4.939,  5.214,  4.1639,  6.783,  6.004,  5.0743, 10.57,  2.912,-1.548, 0.708, 1.767, 1.179,  2.347,  4.924, 2.1839, 1.2941,-10.455, 2.018, -0.2774, 1.578, 6.3684,  3.558, 5.851,-2.593,-0.021,  0.31,  2.804,  3.255,  6.2320, 4.0e+00
-0.29172, 4.973,  1.877, 3.477, 2.284, 3.733, 6.119,  2.557, 7.267, 3.719, -0.959, 1.055,  8.2276,  1.225,-0.606, 5.265, 6.0124, 7.175, 5.338, 3.981,  2.941,  8.4645,  8.0435,  7.385, -4.641,  4.7679, 0.540,  0.4232, 1.919, 1.365,  4.9332,  7.450, 2.558, 3.068,-3.395,  7.9108,  3.032,  2.202, 7.72,  9.7903, 5.571,  4.894, 1.329,  0.036,  2.1740,  1.69,  6.333,  5.454, 3.319,-0.492, 2.833, 5.259, 5.9456, 5.780, 6.319,  4.933, 5.048, 5.548,  6.343,  6.5667,11.0144, 3.702, 1.6868, 11.1527, 5.761, 9.019,  7.518,  7.555,  4.7796, 11.596, 10.426,  7.8242,  3.65,  6.465, 1.136, 1.221, 3.379, 3.541,  5.211,  7.996, 2.2879, 1.9312, -8.878, 5.647, -0.7297, 2.000, 8.5840,  7.774, 6.732, 2.204, 2.176,  2.80,  4.802,  7.093,  8.6850, 6.7e+00
