ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-3.9057,-8.100,-1.5442,-0.369,-1.7027,  0.3562,-1.9218,-2.462, -0.942, 3.67181, -2.640,-0.6327, 2.557,  3.1384, 1.916,-0.264,-1.806, 0.4529,-0.1373, 0.34467, 1.944, 2.853, 1.872, 0.550,-0.4031,-3.874,-2.5317,-4.772,-6.464,-4.705,-1.035, 3.989,-3.6706,-2.5423,  3.631,-0.7366,-3.4782, 0.2623,-0.650,-3.149,-0.6584,-1.9636,-5.396, -7.74,-9.06,-6.5675, 2.932,  2.604,-1.9007,-5.2329,-1.053, 0.416,-1.434,-3.441,-1.8031, 0.1477, 0.41566,-0.204, 1.1641, 0.7574,-0.501,-0.53480, 4.101,-0.420,-0.828, 0.9916, 0.867,-1.1089, 0.116,  4.670, 2.896, 0.110,-4.9333,-3.085,-7.494,-3.759,-7.0858,-3.981,-1.097, 5.719, 0.2894,-3.9786, -2.6457,-1.675,-2.12681, 1.682,-0.523,-1.598, 1.113,-2.0588,-9.1963,  4.100, -5.309, 0.159,  9.249, 4.013
 2.2463,-3.226, 1.4414,-0.952, 2.4428, -7.4939,-2.3485, 0.777,  4.783, 2.03424, 11.783, 3.8308,-4.417,  6.6280, 1.733,-4.573,-0.766,-1.3504,-3.3493,-2.81946,-1.779,-2.033,-2.744,-1.704, 0.9631,-1.858,-0.4870, 2.075,-1.511, 2.402, 1.925,-4.206, 2.8295,-0.7213, -2.387,-3.2446, 1.2140,-1.3317,-2.920,-2.497,-4.1983,-6.0144,-3.676, -6.79,-1.34, 0.5553,-0.320, -2.671,-0.1280,-3.3192,-0.812,-0.964,-3.923,-7.217,-2.9984,-0.3516,-0.33227, 0.432, 2.2269,-0.8628,-3.701, 0.06025,-1.426,-2.667,-0.106,-1.3658,-5.129,-4.9213,-0.281, -0.012,-1.524,-2.166, 3.6324,-2.570, 3.026, 1.312,-0.9236, 1.940, 1.213,-2.053, 0.3086, 1.3950, -1.8953,-4.523, 0.86954,-2.790,-2.316,-2.530,-3.187, 2.1594,-2.7272, -0.706, -3.810,-5.505, -1.548, 2.232
 1.8831,-4.465, 1.1165, 0.344,-0.2702,-10.5372,-1.6986, 0.716,  6.513, 2.40259, 12.370, 1.7710,-5.837,  6.9120, 1.592,-5.144,-0.808,-0.6422,-4.1066,-3.73738,-2.893,-1.563,-3.697,-3.011,-0.1150,-1.647, 0.0620, 1.496,-1.929, 2.021, 2.643,-4.252, 2.7862,-1.3081, -0.645,-3.2968, 1.9545,-1.8053,-4.293,-2.292,-5.0538,-5.7115,-3.288, -9.82,-3.75,-0.8519,-0.238, -4.017,-0.4676,-5.4251,-0.662,-1.193,-6.896,-7.367,-2.2921, 0.1343, 0.41942, 1.839, 1.4107,-1.4185,-3.622, 0.09597,-1.637,-1.758, 0.115,-0.7320,-6.309,-5.9590,-0.919,  0.320,-1.793,-4.723, 0.8959,-1.568, 4.568, 1.111,-1.3635, 1.452, 1.199,-1.195,-0.5649, 0.0263,  0.7107,-4.872, 0.79627,-2.434,-1.677,-2.332,-2.942, 1.9283,-3.4390,  0.634, -4.773,-5.272,  0.155, 1.136
 0.1398,-0.679,-0.7011, 0.469,-1.3561, -9.0559,-1.4222, 0.964,  5.331, 1.75528,  6.768,-3.3908,-4.778,  3.1590,-0.373,-7.669,-1.250,-1.0545,-3.1768,-4.35571,-2.557,-2.798,-7.059,-3.839,-0.7497,-3.417, 0.6771, 2.418,-0.939,-0.168, 1.856,-4.976, 1.7873,-1.1881,  1.466,-3.6095,-1.7052,-2.0279,-3.154,-4.349,-1.1518,-1.4284, 2.873, -4.91,-3.17,-2.1334,-3.924, -8.113,-0.6818,-4.4278,-2.154,-1.651,-6.814,-3.843,-2.9574, 0.6910,-0.65936, 1.540,-2.9979,-6.3467,-5.566,-1.22705,-2.180,-3.972,-1.600,-1.5009,-5.589,-5.3400,-2.296, -3.145,-5.895,-6.759, 2.6439,-0.941, 4.012, 2.033,-0.6162,-0.379, 0.048,-2.301,-0.7263, 0.1809,  1.5692,-3.927, 0.50639,-1.619,-2.591,-4.902,-0.536, 3.6818,-2.0747, -1.453, -4.774,-6.515, -2.542,-4.706
-0.4302, 1.518,-1.5965, 0.322,-0.9945, -5.9498,-1.1185, 0.656,  2.831, 0.92354,  1.107,-5.8657,-3.367, -0.2267,-2.175,-8.235,-1.181,-1.4705,-1.5320,-4.21463,-1.704,-3.585,-8.413,-3.891,-0.6823,-3.772, 0.8624, 3.135, 0.800,-0.558, 0.990,-4.939, 0.6447,-0.8969,  1.883,-2.9359,-3.5803,-1.4520,-1.049,-5.076, 1.5595, 1.7677, 5.939, -0.85,-1.77,-2.8926,-6.897,-10.009,-0.2752,-2.7613,-2.773,-1.338,-4.950,-0.369,-2.9210, 0.0420,-1.73865, 0.486,-5.9612,-9.7410,-6.622,-1.84192,-2.699,-6.388,-2.498,-1.9239,-4.237,-4.3257,-3.170, -5.613,-8.650,-6.771, 4.1830,-0.761, 2.401, 2.467, 0.4429,-0.736,-0.546,-3.575,-0.7088, 0.0645,  0.9287,-1.988, 0.43844,-1.211,-3.220,-6.174, 1.230, 4.1759,-1.0527, -5.123, -5.445,-7.335, -5.799,-8.687
-1.0180, 3.356,-0.8353,-1.204,-0.3664, -1.9264,-0.8484, 0.306, -0.637, 0.77374, -2.593, 0.0038,-4.008, -1.7460,-1.048,-1.998,-1.469,-1.7385,-0.9560,-2.60145,-1.181,-2.512,-2.297,-0.257,-0.2762,-0.497,-0.2439, 1.488, 0.471,-0.399,-0.828,-2.250, 1.9803, 0.9332,  1.012,-1.1381, 1.1293,-0.9684,-0.364,-1.298, 1.5586, 0.8246, 1.594, -0.17,-1.47,-0.8971,-2.406, -2.742,-1.3388,-3.6982,-1.506,-1.585,-4.420,-1.693,-1.1466,-0.8461,-0.02521, 3.416,-1.8974,-5.8398,-2.802, 0.54671,-1.623,-1.751,-1.535,-1.6274,-1.272,-2.8260,-1.493, -2.247,-1.643,-2.828, 1.1843, 0.438, 1.886, 1.740,-0.3054,-2.087,-1.039,-1.446,-2.6315,-0.5115,  1.9051,-1.588, 0.35150, 1.925,-0.946,-1.329, 3.971, 5.5448, 2.1865, -1.456, -2.175,-6.255, -2.454,-2.470
-2.2392, 3.735,-0.7880,-2.693,-0.6857, -0.4927,-0.9655,-0.265, -2.222, 0.66988, -3.921, 3.6858,-5.172, -2.1212, 0.077, 1.918,-1.719,-2.0245,-1.2575,-1.88488,-1.360,-1.776, 1.941, 2.425,-0.0587, 1.197,-1.3301,-0.279,-0.790,-1.016,-2.377,-0.408, 2.5981, 1.8429,  0.232,-0.5049, 4.3284,-1.0653,-0.718, 0.831, 1.3634,-0.2041,-1.489, -1.24,-1.72, 0.2217, 1.417,  3.089,-2.9432,-4.3292,-1.003,-2.358,-4.990,-3.643,-0.3960,-1.4556, 1.15500, 4.922, 1.0909,-2.4572,-0.515, 1.94394,-0.569, 1.883,-1.069,-1.7440, 0.404,-2.4078,-0.883, -0.217, 3.168,-0.337,-1.9099, 1.260, 1.481, 0.576,-1.6650,-3.815,-1.962, 0.140,-3.6109,-0.6138,  1.6486,-2.651, 0.30904, 3.548, 0.214, 1.411, 5.138, 5.9009, 3.7178,  1.336, -0.085,-5.403, -0.065, 2.679
-1.7719,-1.490,-2.2455,-2.447,-1.5813, -5.1588,-1.0686,-0.062,  1.893, 0.09572,  3.196,-1.3312,-2.421,  0.3760,-1.160,-0.606,-0.315,-1.3726,-0.9888,-1.79234,-1.782,-1.084,-0.749, 1.290, 0.0095,-2.557,-1.0749,-0.682,-0.343,-1.470,-1.003, 0.189,-0.5670,-0.6758,  0.051,-0.6562, 1.2540,-0.6729,-0.058,-1.761, 0.1243, 0.6502, 0.088,  0.30, 0.27,-0.4641, 0.245,  0.339,-2.7289, 0.6679,-2.328,-1.858,-4.036,-1.675,-1.8227,-1.4263,-0.60837,-1.652,-1.7699,-2.4711,-1.983,-0.30420,-0.341,-2.729,-1.215,-1.7307,-1.113,-2.5287,-2.613, -3.323,-2.458,-0.287,-2.5967,-1.932,-0.559,-2.979,-2.2707,-2.442,-1.741,-1.004, 0.3487,-0.2314, -3.1053,-2.349, 0.63267, 0.031,-2.162,-2.427, 0.052,-0.1337, 0.3407, -4.517, -2.681,-1.718, -3.227,-1.507
-0.7459,-3.977,-3.7426,-2.456,-2.6411, -9.4843,-1.1842, 0.279,  4.920,-0.43771, 11.996,-4.2273, 2.369,  2.6537,-2.323,-0.266, 0.416,-0.2380,-0.4713,-0.75550,-1.787, 0.993,-1.580, 0.794, 0.5814,-6.815,-0.3436,-0.166, 1.994,-1.793, 0.207, 2.152,-3.3300,-3.3051, -0.762,-0.3242,-2.2400, 0.0074, 1.978,-3.563,-0.8613, 0.5875, 0.720,  5.43, 3.25, 0.0755,-0.198, -1.592,-1.7992, 5.5458,-4.108,-1.239,-2.792, 1.246,-3.2266,-1.7383,-1.85539,-6.587,-3.6292,-1.5417,-0.647,-1.23486, 0.390,-5.979,-1.564,-1.3345,-1.684,-0.0972,-2.412, -4.413,-5.792,-0.287,-1.7561,-6.379,-2.271,-5.525,-0.3857,-1.180,-1.390,-1.339, 3.1349,-1.0674, -5.9278,-1.302, 0.40176,-1.184,-3.131,-4.805,-4.048,-5.7656,-1.9964,-10.413, -3.369, 2.731, -4.750,-5.571
-1.6939, 3.327,-4.5741,-3.835,-5.4858, -7.4147,-1.9490,-1.032, -2.229,-2.12050,  9.268,-0.7222, 3.931,  0.1055,-2.412, 3.699,-1.746,-0.2417,-1.2782,-0.62553,-2.250, 2.228, 0.942, 0.749, 0.7272,-7.475,-0.0354, 0.787, 4.608,-2.517,-2.282, 2.907,-3.5646,-3.8824, -3.637,-0.8716,-4.7658,-0.6144, 3.140,-3.487, 0.8064,-1.2147,-1.328,  9.32, 3.80,-0.3448,-1.505,  0.588,-1.6568, 4.3516,-6.012,-2.281,-4.000, 3.681,-3.5635,-4.2077,-2.04126,-2.367,-2.2600,-1.5117, 4.102, 1.85652, 1.241,-2.798,-3.372,-2.2066,-0.566, 4.2214, 0.312, -1.774,-1.247,-2.962, 0.8108,-7.332,-1.882,-2.683, 4.2192,-3.100,-3.312,-2.170,-1.6170,-4.8405, -2.2699,-1.953,-1.10430, 4.208,-0.784,-3.679,-0.922,-3.1710, 0.0048,-10.877,  0.943, 1.301, -5.485,-5.498
