ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
  1.2257,  4.62,  1.4959,  3.258,  4.126,  7.132, -1.5178,-2.58,-4.7801, -5.7474, -2.61, -0.38, -0.4190,0, 1.970, -0.213, -0.802, 0.857, 2.767,  2.4870,  5.5880, 2.5e+00, -3.461, -0.841, 1.6783,  2.5993, 6.9776, 0.233, -1.621,  3.318,  2.730, -8.6499,  5.700, -1.54, -1.330,-2.206,0,-5.70,-1.185, -3.7219,  1.877, -8.505,-6.114, -8.513, -2.984, -6.715, -3.094,-4.835,-1.282,-2.574,-1.72,-0.338,-1.381,-0.871,-3.821,-2.6117, -3.522,-5.06105,-7.641,-8.761,-5.633,-4.895, 0.0122,-4.712, -2.993,-0.350, -4.702, -6.260, -0.13, -1.357,-3.423, -4.586,-0.947, -3.02,  7.280, 0.8147, -0.690, -0.820, -1.01,-13.548,-0.0037,-3.2192, -3.490,-3.293,0, -7.113,-3.819, -8.907,  0.793, -1.179,-1.923, -1.25, -2.93, -5.255, -8.801,-6.473
 -5.0020,  3.75, -1.4668, -1.475, -2.139,  1.136, -0.2845, 1.15, 3.8383,  4.4397,  4.19,  1.83, -1.2958,0,-2.137, -2.439, -2.207,-1.985,-2.277,  2.1464, -0.6946,-4.5e+00, -5.413, -0.937,-3.1707, -2.2621, 0.2585,-3.138, -1.958, -0.272, -4.729, -1.4623, -0.482,  4.18,  5.274, 1.666,0, 1.53, 1.221, -4.9457,  0.087,  3.813, 4.114,  4.776,  2.666,  2.321,  0.324,-2.501,-3.728, 1.588,-2.58,-0.496,-1.546,-0.549,-1.165, 2.6572,  0.696, 1.69851, 3.878, 0.982, 0.251, 3.428, 1.0518,-3.080, -1.259,-1.724,  2.271, -0.270, -0.48, -3.926,-4.412,  2.634,-2.710,  0.54,  4.806,-2.6504,  0.108, -0.792, -4.00, -4.474,-0.0046, 2.4324,  4.435, 4.181,0,  1.556,-1.962, -2.230, -0.492,  5.576, 4.493,  6.10,  3.67,  1.706, -1.051,-5.879
 -2.5709,  3.38,  0.4386, -0.012,  0.283,  5.112,  0.1199, 2.85, 4.2603,  4.6515, 10.67,  4.05,  2.6004,0,-3.689, -0.779, -1.002, 2.058, 1.815,  5.5781,  5.3813,-1.1e+00, -4.587, -1.962,-0.4308, -2.0419, 2.5376,-2.300, -1.759,  3.413, -1.142, -4.3153,  1.001, 12.09,  4.307, 1.765,0,-1.38, 0.863, -8.5495, -0.844,  1.064, 2.733,  6.131, -0.197,  0.700,  0.738,-3.966,-2.501, 0.662,-1.43,-0.612,-1.692,-0.754,-0.971, 4.6832, -0.376, 2.64815, 3.133, 0.143, 1.709, 1.651, 0.3531,-4.291,  0.720,-0.628,  2.851,  1.699,  4.15, -2.666,-5.925,  2.099,-1.556,  1.04,  8.708,-2.9192, -0.449,  1.994, -1.03, -6.171, 1.6844, 1.0163,  2.036, 3.525,0, -4.040,-5.201, -4.527, -2.101,  2.481, 3.170,  5.74, -2.25, -1.450, -2.978,-5.383
  2.2483,  1.03,  5.1931,  3.001,  2.832,  7.479,  0.6037, 3.68, 1.7996,  3.1345, 13.97,  4.51,  8.4437,0,-2.113,  5.987,  0.674, 4.146, 5.871,  7.3586, 10.5381, 5.6e+00,  3.199,  0.145, 0.9684, -1.1621, 4.9650, 0.340,  0.214,  6.445,  3.423, -1.0926,  2.819, 10.82,  4.443, 1.323,0, 0.87, 0.775, -3.6857, -1.281, -3.460, 0.992,  7.409, -2.638,  0.329,  0.058,-1.568, 2.638,-0.757, 3.55, 2.509, 0.888, 2.003, 0.422, 6.1237,  0.362, 4.05870, 4.951, 2.610, 7.711, 3.002,-0.1499, 0.212,  3.359, 2.624,  3.813,  6.517, 10.02,  4.210,-0.745,  2.301,-0.351,  0.51,  8.782,-0.1635, -0.365,  5.730,  4.14, -0.095, 3.7137, 1.1275,  0.387, 2.118,0, -3.399,-2.709, -1.620, -1.998, -2.319, 1.706,  2.49, -7.04, -1.490, -0.020,-0.438
  5.1537, -0.12,  7.8254,  4.344,  2.551,  5.899,  0.7040, 3.53,-0.6832,  1.4393, 11.02,  3.49,  9.1666,0,-1.456,  7.732,  1.386, 3.091, 5.109,  5.4500, 11.7494, 7.4e+00,  6.886,  0.312, 1.3916, -0.3031, 6.0811, 2.935,  2.604,  6.228,  4.857,  1.0679,  3.470,  8.47,  2.388, 0.702,0, 2.12, 0.031,  2.2309, -2.503, -7.196,-1.812,  8.009, -2.152, -0.057, -1.695,-1.021, 6.186,-1.064, 6.71, 4.458, 2.193, 3.776, 1.166, 6.2572,  1.610, 4.23884, 6.614, 3.565,10.158, 3.490,-0.2633, 2.727,  4.077, 3.395,  2.628,  7.549, 11.23,  7.413, 2.712,  0.714, 1.394,  0.78,  6.942, 2.9282,  1.356,  6.198,  6.32,  4.769, 4.7321, 1.0883, -1.138, 0.516,0, -2.242, 0.378,  2.400, -0.814, -4.875, 0.330,  0.85, -6.11,  0.617,  1.783, 1.856
  2.6673,  1.89,  3.8875,  1.372, -1.294,  0.782,  0.6598, 2.24,-0.8722,  1.2334, -2.52, -0.70,  2.6968,0,-4.667,  0.297,  1.185, 0.017,-0.709, -0.3817,  5.4815,-6.8e-02,  1.899, -4.354, 0.0365, -0.6875, 3.8403, 2.768,  3.735,  1.454,  2.004, -1.3180,  1.204,  6.83, -2.312,-0.095,0,-1.59,-0.873,  4.8734, -2.992, -7.228,-3.569,  7.700, -1.051, -0.307, -3.585,-5.120, 4.827, 1.328, 3.59, 2.109, 0.373, 2.113, 0.921, 3.2891,  1.836, 1.77544, 2.571, 0.236, 4.991, 0.680,-0.7149, 0.593,  2.957, 1.322, -0.177,  3.108,  6.44,  2.190, 0.863, -2.796, 3.031,  1.78,  3.270, 4.0957,  3.063,  1.938,  4.07,  3.660, 3.5114,-0.4438, -2.539,-0.480,0, -3.499, 1.074,  4.273,  1.808, -0.634,-0.051,  2.45,  2.38,  2.808,  0.527,-2.581
 -0.0494,  4.12,  0.0440, -1.160, -2.741, -1.611,  1.6223, 0.44,-0.1214,  2.1335,-11.85, -3.47, -2.0723,0,-6.010, -4.268,  2.171,-0.562,-2.793, -3.4034, -1.0591,-5.8e+00, -2.144, -5.915,-0.6996,  0.6614, 1.2824, 1.921,  4.183, -1.320,  0.074, -1.2757, -0.621,  5.77, -3.925, 0.208,0,-4.53,-1.101,  5.2204, -2.860, -3.876,-1.487,  7.267,  0.470,  1.078, -2.837,-7.452, 2.900, 3.405, 0.81, 0.948,-0.207, 1.858, 2.044, 0.9689,  2.669, 0.97066,-0.577,-0.451, 1.017,-1.584,-1.1621, 0.466,  3.218, 0.986, -0.101,  1.650,  3.59, -1.636,-0.206, -3.285, 3.728,  3.36,  0.550, 4.3974,  3.853,  0.361,  3.16,  2.916, 2.3340,-1.0981, -1.559, 0.508,0, -3.901, 2.068,  4.447,  4.803,  5.802, 1.141,  5.71,  9.44,  4.714,  0.808,-5.889
  0.5391,  4.04,  1.8214,  0.432,  0.668,  1.663,  4.0006,-1.42, 0.0075,  3.0736, -5.30,  0.10, -0.8552,0,-1.449,  0.389,  5.199, 1.676, 1.506, -0.5250, -2.4784,-4.0e+00, -0.930, -1.337, 2.3270,  6.3474, 1.8734, 3.665,  6.609,  1.924, -0.508,  2.9733, -0.132,  4.35, -0.943, 2.110,0,-2.41,-0.196,  4.2275, -4.159,  0.635, 3.534,  6.160,  5.185,  4.269,  0.660,-3.534, 3.021, 3.240, 3.37, 4.871, 1.999, 6.079, 5.302, 2.7524,  5.367, 4.55604, 5.319, 6.697, 3.542,-0.986,-0.8641, 6.023,  5.370, 2.019,  4.060,  7.001,  5.99,  0.590, 2.670,  0.643, 4.443,  5.69,  2.846, 5.8460,  5.840,  5.251,  4.81,  4.878, 2.6555, 0.2872,  2.783, 3.723,0,  0.431, 5.598,  5.382,  5.366,  8.451, 2.272, 11.73, 12.33,  7.478,  3.855,-2.296
  0.2232,  3.53,  4.1045,  2.262,  3.278,  3.230,  5.1270,-1.29, 0.5292,  4.5819,  4.00,  4.61,  1.1953,0, 2.821,  5.410,  5.993, 2.146, 4.427,  1.9141, -2.1716,-1.1e+00,  1.508,  3.173, 4.5981, 10.0726, 2.6612, 4.694,  7.892,  3.702, -1.278,  6.0648,  0.438,  1.56,  1.919, 3.277,0, 1.38, 1.460,  3.0963, -4.151,  2.854, 5.672,  7.266,  9.497,  8.091,  4.235, 0.455, 2.708, 2.793, 5.66, 7.005, 3.339, 7.479, 7.107, 4.2747,  4.816, 5.79904, 8.906,10.322, 4.934,-0.126, 0.0136, 9.236,  5.902, 2.156,  6.426,  9.794,  6.12,  2.369, 3.929,  4.242, 4.163,  7.01,  5.210, 6.4620,  7.279,  7.703,  4.37,  5.582, 2.7634, 1.0321,  5.189, 5.471,0,  4.284, 6.820,  5.779,  4.090,  7.047, 2.456, 14.87, 13.03,  8.824,  6.287, 1.135
 -3.1596,  5.85,  3.4188,  1.837,  3.441, -0.609,  3.9044, 2.33, 3.0161,  8.2324,  6.73,  6.47,  2.2925,0, 3.785,  7.580,  2.844, 0.692, 3.637,  0.9652, -2.3321, 2.1e+00,  6.104,  8.814, 2.7787,  9.8638, 1.1627, 2.743,  5.434,  0.295,  0.532, 10.0304,  1.209,  1.07,  5.725, 4.416,0, 4.73, 4.474,  4.8433,  1.327,  3.706, 4.073, 12.702, 10.863, 13.706, 10.267, 1.711, 0.767, 3.685, 4.47, 3.300, 3.579, 1.903, 6.545, 3.4507, -0.486, 2.17744, 3.554, 4.544, 1.228, 0.325, 1.7404, 5.827,  4.676, 4.045,  5.247,  5.525,  0.48,  3.074, 2.589,  8.491, 2.515,  7.35,  3.365, 4.2251,  6.200,  3.129,  1.81,  7.463, 1.3831, 0.9868,  5.279, 6.282,0,  3.896, 4.268,  5.062,  4.754,  5.632, 5.587, 12.74, 11.30,  8.127,  8.655, 0.928
