ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-3.100,-1.709,-6.114,-6.546,-2.926,-1.990,-3.772,-3.294, 2.278,-1.886,-6.729,-1.583,-3.391, 2.098,-0.474, -6.5195,-4.6791,-6.999,-5.069,-3.456,-2.812,-6.6832,-3.594,-3.5732,-2.721,-8.0870,-4.3314,-2.772,-3.01154,-3.704,-4.570,-3.7699,-2.029,  1.119, 0.368,-1.040, 0.7039,-3.471,-4.924,-0.8648,-2.648,-0.5806,-1.344, -7.5270,-5.7685,-5.381,-8.354,-1.38771,-1.746,-2.415,-5.3087,-7.1272,-2.256,-2.307,-4.7217, 0.0666, 4.628,-3.058,  1.633,-1.7283,-0.4133,-2.33, 0.44852, -3.454,-4.278,-4.112,-3.44119,-2.229,-0.2848,-3.395,-0.559,-4.902, 0.2351,-6.148,-3.043,-2.9283,-3.201,-0.252,-3.458,-4.809,-0.268, -0.661,-1.3264,-0.7528,-1.059,  0.3749, 1.6109,-1.611,-0.0072,-1.1357,-1.276, -5.7304,-0.461, -2.948,-7.401,-1.5866
-0.245, 0.390, 0.530,-1.947,-0.771,-2.287,-0.692,-0.275,-2.022,-2.386, 1.052,-0.851, 0.892, 1.715, 0.162, -0.4033,-2.0429,-1.938, 1.277,-1.037, 2.124, 1.1854, 1.316, 2.7785,-0.872,-0.4033, 1.3002, 2.627, 2.14102, 5.082, 6.530, 3.8068,-0.227,  1.763, 3.125, 4.085,-0.0110, 1.872, 4.097, 3.9706, 1.671, 0.2924,-0.107,  2.1362, 3.2629, 2.418, 4.651, 1.19993, 0.988, 1.626, 1.1384, 1.4270,-1.342, 1.736,-0.3406, 1.2372, 3.547,-2.097,  3.163, 1.2554, 0.5352,-0.68, 0.17863,  3.836,-0.219, 0.919, 2.85285, 1.460, 3.3887, 3.528, 3.863, 3.370, 1.3902,-1.562, 0.229, 2.0033, 1.617, 6.732, 7.349, 2.170, 2.045,  3.091, 7.4365, 4.9060, 1.259, -0.6628, 3.5106, 5.302,-0.2183, 0.0667, 0.965,  2.2630, 2.179,  1.716, 4.424, 0.9923
-1.678,-3.184,-2.204,-3.948,-3.089,-2.824,-3.013,-2.963,-1.948,-3.178,-2.018,-2.459,-2.611, 0.173,-0.220, -2.7325,-4.5084,-5.247,-1.801,-2.513,-0.015,-2.9616,-1.380,-0.4213,-0.075,-2.7533, 0.3828, 0.643,-0.33841, 2.521, 3.209, 0.0659,-2.308, -1.224, 0.671, 0.158,-4.2658, 0.129, 1.999, 0.0742,-0.454,-2.8233,-4.214, -2.3024,-1.5683,-1.719, 0.751,-1.14456, 0.013,-0.336,-0.6039,-0.8587,-3.635,-0.097,-2.7667, 0.3635, 3.569,-3.533,  2.348, 1.2639,-1.6836,-1.22, 0.89902,  1.904,-2.858,-2.594, 0.60973, 0.543, 1.5012, 0.593, 1.562,-1.280, 1.4313,-1.975,-0.570, 0.8276, 0.368, 4.208, 4.118, 0.296, 0.432,  0.330, 9.0705, 1.8108, 0.526, -0.5121, 3.6286, 0.167,-0.8632,-4.3398,-3.261,  0.8170,-0.539, -1.595, 2.089, 0.2478
 0.313,-1.191, 0.318,-1.702,-0.776, 0.217,-0.644, 0.325, 0.928,-1.009, 1.096, 0.093, 0.859, 0.029, 0.146, -0.8218,-1.5152, 1.072, 1.311, 1.946, 2.237, 1.6266, 0.967, 0.6440,-0.083,-0.6002, 1.5381, 2.445, 1.41983, 3.734, 3.971, 1.7246, 0.030, -1.324, 0.770, 0.468,-1.0049,-0.744, 3.490, 1.9623, 3.361,-1.3568,-2.969, -1.3043,-1.8602,-3.065, 1.536, 0.85597, 1.843, 1.965, 1.4134, 1.4625, 0.447, 1.657, 0.3262, 0.4838, 2.915,-1.638,  2.497, 2.3412, 1.7213, 4.24, 0.88468,  3.032, 0.136, 0.666, 4.00048, 4.885, 4.8057, 4.218, 2.473, 0.063,-0.3270,-0.298, 0.381, 0.6746, 1.099, 4.507, 4.455, 3.571, 3.025,  1.571, 4.5137, 0.7910, 1.988,  1.3350, 2.9338, 0.692, 1.0074,-2.1211,-1.972,  3.1657,-0.272, -1.829, 3.778, 1.6774
 1.778, 0.458, 2.320, 0.589, 0.659, 2.089, 1.140, 2.482, 1.787,-0.432, 3.729, 1.729, 2.055, 0.125, 0.631,  0.4148, 0.5904, 4.305, 2.066, 3.971, 2.971, 4.2302, 1.965, 1.6418, 0.370, 1.1141, 1.6905, 3.127, 2.38248, 3.882, 3.793, 1.5513, 2.298, -0.552,-0.714, 1.382, 2.4102,-0.400, 4.010, 3.6503, 4.404,-0.4587,-1.708, -1.9801,-1.9153,-3.663, 1.564, 1.49470, 2.373, 2.376, 2.2135, 2.4865, 1.896, 1.173, 1.8646, 1.0782, 1.688,-0.261,  2.441, 2.5706, 3.4149, 7.29, 1.03913,  3.668, 1.740, 2.432, 3.80770, 5.081, 5.2773, 5.094, 2.793, 1.504,-1.1972, 0.472, 0.326, 0.1794, 0.981, 3.334, 3.753, 3.844, 3.937,  2.567, 0.0946, 0.9574, 2.912,  2.3336, 2.4911, 1.985, 0.6839,-1.2983,-1.058,  2.9379,-0.586, -1.943, 2.687, 1.5235
 1.329,-0.031, 1.069, 1.297,-0.409, 1.487, 0.453, 1.765, 1.993,-1.452, 3.654, 1.267, 0.182,-0.440, 0.684,  1.2768, 0.1907, 1.053,-0.371, 1.782,-0.013, 2.0303, 0.633, 2.1251, 1.848,-0.1014, 0.0471, 0.585, 0.80787, 2.313, 1.118,-0.4276, 1.770,  1.097,-1.242, 2.598, 1.0303, 1.057, 2.330, 2.2176, 0.321,-0.9527,-1.566, -3.3986,-3.0690,-3.232, 1.056, 0.59498, 0.646, 0.943, 0.2647, 0.8745,-0.231,-1.313, 0.3177, 2.6549, 2.392, 1.059,  1.282, 1.9828, 2.0814, 4.26, 0.71913,  2.031, 0.416, 0.350,-0.43843, 0.386, 1.9469, 2.419, 1.645, 1.922,-0.9690,-0.289,-1.037,-0.8666,-0.476, 0.600, 0.791, 1.399, 2.639,  1.133, 2.3710, 2.5473, 2.812,  0.8376, 3.1161, 2.773,-0.5108,-1.7870,-0.632,  0.3540,-1.209, -1.197, 1.214, 0.5905
 0.170,-1.310,-0.371, 1.393,-1.056, 0.538,-0.562, 1.376, 1.927,-0.603, 3.214, 1.834, 0.154,-0.437, 1.294,  2.8606,-0.2213,-1.720,-2.208, 0.119,-2.126,-0.5753,-0.263, 1.2880, 2.168,-0.9879,-0.2378,-1.927,-1.21494,-0.596,-2.342,-1.7467, 0.461,  1.134, 0.396, 1.278,-0.5053, 1.982, 0.032,-0.9103,-2.549,-1.1392,-1.517, -1.5934,-2.0737,-2.030, 0.420,-0.74400,-1.052, 0.191,-1.1596,-0.2698,-0.944,-2.033,-0.7677, 2.5639, 2.369, 1.832, -0.847, 0.9603, 0.3953, 0.85, 0.29654, -0.315,-0.419,-1.089,-2.93719,-2.868,-1.0173,-0.139,-0.143, 0.359,-0.8453,-0.848,-0.653,-2.2259,-1.756,-2.506,-2.367,-0.304, 1.190, -0.830, 4.6511, 1.8195, 2.122, -0.5236, 1.7001, 1.304,-0.1954,-0.8351, 0.087, -1.6495,-1.365, -0.186, 0.154,-0.4553
-1.494,-2.603,-0.921, 0.760,-0.352,-0.144,-1.153, 0.696,-1.292, 1.707,-0.798, 2.255, 1.748, 0.809, 2.093,  1.6217,-0.6957,-2.082,-3.430,-0.698,-2.312,-3.5010,-1.743,-2.7118,-0.756,-0.1398, 0.7998,-3.390,-3.22911,-5.594,-6.585,-3.5795, 0.257, -1.094, 0.022,-4.432, 0.8043, 0.673,-2.989,-4.4509,-2.362,-1.0892,-1.450, -1.0984, 0.3539,-0.944,-3.282,-3.49551,-2.071,-1.518,-1.3372,-0.7892,-1.009,-0.485,-0.4262,-0.1574,-0.866, 1.420, -2.857,-0.5117,-1.2859,-0.46, 0.26913, -1.704,-0.219,-0.600,-2.57110,-3.158,-3.2035,-3.358,-2.096,-5.535,-1.3090,-0.464, 1.077,-3.5346,-2.118,-6.108,-5.897,-2.901,-1.545, -2.069,-0.6973,-2.9461, 1.391,  0.4023,-1.9415,-3.018, 0.0371,-0.3013,-1.417, -4.2671,-1.733, -0.470,-4.193,-2.9217
-2.195,-2.623,-1.116,-0.320,-0.114,-0.582,-1.356,-0.014,-3.609, 2.215,-3.748, 0.977, 2.392, 1.629, 1.431, -0.8606,-0.9764,-1.632,-2.953,-0.999,-1.649,-4.9276,-2.197,-4.4818,-2.670, 0.5587, 0.9174,-3.460,-3.68282,-6.810,-7.559,-3.8075, 0.514, -1.785,-1.162,-6.076, 2.0429,-0.183,-3.563,-4.3913,-1.246,-0.9980,-0.847, -1.9990, 1.1320, 0.256,-5.313,-3.54320,-1.816,-2.575,-1.0029,-1.0967,-0.990, 0.178,-0.0684,-0.7800,-2.835, 1.388, -1.757,-0.0902,-0.9523, 0.50,-0.01791, -0.886, 0.013,-0.149,-0.82501,-1.672,-2.9837,-4.432,-1.794,-7.679,-1.6829,-0.132, 1.609,-3.2574,-1.656,-6.151,-6.467,-3.407,-2.131, -1.875,-4.2741,-4.6016, 1.599,  1.9050,-1.9772,-3.789,-0.7147,-0.6403,-2.969, -3.5325,-1.828, -0.422,-5.428,-3.0717
-1.783,-2.232,-1.570,-1.676,-1.901,-1.273,-1.828, 0.509,-1.376, 0.635, 0.551,-0.871, 1.627, 1.267,-0.168, -0.6210,-1.0129,-1.807,-0.529,-0.397,-0.763,-3.5958, 0.428,-1.2762,-0.903,-0.1505,-0.0128,-2.387,-2.17014,-2.291,-3.811,-1.5726,-0.571, -0.965, 0.025,-0.734, 1.5008, 1.185,-0.224,-0.2406,-0.679,-0.8682,-0.447, -0.1060,-0.4156, 0.961,-2.378, 0.55930,-0.505,-0.582,-0.9925,-1.3765,-0.089,-2.248,-1.1527, 1.9885,-1.577, 1.873,  3.290, 3.0326, 2.1472, 4.12,-1.30749,  2.293,-0.610,-1.300, 0.65371, 0.011,-0.2821,-1.767, 1.455,-1.945,-1.5259,-1.390, 0.981,-2.3914,-1.797,-1.903,-2.844,-0.262, 2.006, -0.199, 1.0131,-1.0000, 2.327,  2.3455, 1.8002, 1.177,-1.7697,-0.5476,-2.240,  3.4316,-1.269,  0.603, 0.126, 0.7720
