ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 6.601, 6.4394, 2.196, 3.3592, 2.602, 6.712, 2.587, 4.736, 11.52, 2.847, 5.043, 0.0183, 2.183, 0.0100, 0.1982,  6.360, 1.711, 1.956,  4.671, 3.9694,  3.813,  4.8145,  7.898, 10.243,  7.985, 1.57727, 4.8980, 3.7758, 7.097,  4.698,  4.003,  8.480, 5.4423, -0.177, 0.182, 10.205, -0.183, 2.0887, 5.671,  8.0048, 6.889, 4.1229, 3.485,  8.27,  9.580,  7.6629, 14.856, 5.2e+00, 5.559, 4.0899, 5.164, 1.452, 7.807, 2.9170, 4.092, 4.868, 1.099,-0.907, 1.4109, 3.3646, 1.0286, 2.733, 2.5726, 4.4694, 3.1700, 4.039,  6.569, 1.679, 3.464, 2.196,  6.175,  9.739,  5.351, 7.696, 2.663, 6.579, 6.242,  4.719,  1.837,  9.985, 3.6519,  5.689, 1.587, 5.159, 3.139, 2.56701, 8.0448, 5.834,  8.063, 4.708, 5.796, 8.406, 9.60131, 5.063, 10.620,  7.9797
-0.369,-1.3886,-0.460, 0.9604, 1.158, 0.435, 1.465, 2.118,  3.11, 2.581, 2.034, 0.7078, 0.466,-0.0455, 0.2502,  0.257, 3.242, 2.931,  0.878,-0.3713, -0.952, -1.2577,  0.348, -2.210, -1.212,-0.70267,-1.0972,-0.4251,-2.167, -3.414, -2.088,  3.125, 0.6244, -3.275,-2.310, -0.543,  0.485, 0.4213, 1.474,  2.9510,-1.002, 2.6867, 4.318, -5.67,  1.601,  3.8148, -0.289, 1.4e-02,-0.342, 0.1516,-0.550,-0.135, 0.370, 1.0253, 1.849, 0.958, 0.501, 3.496, 2.9251,-0.0084, 0.0846, 1.294,-0.2862, 0.8647, 3.2440, 3.201,  5.241,-0.080,-1.908, 2.359,  6.557, -1.960, -0.831,-1.117, 0.172,-2.279,-1.474, -2.968, -1.126,  0.055,-0.1995, -2.281,-0.098, 2.180, 0.264,-0.06060, 3.1041, 4.255, -0.249, 3.416, 2.095, 0.427, 2.25611, 3.048,  3.427,  5.1950
-0.717,-2.3136,-1.392, 0.4699,-0.513,-1.416, 0.923, 2.089,  7.23, 2.651, 2.301,-0.4574,-1.027,-0.4222,-1.1362, -0.947, 4.093, 3.833,  1.016,-1.3617, -2.011, -0.0909,  2.281, -0.531, -0.780,-1.16632,-2.4304,-1.7998,-2.378, -4.612, -2.127,  5.485, 0.2809, -1.537,-2.636,  2.106,  1.020,-0.1748, 1.414,  5.2394,-2.552, 2.5296, 4.968, -6.05,  0.496,  4.7010,  2.029, 5.2e+00, 0.287,-0.0512, 0.030, 0.136, 0.824, 0.7707, 3.058, 2.012, 1.497, 5.748, 4.5344, 1.7431, 1.4646, 2.165, 1.3567, 2.2958, 4.5914, 4.178,  5.941, 0.799,-3.181, 4.097, 10.493, -0.345, -1.268,-0.427,-0.100,-2.808,-1.461, -2.848, -0.265,  2.915, 0.1394, -0.401, 0.398, 4.654, 1.255, 1.89471, 5.5831, 7.437, -0.468, 3.903, 2.788, 1.669, 2.36402, 4.176,  7.766, 11.2890
-2.669,-0.5313,-2.147,-0.7063,-3.081,-2.985,-0.315, 0.593,  2.35, 0.332,-1.187,-2.4535,-4.079,-1.4526,-1.8830, -3.573, 1.149, 2.298, -0.978,-1.6109, -3.529, -2.4413, -0.403, -2.896, -0.627,-0.83569,-1.9064,-1.9851,-0.988, -4.175, -2.984,  1.314,-1.6876,  0.770,-1.017,  1.116,  1.065,-1.7636, 0.898,  2.7082,-3.711, 1.1785, 2.122, -2.39, -1.679,  2.3034, -0.166, 1.7e+00, 0.121,-1.2088,-0.192,-0.030,-0.482,-1.0148, 1.716, 2.270, 0.780, 3.837, 4.0536, 1.6197, 1.2237, 1.666, 2.2074, 1.3559, 2.3527, 1.679,  2.960, 0.238,-1.670, 1.639,  6.273, -0.794,  0.693, 0.160, 0.285,-1.579,-0.389, -2.197, -2.126,  0.372, 0.3336,  2.332,-0.350, 3.216, 0.682, 1.06452, 2.1957, 5.320, -2.492, 0.914, 1.374, 1.364, 1.71818, 2.750,  4.121,  7.2738
-3.505, 1.8221,-1.962,-0.8130,-3.460,-2.523,-0.556,-2.019, -0.54,-1.057,-4.031,-3.4873,-4.459,-2.1685,-2.4619, -4.954,-0.812, 1.195, -1.932,-1.3045, -2.634, -2.1842, -1.616, -3.978,  1.220,-0.28388,-0.3849,-1.2241, 0.499, -2.799, -2.644, -0.763,-3.6755,  1.261,-0.010,  0.149,  1.221,-3.7016, 0.822,  0.4269,-3.366, 0.5938, 0.491,  0.22, -1.402,  0.5298, -1.895,-5.7e-01,-1.129,-1.9951,-0.727,-0.390,-2.027,-1.9144, 0.841, 2.948, 0.907, 2.119, 3.3648, 1.2769, 1.0520, 0.856, 2.6516, 0.4663, 0.8376, 0.307,  0.367,-0.220,-0.534, 1.647,  4.278,  0.721,  3.254, 1.287, 1.241,-0.804, 0.981, -1.557, -2.545,  0.166, 0.4308,  3.736,-1.175, 3.286, 0.056, 0.27478,-0.6236, 3.360, -4.087,-0.840, 0.765, 1.244, 2.12635, 2.233,  1.169,  5.7783
-2.698, 3.5369,-0.915, 1.0332,-0.343, 0.782, 0.781,-4.754,  1.48,-1.715,-4.085,-3.5808,-1.216,-1.7294,-3.0891, -3.406,-0.298, 1.385,  1.176, 1.3624, -0.186,  2.2181,  1.131, -1.043,  4.801,-0.05727, 1.6174,-0.3792, 1.671, -3.389, -1.916,  1.363,-5.4038, -1.657,-1.480,  0.937,  1.544,-4.9208, 0.848, -0.0478,-0.732, 1.7897, 2.079, -0.84,  1.873, -0.8196, -0.278, 3.7e+00,-3.741,-1.0846,-1.586,-0.878,-4.119,-1.1673, 1.546, 3.485, 2.309, 1.678, 2.3285, 0.0757, 1.6742,-0.999, 2.3857, 1.2078, 1.3678, 1.522,  1.916, 0.722,-2.780, 5.662,  7.346,  5.764,  4.945, 2.986, 1.387,-2.257, 1.516, -3.139, -0.942,  4.720, 0.0303,  2.212,-1.492, 5.807, 0.481, 0.95625,-1.0971, 2.528, -3.647, 0.216, 0.314, 2.916, 4.32279, 1.880,  2.490, 11.2861
-2.824, 3.8738,-0.440, 2.1699, 2.065, 2.725, 1.459,-6.336,  2.87,-1.883,-3.709,-3.1101, 0.854,-0.7351,-3.3619, -2.029,-0.073, 0.983,  3.856, 3.0051,  0.573,  4.4481,  1.986,  0.409,  6.914,-0.41109, 2.3938,-0.3365, 1.565, -5.313, -2.595,  2.771,-6.3481, -3.616,-2.923,  0.396,  1.285,-5.3087, 0.250, -1.4081, 0.826, 2.2879, 2.394, -0.90,  4.125, -2.0719,  1.007, 7.6e+00,-5.965,-0.0701,-2.159,-1.211,-4.701, 0.1591, 1.665, 2.826, 3.774, 1.611, 1.3837,-0.7965, 1.7764,-3.129, 1.7542, 1.7441, 1.1714, 1.496,  3.441, 1.077,-5.049, 6.960,  8.031,  7.611,  5.217, 3.351, 0.566,-3.742, 0.941, -5.793, -0.805,  6.659,-0.4259,  0.795,-1.052, 5.722, 0.986, 1.44946,-1.2779, 1.385, -2.040, 1.251,-0.483, 4.043, 4.68385, 0.484,  3.206, 14.1453
-4.808, 2.1948,-0.975, 1.6129, 2.132, 2.354, 1.332,-6.135,  1.53, 0.079,-5.161,-1.9364,-0.513,-0.1143,-3.3104, -3.222, 0.110, 0.373,  2.743, 0.9433, -1.274,  2.6739, -1.066, -0.984,  5.981,-0.00046, 0.4369,-0.9327,-0.102, -6.625, -4.262,  2.631,-6.7101, -2.895,-4.364, -2.375, -0.589,-5.3547,-1.301, -3.6218, 0.114, 1.0697,-0.111, -0.69,  2.893, -2.3428,  1.672, 8.0e+00,-6.980,-0.8089,-1.745,-1.387,-2.080, 0.8755, 0.835, 1.415, 5.732, 2.316, 1.7430, 1.0196, 0.6069,-5.176, 2.0122, 0.8379, 0.5007,-0.262,  2.639, 0.112,-5.136, 4.210,  4.719,  3.466,  4.436, 2.267,-0.896,-3.326, 0.446, -7.129, -1.912,  3.067,-0.7523, -0.477,-0.714, 1.522, 0.324, 1.39792,-1.5642, 0.568, -0.998, 1.412,-0.620, 2.870, 1.01404,-0.217,  2.854, 11.3954
-4.267, 1.5497,-0.752, 1.2826, 2.272, 3.100, 1.933,-3.979,  1.86, 2.351,-5.678,-0.7983,-1.235,-0.5423,-3.0509, -3.905, 1.865, 1.657,  0.527,-0.7987, -1.410,  1.8241, -3.296,  1.256,  5.545, 1.79167,-0.9810, 0.2156,-0.189, -5.003, -3.705,  3.417,-5.9765, -2.275,-5.304, -2.979, -2.182,-5.1633,-1.927, -4.1334, 0.811, 0.7942,-1.656, -1.48,  0.872, -1.4509,  4.296, 6.8e+00,-5.569,-1.4925,-0.450,-0.951, 1.026, 1.0201, 1.167, 1.773, 7.340, 3.404, 3.2921, 4.2074, 1.1868,-4.676, 2.7065, 0.4881, 1.4371,-0.831,  1.395,-0.445,-3.229, 2.437,  2.702,  2.135,  5.002, 2.376,-1.135,-0.936, 1.353, -4.813, -0.988,  1.178,-0.3584, -2.814,-0.979,-0.702,-0.512, 2.01337,-0.9921, 0.071, -1.049, 1.581,-0.432, 2.683,-1.41240, 1.193,  4.706,  7.6150
 1.714, 3.7664, 1.166, 1.5086, 3.327, 4.897, 2.333, 0.225,  6.88, 1.865,-1.478,-0.0146, 1.443,-1.7646,-2.0844, -0.289, 3.898, 4.161,  0.103, 0.7826,  2.956,  3.6965, -1.758,  9.568,  7.216, 2.62393,-0.5419, 4.1287, 2.987,  1.280,  1.040,  7.044,-2.0286, -3.001,-2.987,  1.354, -1.786,-4.0421, 0.523, -1.7102, 3.711, 2.1717,-0.056,  1.59,  2.005,  2.2721,  9.534, 4.5e+00, 0.237, 0.3729, 1.662, 0.945, 3.865, 2.4909, 2.413, 4.410, 5.642, 3.104, 4.2289, 6.0644, 4.9233, 0.947, 1.9530, 1.7489, 3.0576,-0.331,  0.954, 0.482, 1.254, 2.626,  3.972,  8.833,  6.843, 3.153, 0.511, 3.466, 3.040,  2.972,  2.869,  6.392, 1.7199, -3.261,-0.407, 2.004,-0.169, 2.34879, 1.2892,-0.825,  0.014, 2.133, 0.422, 5.272, 2.09132, 4.027,  9.460,  3.7087
